Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Елабужская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	23	1	1	4	0	0	0	0	1	0	0	0	1	0	0	1	1	2	1	5	1	3	1	0					
		0.28%	0.33%	0.21%	1.77%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.27%	1.15%	0.54%	0.21%	0.40%	0.61%	0.95%	0.46%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	32	0	1	2	0	0	1	0	1	0	1	1	1	0	0	1	0	3	1	11	2	4	1	1					
		0.39%	0.00%	0.21%	0.88%	0.00%	0.00%	0.47%	0.00%	0.19%	0.00%	0.36%	0.47%	0.15%	0.00%	0.00%	0.27%	0.00%	0.82%	0.21%	0.87%	1.21%	1.26%	0.46%	0.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	337	10	16	5	10	8	6	20	6	15	10	6	28	25	3	36	3	11	14	58	11	11	7	18					
		4.12%	3.32%	3.38%	2.21%	4.08%	3.40%	2.82%	4.84%	1.14%	7.89%	3.56%	2.79%	4.17%	7.12%	2.33%	9.60%	3.45%	2.99%	2.90%	4.60%	6.67%	3.47%	3.21%	4.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0					
		0.06%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.32%	0.46%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7767	290	455	215	235	226	206	392	517	175	270	207	642	326	126	337	83	351	466	1185	151	298	204	410					
		95.04%	96.35%	95.99%	95.13%	95.92%	96.17%	96.71%	94.92%	98.48%	92.11%	96.09%	96.28%	95.54%	92.88%	97.67%	89.87%	95.40%	95.64%	96.68%	93.90%	91.52%	94.01%	93.58%	95.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
