Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Болотнинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	588	20	5	15	15	10	25	10	20	5	23	5	20	3	25	2	2	3	8	10	3	22	2	20	15	7	20	10	15	40	5	50	30	5	18	15	25	5	30	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	573	20	5	15	15	10	25	10	13	0	23	5	20	3	25	2	2	3	8	10	3	22	2	20	15	7	20	7	15	40	5	50	30	5	18	15	25	5	30	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	226	6	4	3	2	2	5	6	7	2	6	1	3	2	12	3	1	3	5	3	1	3	7	4	4	4	2	2	7	4	1	24	13	11	10	9	8	11	13	12					
14	Число погашенных неиспользованных открепительных удостоверений	15	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	112	3	0	0	4	0	1	0	0	0	2	2	0	0	1	0	1	0	1	0	0	0	0	4	0	2	1	0	0	1	0	17	14	8	14	13	4	7	7	5					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1342	22	12	29	56	15	61	22	30	8	26	14	28	5	27	5	10	6	15	21	3	33	5	36	25	24	37	11	39	30	8	140	102	58	87	43	61	45	80	63					
		10.08%	8.15%	5.91%	12.13%	13.76%	9.68%	15.80%	15.60%	10.20%	13.56%	6.68%	9.72%	10.37%	6.25%	8.44%	7.81%	15.38%	8.96%	8.82%	8.24%	3.85%	11.54%	6.94%	8.45%	11.57%	10.17%	9.84%	12.36%	13.93%	6.68%	11.94%	9.55%	11.43%	8.92%	10.83%	9.73%	9.23%	10.92%	9.69%	10.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2022	59	20	55	46	19	59	30	22	13	68	31	34	13	43	10	19	8	61	63	25	24	7	63	30	67	55	17	37	69	19	183	107	86	118	72	72	88	118	92					
		15.18%	21.85%	9.85%	23.01%	11.30%	12.26%	15.28%	21.28%	7.48%	22.03%	17.48%	21.53%	12.59%	16.25%	13.44%	15.63%	29.23%	11.94%	35.88%	24.71%	32.05%	8.39%	9.72%	14.79%	13.89%	28.39%	14.63%	19.10%	13.21%	15.37%	28.36%	12.48%	11.99%	13.23%	14.69%	16.29%	10.89%	21.36%	14.29%	15.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	113	1	0	0	6	2	2	1	3	0	4	1	5	0	0	0	0	0	0	1	0	0	0	2	4	0	1	0	1	2	0	16	12	11	8	1	2	5	14	8					
		0.85%	0.37%	0.00%	0.00%	1.47%	1.29%	0.52%	0.71%	1.02%	0.00%	1.03%	0.69%	1.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.47%	1.85%	0.00%	0.27%	0.00%	0.36%	0.45%	0.00%	1.09%	1.35%	1.69%	0.99%	0.23%	0.30%	1.21%	1.69%	1.31%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3005	33	28	44	82	23	73	41	89	16	65	27	56	19	62	30	4	15	35	42	18	28	7	76	45	51	80	38	58	115	17	365	293	164	187	125	166	84	148	156					
		22.57%	12.22%	13.79%	18.41%	20.15%	14.84%	18.91%	29.08%	30.27%	27.12%	16.71%	18.75%	20.74%	23.75%	19.38%	46.88%	6.15%	22.39%	20.59%	16.47%	23.08%	9.79%	9.72%	17.84%	20.83%	21.61%	21.28%	42.70%	20.71%	25.61%	25.37%	24.90%	32.85%	25.23%	23.29%	28.28%	25.11%	20.39%	17.92%	25.49%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	221	1	0	4	7	2	4	4	1	0	8	2	5	0	2	1	0	2	1	0	1	5	0	1	1	3	10	0	6	2	0	31	27	11	16	4	15	13	18	13					
		1.66%	0.37%	0.00%	1.67%	1.72%	1.29%	1.04%	2.84%	0.34%	0.00%	2.06%	1.39%	1.85%	0.00%	0.63%	1.56%	0.00%	2.99%	0.59%	0.00%	1.28%	1.75%	0.00%	0.23%	0.46%	1.27%	2.66%	0.00%	2.14%	0.45%	0.00%	2.11%	3.03%	1.69%	1.99%	0.90%	2.27%	3.16%	2.18%	2.12%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6313	146	142	106	206	93	179	41	143	22	207	66	136	41	183	17	32	36	58	114	29	187	50	242	105	88	185	23	135	219	22	693	331	302	363	188	331	166	422	264					
		47.41%	54.07%	69.95%	44.35%	50.61%	60.00%	46.37%	29.08%	48.64%	37.29%	53.21%	45.83%	50.37%	51.25%	57.19%	26.56%	49.23%	53.73%	34.12%	44.71%	37.18%	65.38%	69.44%	56.81%	48.61%	37.29%	49.20%	25.84%	48.21%	48.78%	32.84%	47.27%	37.11%	46.46%	45.21%	42.53%	50.08%	40.29%	51.09%	43.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	2	1	0	0	0	1	0	1	0	4	0	0	2	0	1	0	0	0	0	1	1	0	1	1	0	1	0	3	2	1	4	6	7	3	0	1	1	2	2					
		0.37%	0.74%	0.49%	0.00%	0.00%	0.00%	0.26%	0.00%	0.34%	0.00%	1.03%	0.00%	0.00%	2.50%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	1.28%	0.35%	0.00%	0.23%	0.46%	0.00%	0.27%	0.00%	1.07%	0.45%	1.49%	0.27%	0.67%	1.08%	0.37%	0.00%	0.15%	0.24%	0.24%	0.33%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
