Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Егорлыкская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1267	69	69	10	9	188	150	57	94	73	0	28	0	24	43	64	15	80	17	9	22	68	62	116					
		6.26%	4.54%	8.72%	0.73%	2.76%	14.54%	15.43%	4.01%	13.54%	12.74%	0.00%	5.16%	0.00%	4.08%	3.19%	7.69%	6.10%	12.99%	1.97%	1.27%	1.73%	4.45%	8.64%	10.73%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2060	164	78	154	8	214	166	73	128	115	85	53	13	18	156	87	28	66	21	43	14	185	80	111					
		10.18%	10.80%	9.86%	11.25%	2.45%	16.55%	17.08%	5.13%	18.44%	20.07%	14.68%	9.76%	3.76%	3.06%	11.58%	10.46%	11.38%	10.71%	2.43%	6.05%	1.10%	12.12%	11.14%	10.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	149	12	6	2	1	9	16	9	9	8	0	1	3	0	12	6	5	10	16	3	1	12	3	5					
		0.74%	0.79%	0.76%	0.15%	0.31%	0.70%	1.65%	0.63%	1.30%	1.40%	0.00%	0.18%	0.87%	0.00%	0.89%	0.72%	2.03%	1.62%	1.85%	0.42%	0.08%	0.79%	0.42%	0.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3765	243	96	302	11	365	286	393	179	117	101	83	43	73	285	116	14	149	89	65	81	280	213	181					
		18.61%	15.99%	12.14%	22.06%	3.37%	28.23%	29.42%	27.64%	25.79%	20.42%	17.44%	15.29%	12.43%	12.41%	21.16%	13.94%	5.69%	24.19%	10.29%	9.14%	6.36%	18.34%	29.67%	16.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	197	17	16	4	1	22	19	7	17	13	0	7	0	5	13	11	4	11	2	2	2	7	7	10					
		0.97%	1.12%	2.02%	0.29%	0.31%	1.70%	1.95%	0.49%	2.45%	2.27%	0.00%	1.29%	0.00%	0.85%	0.97%	1.32%	1.63%	1.79%	0.23%	0.28%	0.16%	0.46%	0.97%	0.93%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12532	997	520	870	296	479	305	867	257	238	389	363	286	457	812	526	175	289	718	584	1153	967	340	644					
		61.94%	65.64%	65.74%	63.55%	90.80%	37.05%	31.38%	60.97%	37.03%	41.54%	67.18%	66.85%	82.66%	77.72%	60.28%	63.22%	71.14%	46.92%	83.01%	82.14%	90.57%	63.33%	47.35%	59.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	77	3	0	2	0	5	10	5	4	4	0	0	0	0	13	8	5	1	2	1	0	2	5	7					
		0.38%	0.20%	0.00%	0.15%	0.00%	0.39%	1.03%	0.35%	0.58%	0.70%	0.00%	0.00%	0.00%	0.00%	0.97%	0.96%	2.03%	0.16%	0.23%	0.14%	0.00%	0.13%	0.70%	0.65%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
