Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																			
Дата голосования: 18.09.2016																																			
																																			
Наименование Избирательной комиссии:    Иркутская -93																																			
																																			
Сводная таблица итогов голосования по федеральному избирательному округу																																			
																																			
		Сумма	УИК №762	УИК №763	УИК №764	УИК №771	УИК №773	УИК №774	УИК №775	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №1918	УИК №1925									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	13	0	1	1	1	1	2	0	0	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0									
		0.12%	0.00%	0.24%	0.49%	0.18%	0.22%	0.36%	0.00%	0.00%	0.50%	0.00%	0.40%	0.10%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	210	4	1	1	9	9	13	0	6	4	4	7	36	5	39	8	18	5	10	3	10	5	2	7	4									
		1.97%	0.57%	0.24%	0.49%	1.60%	1.97%	2.34%	0.00%	3.61%	0.67%	0.83%	1.41%	3.77%	0.68%	5.53%	1.85%	2.16%	0.97%	2.43%	1.36%	5.81%	2.58%	2.41%	1.45%	1.61%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	3253	269	154	68	210	106	111	5	43	153	170	150	300	223	178	101	271	187	164	52	39	59	33	132	75									
		30.52%	38.48%	37.47%	33.33%	37.37%	23.14%	20.00%	13.89%	25.90%	25.71%	35.20%	30.30%	31.38%	30.18%	25.25%	23.33%	32.53%	36.38%	39.81%	23.53%	22.67%	30.41%	39.76%	27.39%	30.12%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	3	1	2	3	2	2	0	0	2	2	6	6	2	3	1	0	1	2	1	1	1	0	1	1									
		0.40%	0.43%	0.24%	0.98%	0.53%	0.44%	0.36%	0.00%	0.00%	0.34%	0.41%	1.21%	0.63%	0.27%	0.43%	0.23%	0.00%	0.19%	0.49%	0.45%	0.58%	0.52%	0.00%	0.21%	0.40%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	480	28	7	2	23	26	28	4	6	31	27	26	54	44	26	16	48	17	11	2	10	11	1	22	10									
		4.50%	4.01%	1.70%	0.98%	4.09%	5.68%	5.05%	11.11%	3.61%	5.21%	5.59%	5.25%	5.65%	5.95%	3.69%	3.70%	5.76%	3.31%	2.67%	0.90%	5.81%	5.67%	1.20%	4.56%	4.02%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
