Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Хабарская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	639	61	39	19	24	44	97	17	13	29	18	42	30	10	56	27	10	26	20	20	8	29					
		6.56%	5.50%	4.45%	3.73%	4.07%	6.54%	11.81%	10.12%	7.18%	8.17%	8.11%	6.53%	5.80%	6.21%	9.74%	10.63%	10.31%	5.45%	12.99%	6.37%	7.27%	3.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	2	1	0	3	3	3	0	0	0	2	0	1	1	2	1	1	1	1	2	1	0					
		0.26%	0.18%	0.11%	0.00%	0.51%	0.45%	0.37%	0.00%	0.00%	0.00%	0.90%	0.00%	0.19%	0.62%	0.35%	0.39%	1.03%	0.21%	0.65%	0.64%	0.91%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	2	0	0	0	1	2	1	0	1	0	1	1	2	0	0	0	0	1	1	0	0					
		0.13%	0.18%	0.00%	0.00%	0.00%	0.15%	0.24%	0.60%	0.00%	0.28%	0.00%	0.16%	0.19%	1.24%	0.00%	0.00%	0.00%	0.00%	0.65%	0.32%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1391	212	129	84	80	85	103	19	16	33	22	136	60	7	88	18	7	93	29	27	17	126					
		14.28%	19.12%	14.71%	16.50%	13.56%	12.63%	12.55%	11.31%	8.84%	9.30%	9.91%	21.15%	11.61%	4.35%	15.30%	7.09%	7.22%	19.50%	18.83%	8.60%	15.45%	13.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	96	3	9	20	4	3	4	4	2	4	7	12	8	1	0	5	3	1	0	0	0	6					
		0.99%	0.27%	1.03%	3.93%	0.68%	0.45%	0.49%	2.38%	1.10%	1.13%	3.15%	1.87%	1.55%	0.62%	0.00%	1.97%	3.09%	0.21%	0.00%	0.00%	0.00%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	1	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.11%	0.00%	0.11%	0.20%	0.17%	0.30%	0.24%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	688	68	60	36	39	52	54	14	10	21	13	51	47	15	47	11	6	41	15	11	10	67					
		7.06%	6.13%	6.84%	7.07%	6.61%	7.73%	6.58%	8.33%	5.52%	5.92%	5.86%	7.93%	9.09%	9.32%	8.17%	4.33%	6.19%	8.60%	9.74%	3.50%	9.09%	7.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	773	92	82	39	54	46	71	17	6	34	10	37	55	9	38	20	10	35	7	14	8	89					
		7.94%	8.30%	9.35%	7.66%	9.15%	6.84%	8.65%	10.12%	3.31%	9.58%	4.50%	5.75%	10.64%	5.59%	6.61%	7.87%	10.31%	7.34%	4.55%	4.46%	7.27%	9.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	5	11	2	5	4	5	1	1	3	1	2	5	0	2	1	2	2	0	0	2	8					
		0.64%	0.45%	1.25%	0.39%	0.85%	0.59%	0.61%	0.60%	0.55%	0.85%	0.45%	0.31%	0.97%	0.00%	0.35%	0.39%	2.06%	0.42%	0.00%	0.00%	1.82%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5910	646	536	299	374	427	476	92	130	223	142	356	294	113	338	167	55	272	78	236	62	594					
		60.68%	58.25%	61.12%	58.74%	63.39%	63.45%	57.98%	54.76%	71.82%	62.82%	63.96%	55.37%	56.87%	70.19%	58.78%	65.75%	56.70%	57.02%	50.65%	75.16%	56.36%	63.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	8	4	5	3	2	0	0	0	3	0	0	3	0	4	1	0	2	1	0	1	0					
		0.38%	0.72%	0.46%	0.98%	0.51%	0.30%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.58%	0.00%	0.70%	0.39%	0.00%	0.42%	0.65%	0.00%	0.91%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
