Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Тымовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.43%	0.00%	0.84%	0.00%	0.24%	0.00%	0.00%	0.00%	0.17%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	1	0	1	0	4	0	0	1	1	3	0	2	1	0	0	0	1	1	1	0					
		0.22%	0.00%	0.00%	0.59%	0.00%	0.38%	0.00%	0.85%	0.00%	0.00%	0.20%	0.12%	0.60%	0.00%	0.76%	0.17%	0.00%	0.00%	0.00%	0.19%	0.48%	0.15%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	647	28	8	7	9	12	9	49	37	17	54	77	46	26	28	57	14	6	27	52	22	54	8					
		8.48%	5.91%	14.04%	4.14%	11.84%	4.51%	7.83%	10.45%	8.85%	7.17%	10.74%	9.17%	9.15%	7.30%	10.61%	9.73%	5.45%	4.80%	6.35%	9.87%	10.63%	8.21%	8.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	368	23	4	0	5	7	4	28	18	20	32	58	24	25	7	26	6	4	13	27	11	25	1					
		4.83%	4.85%	7.02%	0.00%	6.58%	2.63%	3.48%	5.97%	4.31%	8.44%	6.36%	6.90%	4.77%	7.02%	2.65%	4.44%	2.33%	3.20%	3.06%	5.12%	5.31%	3.80%	1.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	3	1	2	2	0	4	3	1	2	4	3	3	3	1	2	1	1	1	6	1	3	0					
		0.62%	0.63%	1.75%	1.18%	2.63%	0.00%	3.48%	0.64%	0.24%	0.84%	0.80%	0.36%	0.60%	0.84%	0.38%	0.34%	0.39%	0.80%	0.24%	1.14%	0.48%	0.46%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5316	331	40	150	48	220	80	302	303	155	305	537	354	233	187	410	194	95	317	366	131	487	71					
		69.71%	69.83%	70.18%	88.76%	63.16%	82.71%	69.57%	64.39%	72.49%	65.40%	60.64%	63.93%	70.38%	65.45%	70.83%	69.97%	75.49%	76.00%	74.59%	69.45%	63.29%	74.01%	75.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	3	0	0	0	0	0	3	1	4	5	8	1	5	2	3	0	1	1	1	6	3	0					
		0.62%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.24%	1.69%	0.99%	0.95%	0.20%	1.40%	0.76%	0.51%	0.00%	0.80%	0.24%	0.19%	2.90%	0.46%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
