Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Каргатская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	166	15	11	7	1	5	16	6	2	2	1	0	1	3	4	1	0	6	0	1	9	7	9	1	1	0	10	1	6	1	2	7	4	2	7	1	14	0	2					
		1.63%	1.36%	1.49%	0.81%	0.20%	0.74%	2.21%	1.13%	1.31%	2.43%	0.96%	0.0%	1.33%	2.18%	1.88%	1.81%	0.0%	2.24%	0.0%	1.92%	4.16%	6.36%	3.10%	1.53%	2.77%	0.0%	2.64%	0.92%	1.83%	1.03%	1.92%	2.85%	3.36%	0.68%	5.07%	0.77%	2.86%	0.0%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	81	11	7	15	1	7	5	8	1	0	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	6	2	0	1	0	0	5	0	1	1	0					
		0.79%	1.00%	0.95%	1.74%	0.20%	1.04%	0.69%	1.51%	0.65%	0.0%	3.84%	0.0%	0.0%	2.18%	0.0%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	1.83%	2.06%	0.0%	0.40%	0.0%	0.0%	3.62%	0.0%	0.20%	0.92%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	245	16	19	33	14	27	18	12	3	0	2	0	2	0	8	9	0	12	1	0	7	1	11	0	0	1	4	0	4	3	0	9	3	5	4	0	12	1	4					
		2.40%	1.45%	2.58%	3.82%	2.86%	4.02%	2.49%	2.27%	1.97%	0.0%	1.92%	0.0%	2.66%	0.0%	3.77%	16.36%	0.0%	4.49%	0.30%	0.0%	3.24%	0.90%	3.79%	0.0%	0.0%	1.35%	1.05%	0.0%	1.22%	3.09%	0.0%	3.67%	2.52%	1.70%	2.89%	0.0%	2.45%	0.92%	3.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	101	18	5	18	7	2	15	8	1	0	1	0	1	0	1	1	0	3	4	0	3	0	0	0	0	0	2	1	3	1	0	2	0	0	2	1	1	0	0					
		0.99%	1.63%	0.67%	2.08%	1.43%	0.29%	2.07%	1.51%	0.65%	0.0%	0.96%	0.0%	1.33%	0.0%	0.47%	1.81%	0.0%	1.12%	1.23%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.92%	0.91%	1.03%	0.0%	0.81%	0.0%	0.0%	1.44%	0.77%	0.20%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	63	8	3	18	6	3	2	2	0	1	0	0	0	2	2	2	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	3	1	0	1	0	2	1	0					
		0.61%	0.72%	0.40%	2.08%	1.22%	0.44%	0.27%	0.37%	0.0%	1.21%	0.0%	0.0%	0.0%	1.45%	0.94%	3.63%	0.0%	0.37%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	2.77%	0.0%	0.26%	0.0%	0.30%	0.0%	0.96%	1.22%	0.84%	0.0%	0.72%	0.0%	0.40%	0.92%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	1	2	1	0	0	2	2	1	0	3	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	3	0	1	0	0					
		0.24%	0.09%	0.27%	0.11%	0.0%	0.0%	0.27%	0.37%	0.65%	0.0%	2.88%	0.0%	2.66%	0.72%	0.47%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.92%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.20%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	4	10	6	5	4	3	1	2	0	0	0	0	0	2	0	0	0	2	1	0	1	1	0	1	0	0	0	2	0	0	1	0	1	0	0	2	0	0					
		0.48%	0.36%	1.35%	0.69%	1.02%	0.59%	0.41%	0.18%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.61%	1.92%	0.0%	0.90%	0.34%	0.0%	2.77%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.40%	0.0%	0.34%	0.0%	0.0%	0.40%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0					
		0.12%	0.0%	0.27%	0.23%	0.0%	0.29%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.34%	1.44%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	0	1	0	2	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0					
		0.15%	0.09%	0.0%	0.11%	0.0%	0.29%	0.27%	0.37%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.90%	0.34%	0.0%	0.0%	0.0%	0.26%	0.92%	0.30%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	638	26	24	30	15	16	16	36	8	2	5	5	4	8	30	4	6	47	14	2	11	20	10	1	2	0	31	8	40	2	4	37	16	26	11	13	72	20	16					
		6.26%	2.36%	3.26%	3.48%	3.07%	2.38%	2.21%	6.81%	5.26%	2.43%	4.80%	6.66%	5.33%	5.83%	14.15%	7.27%	6.25%	17.60%	4.33%	3.84%	5.09%	18.18%	3.44%	1.53%	5.55%	0.0%	8.20%	7.40%	12.23%	2.06%	3.84%	15.10%	13.44%	8.84%	7.97%	10.07%	14.72%	18.51%	13.44%					
28	"11. ""Истинные патриоты России"""	7	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.11%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	9	8	5	2	2	7	2	1	0	1	0	0	3	2	0	3	1	2	1	0	2	4	0	0	0	5	4	4	0	0	7	1	0	1	0	9	0	8					
		0.92%	0.81%	1.08%	0.58%	0.40%	0.29%	0.96%	0.37%	0.65%	0.0%	0.96%	0.0%	0.0%	2.18%	0.94%	0.0%	3.12%	0.37%	0.61%	1.92%	0.0%	1.81%	1.37%	0.0%	0.0%	0.0%	1.32%	3.70%	1.22%	0.0%	0.0%	2.85%	0.84%	0.0%	0.72%	0.0%	1.84%	0.0%	6.72%					
30	"13. ""Демократическая партия России"""	28	3	2	6	0	4	1	2	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0					
		0.27%	0.27%	0.27%	0.69%	0.0%	0.59%	0.13%	0.37%	0.65%	0.0%	0.0%	4.0%	0.0%	0.0%	0.0%	1.81%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	1.55%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	1	0	2	1	3	0	2	0	0	0	0	0	0	4	0	0	0	2	0	0	2	1	0	0	1	1	1	2	0	0	3	1	0	2	0	1	0	1					
		0.30%	0.09%	0.0%	0.23%	0.20%	0.44%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	1.81%	0.34%	0.0%	0.0%	1.35%	0.26%	0.92%	0.61%	0.0%	0.0%	1.22%	0.84%	0.0%	1.44%	0.0%	0.20%	0.0%	0.84%					
32	"15. ""Партия СЛОН"""	11	0	2	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0					
		0.10%	0.0%	0.27%	0.11%	0.20%	0.0%	0.0%	0.0%	0.65%	1.21%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	411	56	30	40	19	42	36	30	5	0	2	2	0	2	0	2	0	5	12	0	5	1	14	0	10	1	10	2	6	3	2	6	2	8	3	3	23	11	18					
		4.03%	5.09%	4.07%	4.64%	3.89%	6.26%	4.98%	5.68%	3.28%	0.0%	1.92%	2.66%	0.0%	1.45%	0.0%	3.63%	0.0%	1.87%	3.71%	0.0%	2.31%	0.90%	4.82%	0.0%	27.77%	1.35%	2.64%	1.85%	1.83%	3.09%	1.92%	2.44%	1.68%	2.72%	2.17%	2.32%	4.70%	10.18%	15.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	11	3	4	1	2	0	1	1	0	0	1	0	0	0	0	10	1	1	0	0	0	1	0	0	0	1	1	0	0	0	2	1	0	4	0	0	0	0					
		0.45%	1.00%	0.40%	0.46%	0.20%	0.29%	0.0%	0.18%	0.65%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	10.41%	0.37%	0.30%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.26%	0.92%	0.0%	0.0%	0.0%	0.81%	0.84%	0.0%	2.89%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1625	198	121	130	98	112	92	135	41	11	29	15	18	18	24	8	0	45	75	7	22	7	17	16	1	20	60	20	40	24	21	29	17	26	13	15	58	24	18					
		15.96%	18.01%	16.44%	15.08%	20.08%	16.71%	12.74%	25.56%	26.97%	13.41%	27.88%	20.0%	24.0%	13.13%	11.32%	14.54%	0.0%	16.85%	23.21%	13.46%	10.18%	6.36%	5.86%	24.61%	2.77%	27.02%	15.87%	18.51%	12.23%	24.74%	20.19%	11.83%	14.28%	8.84%	9.42%	11.62%	11.86%	22.22%	15.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	194	22	16	12	10	16	10	8	2	2	1	3	2	0	3	1	11	6	4	0	3	1	2	0	0	0	2	3	5	1	5	1	4	2	2	5	19	9	1					
		1.90%	2.00%	2.17%	1.39%	2.04%	2.38%	1.38%	1.51%	1.31%	2.43%	0.96%	4.0%	2.66%	0.0%	1.41%	1.81%	11.45%	2.24%	1.23%	0.0%	1.38%	0.90%	0.68%	0.0%	0.0%	0.0%	0.52%	2.77%	1.52%	1.03%	4.80%	0.40%	3.36%	0.68%	1.44%	3.87%	3.88%	8.33%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	3734	425	275	333	182	295	288	170	65	21	36	28	36	27	85	17	2	63	143	35	64	43	171	42	10	40	111	12	83	40	27	79	29	116	51	58	175	29	28					
		36.68%	38.67%	37.36%	38.63%	37.29%	44.02%	39.88%	32.19%	42.76%	25.60%	34.61%	37.33%	48.0%	19.70%	40.09%	30.90%	2.08%	23.59%	44.27%	67.30%	29.62%	39.09%	58.96%	64.61%	27.77%	54.05%	29.36%	11.11%	25.38%	41.23%	25.96%	32.24%	24.36%	39.45%	36.95%	44.96%	35.78%	26.85%	23.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	80	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	51	0	4	0	1	0	1	0	0	1	1	2	1	2	0	0	0	2	2	0	7	1	0					
		0.78%	0.09%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	53.12%	0.0%	1.23%	0.0%	0.46%	0.0%	0.34%	0.0%	0.0%	1.35%	0.26%	1.85%	0.30%	2.06%	0.0%	0.0%	0.0%	0.68%	1.44%	0.0%	1.43%	0.92%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	4	0	3	4	0	2	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	1	1	0					
		0.24%	0.36%	0.0%	0.34%	0.81%	0.0%	0.27%	0.37%	0.0%	1.21%	0.0%	0.0%	0.0%	1.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	1.22%	0.0%	0.0%	0.72%	0.0%	0.20%	0.92%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1945	201	151	157	93	105	154	69	13	35	15	10	4	49	32	4	0	44	53	3	66	17	36	3	5	10	106	44	96	16	32	42	35	95	15	28	81	8	18					
		19.10%	18.28%	20.51%	18.21%	19.05%	15.67%	21.32%	13.06%	8.55%	42.68%	14.42%	13.33%	5.33%	35.76%	15.09%	7.27%	0.0%	16.47%	16.40%	5.76%	30.55%	15.45%	12.41%	4.61%	13.88%	13.51%	28.04%	40.74%	29.35%	16.49%	30.76%	17.14%	29.41%	32.31%	10.86%	21.70%	16.56%	7.40%	15.12%					
																																													
41	Против всех	295	42	30	25	16	10	19	16	2	0	3	2	1	10	9	4	12	4	3	1	9	2	7	2	5	0	18	3	9	1	1	6	0	10	3	3	7	2	0					
		2.89%	3.82%	4.07%	2.90%	3.27%	1.49%	2.63%	3.03%	1.31%	0.0%	2.88%	2.66%	1.33%	7.29%	4.24%	7.27%	12.5%	1.49%	0.92%	1.92%	4.16%	1.81%	2.41%	3.07%	13.88%	0.0%	4.76%	2.77%	2.75%	1.03%	0.96%	2.44%	0.0%	3.40%	2.17%	2.32%	1.43%	1.85%	0.0%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
