Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																							
Дата голосования: 04.12.2011																																																							
																																																							
Наименование Избирательной комиссии:    Красноармейская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	562	10	14	10	15	13	10	14	9	18	12	10	4	14	8	19	16	20	28	5	15	30	5	5	15	5	10	10	10	8	18	15	4	10	4	11	15	15	10	6	6	15	21	5	8	5	8	24	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	551	10	14	10	14	13	10	14	9	18	10	10	4	14	8	19	16	20	28	5	15	30	5	5	15	5	10	10	10	8	18	15	4	10	4	11	15	11	9	6	6	12	21	5	8	5	8	24	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	236	4	5	9	20	4	3	7	2	5	1	5	1	3	2	3	12	8	8	9	3	3	1	3	3	2	2	1	2	4	0	2	4	31	1	9	6	4	4	8	4	4	4	2	10	3	2	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	11	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	38	2	1	4	2	2	0	1	3	1	2	0	0	1	1	1	2	0	0	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2930	142	101	125	107	152	104	125	63	101	121	95	92	94	112	97	128	39	35	20	22	57	13	22	41	19	58	47	17	13	25	38	38	69	30	74	74	84	44	35	20	17	17	19	55	47	40	32	10					
		14.62%	20.61%	17.12%	17.86%	16.54%	23.46%	17.19%	17.78%	19.09%	17.69%	22.45%	22.09%	25.99%	15.59%	17.78%	15.35%	19.13%	9.56%	7.83%	8.26%	9.09%	14.50%	10.00%	11.83%	14.49%	7.31%	12.50%	10.76%	4.40%	5.91%	15.72%	11.41%	11.01%	11.26%	11.28%	12.01%	20.05%	23.20%	20.66%	10.26%	5.59%	11.18%	4.64%	10.50%	9.57%	12.05%	8.85%	8.31%	7.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2037	72	85	92	66	61	71	83	35	67	66	49	28	70	91	76	59	44	41	10	15	54	17	17	38	48	36	29	38	17	7	25	23	64	20	38	41	46	27	37	37	14	22	18	53	14	27	45	4					
		10.16%	10.45%	14.41%	13.14%	10.20%	9.41%	11.74%	11.81%	10.61%	11.73%	12.24%	11.40%	7.91%	11.61%	14.44%	12.03%	8.82%	10.78%	9.17%	4.13%	6.20%	13.74%	13.08%	9.14%	13.43%	18.46%	7.76%	6.64%	9.84%	7.73%	4.40%	7.51%	6.67%	10.44%	7.52%	6.17%	11.11%	12.71%	12.68%	10.85%	10.34%	9.21%	6.01%	9.94%	9.22%	3.59%	5.97%	11.69%	3.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	183	6	2	10	9	9	7	9	5	5	2	6	4	5	6	11	10	3	1	0	2	5	0	1	2	1	1	1	3	2	5	6	1	2	4	5	2	3	0	2	0	1	5	1	3	6	0	6	3					
		0.91%	0.87%	0.34%	1.43%	1.39%	1.39%	1.16%	1.28%	1.52%	0.88%	0.37%	1.40%	1.13%	0.83%	0.95%	1.74%	1.49%	0.74%	0.22%	0.00%	0.83%	1.27%	0.00%	0.54%	0.71%	0.38%	0.22%	0.23%	0.78%	0.91%	3.14%	1.80%	0.29%	0.33%	1.50%	0.81%	0.54%	0.83%	0.00%	0.59%	0.00%	0.66%	1.37%	0.55%	0.52%	1.54%	0.00%	1.56%	2.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3526	116	134	157	130	135	141	110	65	110	89	101	85	117	124	126	177	69	69	7	48	61	33	30	28	42	84	87	35	54	8	65	24	55	34	43	33	38	19	72	68	46	145	33	46	44	89	96	4					
		17.59%	16.84%	22.71%	22.43%	20.09%	20.83%	23.31%	15.65%	19.70%	19.26%	16.51%	23.49%	24.01%	19.40%	19.68%	19.94%	26.46%	16.91%	15.44%	2.89%	19.83%	15.52%	25.38%	16.13%	9.89%	16.15%	18.10%	19.91%	9.07%	24.55%	5.03%	19.52%	6.96%	8.97%	12.78%	6.98%	8.94%	10.50%	8.92%	21.11%	18.99%	30.26%	39.62%	18.23%	8.00%	11.28%	19.69%	24.94%	3.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	312	11	12	21	12	7	10	15	11	13	13	7	6	17	13	12	21	7	10	4	4	7	1	1	3	10	5	7	1	0	1	2	6	2	1	1	2	1	1	8	5	6	3	0	2	4	3	2	1					
		1.56%	1.60%	2.03%	3.00%	1.85%	1.08%	1.65%	2.13%	3.33%	2.28%	2.41%	1.63%	1.69%	2.82%	2.06%	1.90%	3.14%	1.72%	2.24%	1.65%	1.65%	1.78%	0.77%	0.54%	1.06%	3.85%	1.08%	1.60%	0.26%	0.00%	0.63%	0.60%	1.74%	0.33%	0.38%	0.16%	0.54%	0.28%	0.47%	2.35%	1.40%	3.95%	0.82%	0.00%	0.35%	1.03%	0.66%	0.52%	0.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10709	333	245	284	315	270	261	345	150	260	242	164	130	283	278	291	258	239	286	195	149	198	65	112	167	137	276	261	292	133	112	186	250	414	171	450	208	185	115	176	223	64	169	107	405	268	282	202	103					
		53.44%	48.33%	41.53%	40.57%	48.69%	41.67%	43.14%	49.08%	45.45%	45.53%	44.90%	38.14%	36.72%	46.93%	44.13%	46.04%	38.57%	58.58%	63.98%	80.58%	61.57%	50.38%	50.00%	60.22%	59.01%	52.69%	59.48%	59.73%	75.65%	60.45%	70.44%	55.86%	72.46%	67.54%	64.29%	73.05%	56.37%	51.10%	53.99%	51.61%	62.29%	42.11%	46.17%	59.12%	70.43%	68.72%	62.39%	52.47%	81.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	84	5	3	6	2	3	3	7	0	5	0	1	0	6	2	3	5	2	0	0	0	3	0	0	1	1	0	0	0	0	1	1	1	1	2	2	1	0	4	3	0	1	1	0	1	1	3	2	1					
		0.42%	0.73%	0.51%	0.86%	0.31%	0.46%	0.50%	0.99%	0.00%	0.88%	0.00%	0.23%	0.00%	0.99%	0.32%	0.47%	0.75%	0.49%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.35%	0.38%	0.00%	0.00%	0.00%	0.00%	0.63%	0.30%	0.29%	0.16%	0.75%	0.32%	0.27%	0.00%	1.88%	0.88%	0.00%	0.66%	0.27%	0.00%	0.17%	0.26%	0.66%	0.52%	0.79%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
