Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																								
Дата голосования: 18.09.2016																																								
																																								
Наименование Избирательной комиссии:    Сергокалинская																																								
																																								
Сводная таблица итогов голосования по федеральному избирательному округу																																								
																																								
		Сумма	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	44	5	0	3	0	5	0	0	7	0	0	0	6	0	0	0	3	0	5	0	0	3	2	0	0	0	0	3	0	2									
		0.23%	1.12%	0.00%	0.65%	0.00%	0.88%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.44%	0.00%	1.18%	0.00%	0.00%	0.40%	0.22%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.37%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18684	429	462	436	377	538	571	498	1158	269	397	707	1001	759	723	912	642	568	405	950	933	719	866	718	666	884	568	498	507	523									
		96.00%	95.97%	97.06%	94.99%	95.93%	95.05%	94.07%	97.08%	96.98%	97.11%	95.89%	96.06%	98.04%	95.95%	93.05%	97.02%	94.97%	95.95%	95.97%	95.96%	95.01%	95.99%	94.96%	95.99%	96.94%	95.98%	96.93%	95.95%	96.02%	97.03%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	25	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	4	0	0	4	5	0	3	0	0	0	2									
		0.13%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.15%	0.34%	0.00%	0.40%	0.00%	0.00%	0.44%	0.67%	0.00%	0.33%	0.00%	0.00%	0.00%	0.37%									
24	"6. Политическая партия ""Гражданская Платформа"""	11	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0									
		0.06%	0.00%	0.00%	0.22%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0									
		0.02%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0									
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	19	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	5	2	0	0	3	0	0	0	0	0	0									
		0.10%	0.00%	0.42%	0.22%	0.25%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.51%	0.20%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	34	0	3	4	0	2	0	2	0	0	0	0	4	0	6	0	0	0	0	5	0	0	3	0	0	5	0	0	0	0									
		0.17%	0.00%	0.63%	0.87%	0.00%	0.35%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.33%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	12	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	3	0	0	0	2									
		0.06%	0.00%	0.21%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.27%	0.00%	0.33%	0.00%	0.00%	0.00%	0.37%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	301	6	2	4	6	5	9	5	16	8	12	15	9	22	21	16	9	12	5	12	15	12	8	18	5	17	10	5	11	6									
		1.55%	1.34%	0.42%	0.87%	1.53%	0.88%	1.48%	0.97%	1.34%	2.89%	2.90%	2.04%	0.88%	2.78%	2.70%	1.70%	1.33%	2.03%	1.18%	1.21%	1.53%	1.60%	0.88%	2.41%	0.73%	1.85%	1.71%	0.96%	2.08%	1.11%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	3	0	3	0	6	12	2	13	0	0	5	0	2	18	0	0	3	0	5	8	2	6	0	6	2	0	8	3	3									
		0.57%	0.67%	0.00%	0.65%	0.00%	1.06%	1.98%	0.39%	1.09%	0.00%	0.00%	0.68%	0.00%	0.25%	2.32%	0.00%	0.00%	0.51%	0.00%	0.51%	0.81%	0.27%	0.66%	0.00%	0.87%	0.22%	0.00%	1.54%	0.57%	0.56%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	152	4	2	5	0	5	15	5	0	0	5	0	0	8	8	10	12	0	7	0	9	11	10	0	10	5	8	5	7	1									
		0.78%	0.89%	0.42%	1.09%	0.00%	0.88%	2.47%	0.97%	0.00%	0.00%	1.21%	0.00%	0.00%	1.01%	1.03%	1.06%	1.78%	0.00%	1.66%	0.00%	0.92%	1.47%	1.10%	0.00%	1.46%	0.54%	1.37%	0.96%	1.33%	0.19%									
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
