Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Чернская ТИК																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	286	5	8	9	1	5	0	5	3	5	3	5	0	3	1	5	8	5	5	5	5	5	5	5	0	9	15	5	5	5	5	65	76					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	216	5	8	9	1	5	0	1	3	1	2	2	0	0	1	2	8	3	5	0	4	3	5	4	0	9	15	5	1	5	3	51	55					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	150	3	5	7	4	1	0	9	5	2	5	1	3	12	9	4	4	3	3	2	4	4	3	8	5	3	3	2	3	7	4	12	10					
14	Число погашенных открепительных удостоверений	70	0	0	0	0	0	0	4	0	4	1	3	0	3	0	3	0	2	0	5	1	2	0	1	0	0	0	0	4	0	2	14	21					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	250	8	6	12	6	12	12	5	8	4	1	3	0	4	3	0	5	9	7	6	6	7	7	9	6	10	13	2	13	7	7	25	27					
		2.27%	2.34%	2.91%	2.38%	2.12%	3.63%	4.24%	1.54%	5.19%	2.31%	0.69%	1.44%	0.0%	2.73%	1.40%	0.0%	2.08%	3.57%	3.18%	2.81%	3.03%	2.99%	2.95%	1.73%	2.34%	5.15%	1.50%	0.80%	5.82%	3.09%	2.59%	1.73%	1.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	133	3	3	8	1	1	3	4	0	0	2	1	1	4	2	3	0	6	0	2	0	3	6	4	0	2	10	2	1	0	8	28	25					
		1.20%	0.87%	1.45%	1.58%	0.35%	0.30%	1.06%	1.23%	0.0%	0.0%	1.38%	0.48%	1.03%	2.73%	0.93%	0.98%	0.0%	2.38%	0.0%	0.93%	0.0%	1.28%	2.53%	0.76%	0.0%	1.03%	1.15%	0.80%	0.44%	0.0%	2.96%	1.94%	1.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	266	4	4	9	5	7	42	9	7	2	4	1	0	3	2	2	2	5	3	3	5	1	5	11	9	2	12	2	4	5	3	64	29					
		2.41%	1.17%	1.94%	1.78%	1.77%	2.12%	14.84%	2.78%	4.54%	1.15%	2.77%	0.48%	0.0%	2.05%	0.93%	0.65%	0.83%	1.98%	1.36%	1.40%	2.52%	0.42%	2.10%	2.11%	3.51%	1.03%	1.39%	0.80%	1.79%	2.21%	1.11%	4.45%	1.99%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	139	5	1	7	0	1	10	6	7	2	1	1	0	1	4	5	3	7	0	1	3	1	4	9	1	3	1	3	2	4	1	22	23					
		1.26%	1.46%	0.48%	1.38%	0.0%	0.30%	3.53%	1.85%	4.54%	1.15%	0.69%	0.48%	0.0%	0.68%	1.87%	1.63%	1.25%	2.77%	0.0%	0.46%	1.51%	0.42%	1.68%	1.73%	0.39%	1.54%	0.11%	1.21%	0.89%	1.76%	0.37%	1.52%	1.58%					
22	"5. ""За Русь Святую"""	99	1	1	2	4	2	4	1	0	5	1	0	2	1	3	2	2	1	1	0	1	0	0	5	4	1	8	1	2	0	5	21	18					
		0.90%	0.29%	0.48%	0.39%	1.41%	0.60%	1.41%	0.30%	0.0%	2.89%	0.69%	0.0%	2.06%	0.68%	1.40%	0.65%	0.83%	0.39%	0.45%	0.0%	0.50%	0.0%	0.0%	0.96%	1.56%	0.51%	0.92%	0.40%	0.89%	0.0%	1.85%	1.46%	1.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	1	0	2	2	1	3	1	0	1	1	1	1	1	0	0	0	2	1	1	1	1	2	3	2	2	0	1	1	0	1	3	4					
		0.36%	0.29%	0.0%	0.39%	0.70%	0.30%	1.06%	0.30%	0.0%	0.57%	0.69%	0.48%	1.03%	0.68%	0.0%	0.0%	0.0%	0.79%	0.45%	0.46%	0.50%	0.42%	0.84%	0.57%	0.78%	1.03%	0.0%	0.40%	0.44%	0.0%	0.37%	0.20%	0.27%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	3	1	2	2	3	0	3	0	1	0	0	0	0	0	0	0	4	1	0	0	1	0	4	0	1	2	0	0	0	0	6	12					
		0.41%	0.87%	0.48%	0.39%	0.70%	0.90%	0.0%	0.92%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.45%	0.0%	0.0%	0.42%	0.0%	0.76%	0.0%	0.51%	0.23%	0.0%	0.0%	0.0%	0.0%	0.41%	0.82%					
25	"8. ""Народно-республиканская партия России"""	31	0	0	1	1	2	1	1	1	2	1	1	1	0	1	0	1	1	0	0	1	0	3	0	1	1	0	0	1	2	0	2	5					
		0.28%	0.0%	0.0%	0.19%	0.35%	0.60%	0.35%	0.30%	0.64%	1.15%	0.69%	0.48%	1.03%	0.0%	0.46%	0.0%	0.41%	0.39%	0.0%	0.0%	0.50%	0.0%	1.26%	0.0%	0.39%	0.51%	0.0%	0.0%	0.44%	0.88%	0.0%	0.13%	0.34%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	1	0	3	1	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	2	2	3	2	0	1	0	0	0	2	5	4					
		0.28%	0.29%	0.0%	0.59%	0.35%	0.0%	0.0%	0.0%	0.0%	0.57%	0.69%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.39%	0.0%	0.0%	0.0%	0.85%	0.84%	0.57%	0.78%	0.0%	0.11%	0.0%	0.0%	0.0%	0.74%	0.34%	0.27%					
27	"10. ""Аграрная партия России"""	501	12	5	14	7	25	5	13	4	18	16	13	3	4	6	13	14	17	14	14	19	29	13	35	20	7	26	6	18	6	32	42	31					
		4.55%	3.51%	2.42%	2.77%	2.48%	7.57%	1.76%	4.02%	2.59%	10.40%	11.11%	6.25%	3.09%	2.73%	2.81%	4.24%	5.83%	6.74%	6.36%	6.57%	9.59%	12.39%	5.48%	6.73%	7.81%	3.60%	3.01%	2.42%	8.07%	2.65%	11.85%	2.92%	2.13%					
28	"11. ""Истинные патриоты России"""	21	1	0	0	3	0	0	1	0	0	0	2	0	1	1	5	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	1	0					
		0.19%	0.29%	0.0%	0.0%	1.06%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.96%	0.0%	0.68%	0.46%	1.63%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	1.32%	0.37%	0.06%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	0	2	2	4	5	2	2	1	1	0	2	0	3	4	3	1	4	1	2	0	3	6	8	1	0	11	0	2	0	5	7	6					
		0.80%	0.0%	0.97%	0.39%	1.41%	1.51%	0.70%	0.61%	0.64%	0.57%	0.0%	0.96%	0.0%	2.05%	1.87%	0.98%	0.41%	1.58%	0.45%	0.93%	0.0%	1.28%	2.53%	1.53%	0.39%	0.0%	1.27%	0.0%	0.89%	0.0%	1.85%	0.48%	0.41%					
30	"13. ""Демократическая партия России"""	24	1	0	1	0	1	2	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	4	0	1	0	1	4	2					
		0.21%	0.29%	0.0%	0.19%	0.0%	0.30%	0.70%	0.30%	0.0%	0.0%	0.69%	0.48%	0.0%	0.0%	0.46%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.19%	0.0%	0.0%	0.46%	0.0%	0.44%	0.0%	0.37%	0.27%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	3	1	0	0	0	1	1	0	2	0	0	1	0	1	4	5					
		0.23%	0.29%	0.0%	0.19%	0.70%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	1.19%	0.45%	0.0%	0.0%	0.0%	0.42%	0.19%	0.0%	1.03%	0.0%	0.0%	0.44%	0.0%	0.37%	0.27%	0.34%					
32	"15. ""Партия СЛОН"""	14	0	1	0	1	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0					
		0.12%	0.0%	0.48%	0.0%	0.35%	0.90%	0.35%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	651	10	9	44	15	18	6	16	6	16	3	9	4	13	7	8	4	13	7	14	5	14	8	13	15	7	41	9	9	16	20	151	121					
		5.92%	2.93%	4.36%	8.73%	5.31%	5.45%	2.12%	4.95%	3.89%	9.24%	2.08%	4.32%	4.12%	8.90%	3.28%	2.61%	1.66%	5.15%	3.18%	6.57%	2.52%	5.98%	3.37%	2.5%	5.85%	3.60%	4.75%	3.64%	4.03%	7.07%	7.40%	10.50%	8.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	0	2	1	1	3	1	3	4	0	1	1	0	5	4					
		0.30%	0.0%	0.48%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.45%	0.0%	1.01%	0.42%	0.42%	0.57%	0.39%	1.54%	0.46%	0.0%	0.44%	0.44%	0.0%	0.34%	0.27%					
35	"18. ""ЛДПР"""	1460	38	12	67	40	44	21	57	14	15	15	30	15	21	21	39	32	29	29	36	26	18	30	81	38	14	103	7	18	25	38	208	279					
		13.27%	11.14%	5.82%	13.29%	14.18%	13.33%	7.42%	17.64%	9.09%	8.67%	10.41%	14.42%	15.46%	14.38%	9.85%	12.74%	13.33%	11.50%	13.18%	16.90%	13.13%	7.69%	12.65%	15.57%	14.84%	7.21%	11.93%	2.83%	8.07%	11.06%	14.07%	14.46%	19.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	2	2	7	1	6	1	5	1	1	2	3	2	2	5	2	5	2	0	5	5	2	1	4	2	1	10	0	5	1	3	20	23					
		1.19%	0.58%	0.97%	1.38%	0.35%	1.81%	0.35%	1.54%	0.64%	0.57%	1.38%	1.44%	2.06%	1.36%	2.34%	0.65%	2.08%	0.79%	0.0%	2.34%	2.52%	0.85%	0.42%	0.76%	0.78%	0.51%	1.15%	0.0%	2.24%	0.44%	1.11%	1.39%	1.58%					
37	"20. ""Политическая партия ""Единая Россия"""	3508	102	59	226	89	136	60	93	45	72	53	47	47	65	89	88	68	65	57	26	52	50	84	147	87	48	248	33	49	55	70	547	551					
		31.90%	29.91%	28.64%	44.84%	31.56%	41.21%	21.20%	28.79%	29.22%	41.61%	36.80%	22.59%	48.45%	44.52%	41.78%	28.75%	28.33%	25.79%	25.90%	12.20%	26.26%	21.36%	35.44%	28.26%	33.98%	24.74%	28.73%	13.36%	21.97%	24.33%	25.92%	38.03%	37.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	1	0	2	2	1	0	0	0	1	0	0	2	0	1	1	1	0	0	0	1	0	0	5	0	1	3	0	0	0	1	3	3					
		0.26%	0.29%	0.0%	0.39%	0.70%	0.30%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	2.06%	0.0%	0.46%	0.32%	0.41%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.96%	0.0%	0.51%	0.34%	0.0%	0.0%	0.0%	0.37%	0.20%	0.20%					
39	"22. ""Развитие предпринимательства"""	27	2	1	1	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	3	2	1	0	0	2	7					
		0.24%	0.58%	0.48%	0.19%	0.0%	0.0%	0.35%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	1.03%	0.34%	0.80%	0.44%	0.0%	0.0%	0.13%	0.48%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2810	127	86	58	88	49	83	87	45	26	31	77	16	18	52	118	87	57	89	95	48	92	42	142	51	71	304	162	87	89	53	190	190					
		25.55%	37.24%	41.74%	11.50%	31.20%	14.84%	29.32%	26.93%	29.22%	15.02%	21.52%	37.01%	16.49%	12.32%	24.41%	38.56%	36.25%	22.61%	40.45%	44.60%	24.24%	39.31%	17.72%	27.30%	19.92%	36.59%	35.22%	65.58%	39.01%	39.38%	19.62%	13.21%	13.07%					
																																							
41	Против всех	504	13	9	31	8	13	11	16	10	5	9	14	3	5	4	12	11	15	5	8	18	4	11	27	16	12	27	11	5	8	11	68	84					
		4.58%	3.81%	4.36%	6.15%	2.83%	3.93%	3.88%	4.95%	6.49%	2.89%	6.25%	6.73%	3.09%	3.42%	1.87%	3.92%	4.58%	5.95%	2.27%	3.75%	9.09%	1.70%	4.64%	5.19%	6.25%	6.18%	3.12%	4.45%	2.24%	3.53%	4.07%	4.72%	5.78%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
