Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Подпорожская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771					
		2.20%	1.54%	1.85%	3.13%	2.10%	2.38%	1.72%	3.92%	3.25%	2.63%	1.32%	0.86%	2.37%	0.00%	2.41%	0.00%	3.91%	3.85%	2.76%	1.08%	3.70%	0.00%	0.00%	5.56%	1.90%	4.24%	1.53%	0.00%	0.80%	0.88%	0.79%	0.00%	2.13%	0.71%	0.00%	0.76%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4363	128	156	94	223	206	284	251	251	294	228	153	88	29	34	30	201	177	216	210	33	17	38	19	277	94	38	52	201	76	53	57	23	48	16	48	20					
		33.75%	39.51%	28.84%	29.38%	29.23%	34.97%	32.61%	33.92%	28.14%	28.60%	33.33%	32.90%	34.78%	42.03%	40.96%	42.25%	37.43%	34.10%	35.12%	37.63%	40.74%	37.78%	40.43%	35.19%	40.38%	33.22%	29.01%	49.52%	32.16%	33.48%	41.73%	43.51%	48.94%	34.04%	33.33%	36.64%	40.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	78	1	5	7	6	7	2	3	6	7	11	2	0	0	0	1	2	7	1	3	0	0	1	0	0	0	0	0	3	0	1	1	0	1	0	0	0					
		0.60%	0.31%	0.92%	2.19%	0.79%	1.19%	0.23%	0.41%	0.67%	0.68%	1.61%	0.43%	0.00%	0.00%	0.00%	1.41%	0.37%	1.35%	0.16%	0.54%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.79%	0.76%	0.00%	0.71%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
