Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Надымская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
12	Число выданных открепительных удостоверений	464	24	33	15	11	24	21	20	30	23	21	22	18	20	2	3	5	15	21	41	16	22	15	0	0	2	0	0	0	15	15	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	235	7	14	6	10	3	7	9	5	11	4	4	2	9	12	2	0	6	14	19	5	30	2	8	0	1	0	0	0	11	25	9					
14	Число неиспользованных открепительных удостоверений	73	6	2	0	4	3	2	10	6	7	4	8	2	0	1	5	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	63	3	6	7	2	2	4	8	5	2	5	3	7	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	1127	19	64	44	46	56	52	59	43	57	71	60	59	65	12	19	15	20	4	84	35	35	9	14	4	0	18	48	54	20	19	22					
		2.41%	1.04%	3.35%	2.61%	2.49%	2.92%	2.81%	3.23%	2.61%	3.26%	3.66%	3.28%	2.98%	3.47%	2.48%	3.92%	2.09%	2.30%	0.22%	3.09%	2.34%	2.47%	1.22%	1.28%	2.33%	0.00%	0.55%	1.98%	2.60%	2.27%	1.73%	3.16%					
19	. Малышкин Олег Александрович	701	6	28	26	35	31	29	27	24	27	36	19	44	40	14	7	13	13	7	27	30	26	11	12	6	9	6	65	39	16	20	8					
		1.50%	0.33%	1.47%	1.54%	1.89%	1.62%	1.57%	1.48%	1.46%	1.54%	1.86%	1.04%	2.23%	2.14%	2.89%	1.44%	1.82%	1.50%	0.38%	0.99%	2.00%	1.84%	1.49%	1.10%	3.49%	2.15%	0.18%	2.69%	1.88%	1.82%	1.82%	1.15%					
20	. Миронов Сергей Михайлович	246	0	10	8	4	13	9	10	4	8	5	13	3	5	2	0	4	4	12	16	6	9	2	5	2	3	2	52	21	1	6	7					
		0.53%	0.00%	0.52%	0.48%	0.22%	0.68%	0.49%	0.55%	0.24%	0.46%	0.26%	0.71%	0.15%	0.27%	0.41%	0.00%	0.56%	0.46%	0.65%	0.59%	0.40%	0.64%	0.27%	0.46%	1.16%	0.72%	0.06%	2.15%	1.01%	0.11%	0.55%	1.00%					
21	. Путин Владимир Владимирович	40284	1750	1609	1420	1570	1606	1539	1524	1380	1456	1637	1529	1689	1555	414	411	600	741	1688	2364	1256	1211	684	984	152	346	3214	1948	1731	739	962	575					
		86.14%	96.21%	84.28%	84.32%	84.86%	83.78%	83.10%	83.51%	83.84%	83.30%	84.38%	83.69%	85.43%	83.07%	85.54%	84.74%	83.80%	85.37%	92.09%	86.94%	83.85%	85.58%	92.43%	89.86%	88.37%	82.78%	97.84%	80.50%	83.30%	83.98%	87.61%	82.50%					
22	. Хакамада Ирина Муцуовна	1385	18	55	75	60	78	86	72	78	59	62	70	58	74	13	13	18	42	6	98	52	33	18	15	5	10	15	52	47	42	30	31					
		2.96%	0.99%	2.88%	4.45%	3.24%	4.07%	4.64%	3.95%	4.74%	3.38%	3.20%	3.83%	2.93%	3.95%	2.69%	2.68%	2.51%	4.84%	0.33%	3.60%	3.47%	2.33%	2.43%	1.37%	2.91%	2.39%	0.46%	2.15%	2.26%	4.77%	2.73%	4.45%					
23	. Харитонов Николай Михайлович	1427	17	71	56	60	66	67	59	55	73	58	72	55	67	19	24	38	21	87	106	64	45	3	30	1	36	11	53	51	22	17	23					
		3.05%	0.93%	3.72%	3.33%	3.24%	3.44%	3.62%	3.23%	3.34%	4.18%	2.99%	3.94%	2.78%	3.58%	3.93%	4.95%	5.31%	2.42%	4.75%	3.90%	4.27%	3.18%	0.41%	2.74%	0.58%	8.61%	0.33%	2.19%	2.45%	2.50%	1.55%	3.30%					
																																						
24	Против всех	1180	9	67	49	67	60	63	71	54	58	59	62	56	60	7	10	27	24	10	10	51	40	13	29	1	8	7	53	46	39	39	31					
		2.52%	0.49%	3.51%	2.91%	3.62%	3.13%	3.40%	3.89%	3.28%	3.32%	3.04%	3.39%	2.83%	3.21%	1.45%	2.06%	3.77%	2.76%	0.55%	0.37%	3.40%	2.83%	1.76%	2.65%	0.58%	1.91%	0.21%	2.19%	2.21%	4.43%	3.55%	4.45%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
