Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Пошехонская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	248	10	5	5	11	8	10	8	5	7	5	5	9	5	8	9	5	8	5	5	8	13	5	20	36	22	6	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	190	2	5	0	11	4	6	6	1	7	5	1	9	5	2	5	3	8	3	1	8	13	2	20	36	16	6	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	117	6	0	3	3	8	6	2	0	5	5	1	2	5	1	8	4	2	4	5	3	2	1	14	16	11	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	58	8	0	5	0	4	4	2	4	0	0	4	0	0	6	4	2	0	2	4	0	0	3	0	0	6	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1653	49	11	19	33	40	92	85	19	12	41	26	29	37	35	84	42	27	35	29	22	38	16	246	215	302	32	37					
		20.73%	12.37%	12.50%	15.70%	14.04%	14.08%	24.02%	22.55%	13.29%	8.11%	26.45%	14.61%	11.65%	17.87%	12.87%	22.46%	31.58%	13.11%	15.70%	16.67%	19.30%	14.13%	12.31%	27.55%	24.97%	30.35%	18.93%	18.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1068	56	11	25	19	57	60	48	17	20	16	30	39	36	44	32	16	41	29	34	12	40	8	102	105	120	31	20					
		13.39%	14.14%	12.50%	20.66%	8.09%	20.07%	15.67%	12.73%	11.89%	13.51%	10.32%	16.85%	15.66%	17.39%	16.18%	8.56%	12.03%	19.90%	13.00%	19.54%	10.53%	14.87%	6.15%	11.42%	12.20%	12.06%	18.34%	10.10%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	5	0	3	2	2	3	4	0	1	2	0	1	5	1	12	2	1	1	3	0	0	0	11	9	7	1	0					
		0.95%	1.26%	0.00%	2.48%	0.85%	0.70%	0.78%	1.06%	0.00%	0.68%	1.29%	0.00%	0.40%	2.42%	0.37%	3.21%	1.50%	0.49%	0.45%	1.72%	0.00%	0.00%	0.00%	1.23%	1.05%	0.70%	0.59%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1843	94	16	15	45	35	75	69	24	29	29	38	101	44	41	107	14	35	40	32	20	49	24	257	245	266	38	61					
		23.11%	23.74%	18.18%	12.40%	19.15%	12.32%	19.58%	18.30%	16.78%	19.59%	18.71%	21.35%	40.56%	21.26%	15.07%	28.61%	10.53%	16.99%	17.94%	18.39%	17.54%	18.22%	18.46%	28.78%	28.46%	26.73%	22.49%	30.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	96	2	0	0	8	10	3	7	2	1	3	1	1	3	2	1	0	2	1	3	3	3	0	12	12	13	1	2					
		1.20%	0.51%	0.00%	0.00%	3.40%	3.52%	0.78%	1.86%	1.40%	0.68%	1.94%	0.56%	0.40%	1.45%	0.74%	0.27%	0.00%	0.97%	0.45%	1.72%	2.63%	1.12%	0.00%	1.34%	1.39%	1.31%	0.59%	1.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3135	183	49	59	128	136	144	159	79	83	64	83	75	81	147	134	59	98	113	70	53	136	80	250	259	271	66	76					
		39.31%	46.21%	55.68%	48.76%	54.47%	47.89%	37.60%	42.18%	55.24%	56.08%	41.29%	46.63%	30.12%	39.13%	54.04%	35.83%	44.36%	47.57%	50.67%	40.23%	46.49%	50.56%	61.54%	27.99%	30.08%	27.24%	39.05%	38.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	1	0	0	0	1	4	1	0	1	0	0	1	1	0	1	0	0	3	0	0	0	2	3	1	2	0	1					
		0.29%	0.25%	0.00%	0.00%	0.00%	0.35%	1.04%	0.27%	0.00%	0.68%	0.00%	0.00%	0.40%	0.48%	0.00%	0.27%	0.00%	0.00%	1.35%	0.00%	0.00%	0.00%	1.54%	0.34%	0.12%	0.20%	0.00%	0.51%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
