Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Кимрская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	768	30	34	33	20	36	26	25	28	56	38	35	27	56	25	39	54	30	46	48	39	43					
		3.44%	3.09%	3.26%	3.02%	2.42%	3.88%	2.88%	2.89%	2.73%	5.11%	3.49%	2.94%	2.83%	4.98%	2.39%	3.63%	4.23%	2.55%	3.79%	4.03%	3.33%	3.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	246	2	7	5	11	13	10	9	14	13	4	12	11	14	11	19	15	18	23	10	20	5					
		1.10%	0.21%	0.67%	0.46%	1.33%	1.40%	1.11%	1.04%	1.37%	1.19%	0.37%	1.01%	1.15%	1.24%	1.05%	1.77%	1.18%	1.53%	1.89%	0.84%	1.71%	0.46%					
20	3.Политическая партия «Демократическая партия России»	18	0	1	0	0	0	0	1	1	2	2	1	0	1	2	1	0	1	4	1	0	0					
		0.08%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.12%	0.10%	0.18%	0.18%	0.08%	0.00%	0.09%	0.19%	0.09%	0.00%	0.09%	0.33%	0.08%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3530	157	130	142	116	155	137	135	137	195	153	162	133	154	166	188	217	248	247	194	154	210					
		15.79%	16.15%	12.48%	12.99%	14.04%	16.70%	15.15%	15.61%	13.38%	17.79%	14.04%	13.60%	13.96%	13.69%	15.85%	17.52%	17.01%	21.09%	20.33%	16.28%	13.14%	19.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	144	10	4	3	3	3	4	4	9	6	4	9	6	13	5	11	10	15	12	5	4	4					
		0.64%	1.03%	0.38%	0.27%	0.36%	0.32%	0.44%	0.46%	0.88%	0.55%	0.37%	0.76%	0.63%	1.16%	0.48%	1.03%	0.78%	1.28%	0.99%	0.42%	0.34%	0.36%					
23	6.Политическая партия «Партия социальной справедливости»	40	0	2	2	0	1	2	2	1	1	1	4	2	3	0	3	2	2	4	3	3	2					
		0.18%	0.00%	0.19%	0.18%	0.00%	0.11%	0.22%	0.23%	0.10%	0.09%	0.09%	0.34%	0.21%	0.27%	0.00%	0.28%	0.16%	0.17%	0.33%	0.25%	0.26%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	1852	76	85	94	80	80	64	66	83	71	83	134	69	94	85	86	120	68	99	100	122	93					
		8.28%	7.82%	8.16%	8.60%	9.69%	8.62%	7.08%	7.63%	8.11%	6.48%	7.61%	11.25%	7.24%	8.36%	8.12%	8.01%	9.40%	5.78%	8.15%	8.39%	10.41%	8.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2458	112	123	111	83	91	95	87	89	101	112	155	102	150	103	148	143	116	164	133	117	123					
		10.99%	11.52%	11.80%	10.16%	10.05%	9.81%	10.51%	10.06%	8.69%	9.22%	10.28%	13.01%	10.70%	13.33%	9.84%	13.79%	11.21%	9.86%	13.50%	11.16%	9.98%	11.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	187	12	11	5	8	7	4	6	7	13	6	5	8	9	13	14	13	8	12	10	4	12					
		0.84%	1.23%	1.06%	0.46%	0.97%	0.75%	0.44%	0.69%	0.68%	1.19%	0.55%	0.42%	0.84%	0.80%	1.24%	1.30%	1.02%	0.68%	0.99%	0.84%	0.34%	1.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12550	559	615	680	492	524	538	501	645	603	672	637	568	600	599	532	665	638	570	656	680	576					
		56.13%	57.51%	59.02%	62.21%	59.56%	56.47%	59.51%	57.92%	62.99%	55.02%	61.65%	53.48%	59.60%	53.33%	57.21%	49.58%	52.12%	54.25%	46.91%	55.03%	58.02%	52.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	343	7	19	7	12	8	20	19	1	16	8	31	18	17	23	22	26	20	20	21	16	12					
		1.53%	0.72%	1.82%	0.64%	1.45%	0.86%	2.21%	2.20%	0.10%	1.46%	0.73%	2.60%	1.89%	1.51%	2.20%	2.05%	2.04%	1.70%	1.65%	1.76%	1.37%	1.09%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
