Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Кимрская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	550	27	25	20	25	25	20	50	25	25	26	26	25	25	25	28	26	25	25	26	26	25	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	493	27	19	17	18	21	17	47	21	25	26	26	20	21	18	27	26	21	20	25	26	25	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	276	4	7	8	14	23	26	15	12	8	7	19	21	7	18	4	13	11	7	13	10	5	6	18					
14	Число погашенных неиспользованных открепительных удостоверений	57	0	6	3	7	4	3	3	4	0	0	0	5	4	7	1	0	4	5	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	2	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4408	225	225	170	173	178	194	173	177	202	224	218	169	203	180	215	197	223	251	260	228	244	27	52					
		20.06%	22.50%	23.58%	21.09%	18.54%	18.07%	22.12%	19.77%	18.65%	18.53%	22.29%	19.66%	17.16%	17.67%	19.72%	25.38%	18.80%	18.46%	20.78%	21.52%	19.00%	19.95%	13.50%	26.40%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2107	85	88	62	89	83	80	77	95	95	118	152	81	103	95	89	111	97	104	106	146	119	15	17					
		9.59%	8.50%	9.22%	7.69%	9.54%	8.43%	9.12%	8.80%	10.01%	8.72%	11.74%	13.71%	8.22%	8.96%	10.41%	10.51%	10.59%	8.03%	8.61%	8.77%	12.17%	9.73%	7.50%	8.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	251	13	10	7	7	5	7	16	15	14	7	12	14	10	8	15	14	9	17	16	17	14	1	3					
		1.14%	1.30%	1.05%	0.87%	0.75%	0.51%	0.80%	1.83%	1.58%	1.28%	0.70%	1.08%	1.42%	0.87%	0.88%	1.77%	1.34%	0.75%	1.41%	1.32%	1.42%	1.14%	0.50%	1.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5398	218	208	187	184	256	228	182	173	280	181	291	209	276	251	279	322	377	334	330	259	307	17	49					
		24.57%	21.80%	21.80%	23.20%	19.72%	25.99%	25.99%	20.80%	18.23%	25.69%	18.01%	26.24%	21.22%	24.02%	27.49%	32.94%	30.73%	31.21%	27.65%	27.32%	21.58%	25.10%	8.50%	24.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	823	29	40	30	26	29	32	28	27	36	16	54	32	46	42	35	76	49	60	41	39	47	3	6					
		3.75%	2.90%	4.19%	3.72%	2.79%	2.94%	3.65%	3.20%	2.85%	3.30%	1.59%	4.87%	3.25%	4.00%	4.60%	4.13%	7.25%	4.06%	4.97%	3.39%	3.25%	3.84%	1.50%	3.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8597	414	370	337	436	422	329	377	446	439	442	362	463	493	298	200	307	439	426	431	497	469	136	64					
		39.13%	41.40%	38.78%	41.81%	46.73%	42.84%	37.51%	43.09%	46.99%	40.28%	43.98%	32.64%	47.01%	42.91%	32.64%	23.61%	29.29%	36.34%	35.26%	35.68%	41.42%	38.35%	68.00%	32.49%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	95	1	1	6	0	3	1	7	5	7	3	7	3	6	5	6	11	2	3	5	2	6	1	4					
		0.43%	0.10%	0.10%	0.74%	0.00%	0.30%	0.11%	0.80%	0.53%	0.64%	0.30%	0.63%	0.30%	0.52%	0.55%	0.71%	1.05%	0.17%	0.25%	0.41%	0.17%	0.49%	0.50%	2.03%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
