Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Черняховская территориальная избирательная комиссия																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	200	10	2	10	10	13	5	43	6	10	6	5	6	3	5	9	2	9	10	3	1	0	1	1	0	0	6	1	8	0	5	1	2	0	1	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	104	7	3	3	4	6	4	2	6	4	2	3	1	6	7	7	0	5	7	1	1	2	2	2	1	1	5	1	0	1	1	2	1	0	2	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	150	0	8	0	0	2	5	0	4	0	4	5	14	7	5	1	0	1	0	7	9	5	9	4	5	10	4	4	2	5	5	4	3	5	9	1	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	419	15	18	14	13	12	32	10	13	18	24	15	20	7	27	26	33	14	11	6	14	5	13	7	1	5	3	6	3	2	6	1	7	1	7	6	4					
		1.88%	1.50%	2.60%	1.39%	1.10%	1.40%	2.66%	1.25%	1.39%	1.38%	2.17%	2.12%	2.13%	1.02%	2.36%	2.48%	3.67%	1.39%	1.16%	2.18%	3.47%	2.82%	4.64%	3.33%	0.91%	1.33%	1.13%	3.00%	0.73%	0.82%	1.32%	0.66%	2.36%	0.57%	1.83%	2.45%	1.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	229	6	7	9	17	3	16	6	9	15	18	10	9	4	17	15	8	14	10	3	6	2	0	1	1	6	2	1	0	2	4	1	2	0	5	0	0					
		1.03%	0.60%	1.01%	0.89%	1.44%	0.35%	1.33%	0.75%	0.96%	1.15%	1.63%	1.41%	0.96%	0.58%	1.48%	1.43%	0.89%	1.39%	1.05%	1.09%	1.49%	1.13%	0.00%	0.48%	0.91%	1.59%	0.75%	0.50%	0.00%	0.82%	0.88%	0.66%	0.67%	0.00%	1.31%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	29	1	0	1	1	2	1	1	1	1	0	1	2	1	4	1	2	0	1	0	0	0	1	0	0	0	0	1	1	1	2	0	0	0	1	0	1					
		0.13%	0.10%	0.00%	0.10%	0.08%	0.23%	0.08%	0.13%	0.11%	0.08%	0.00%	0.14%	0.21%	0.15%	0.35%	0.10%	0.22%	0.00%	0.11%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.50%	0.24%	0.41%	0.44%	0.00%	0.00%	0.00%	0.26%	0.00%	0.49%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2718	100	69	172	136	170	173	97	137	144	157	116	131	64	135	145	164	132	127	33	29	6	15	2	7	20	33	9	29	18	34	8	22	13	35	24	12					
		12.18%	10.01%	9.97%	17.10%	11.54%	19.86%	14.37%	12.14%	14.65%	11.03%	14.18%	16.41%	13.98%	9.33%	11.78%	13.82%	18.24%	13.13%	13.38%	12.00%	7.20%	3.39%	5.36%	0.95%	6.36%	5.31%	12.45%	4.50%	7.04%	7.41%	7.46%	5.30%	7.41%	7.43%	9.14%	9.80%	5.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	62	5	2	4	5	6	2	0	3	4	0	1	4	1	0	8	1	5	4	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0					
		0.28%	0.50%	0.29%	0.40%	0.42%	0.70%	0.17%	0.00%	0.32%	0.31%	0.00%	0.14%	0.43%	0.15%	0.00%	0.76%	0.11%	0.50%	0.42%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.82%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	44	0	0	3	2	5	4	0	1	2	2	1	2	1	4	1	3	3	2	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0					
		0.20%	0.00%	0.00%	0.30%	0.17%	0.58%	0.33%	0.00%	0.11%	0.15%	0.18%	0.14%	0.21%	0.15%	0.35%	0.10%	0.33%	0.30%	0.21%	0.36%	0.25%	0.00%	0.00%	0.48%	0.00%	0.00%	0.38%	0.50%	0.00%	0.00%	0.22%	0.66%	0.00%	0.00%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2270	99	78	95	134	64	138	98	90	145	109	61	88	64	133	113	66	106	98	39	49	14	24	22	14	41	44	11	41	14	41	12	29	9	37	39	11					
		10.17%	9.91%	11.27%	9.44%	11.37%	7.48%	11.46%	12.27%	9.63%	11.11%	9.85%	8.63%	9.39%	9.33%	11.61%	10.77%	7.34%	10.55%	10.33%	14.18%	12.16%	7.91%	8.57%	10.48%	12.73%	10.88%	16.60%	5.50%	9.95%	5.76%	8.99%	7.95%	9.76%	5.14%	9.66%	15.92%	5.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1963	95	68	113	123	92	139	57	73	93	115	54	89	76	71	125	91	102	108	30	11	9	17	11	7	20	10	5	23	10	22	15	16	22	22	20	9					
		8.79%	9.51%	9.83%	11.23%	10.43%	10.75%	11.54%	7.13%	7.81%	7.13%	10.39%	7.64%	9.50%	11.08%	6.20%	11.92%	10.12%	10.15%	11.38%	10.91%	2.73%	5.08%	6.07%	5.24%	6.36%	5.31%	3.77%	2.50%	5.58%	4.12%	4.82%	9.93%	5.39%	12.57%	5.74%	8.16%	4.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	356	9	7	15	14	25	12	9	11	21	28	10	31	6	18	29	15	29	25	2	4	0	2	1	1	8	2	3	4	3	5	0	1	1	4	1	0					
		1.59%	0.90%	1.01%	1.49%	1.19%	2.92%	0.99%	1.13%	1.18%	1.61%	2.53%	1.41%	3.31%	0.87%	1.57%	2.76%	1.67%	2.89%	2.63%	0.73%	0.99%	0.00%	0.71%	0.48%	0.91%	2.12%	0.75%	1.50%	0.97%	1.23%	1.10%	0.00%	0.34%	0.57%	1.04%	0.41%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13793	659	427	559	708	459	653	495	575	842	629	420	543	450	721	565	496	571	545	154	284	140	205	162	78	266	162	160	309	192	335	113	214	127	261	151	163					
		61.79%	65.97%	61.71%	55.57%	60.05%	53.62%	54.24%	61.95%	61.50%	64.52%	56.82%	59.41%	57.95%	65.60%	62.91%	53.86%	55.17%	56.82%	57.43%	56.00%	70.47%	79.10%	73.21%	77.14%	70.91%	70.56%	61.13%	80.00%	75.00%	79.01%	73.46%	74.83%	72.05%	72.57%	68.15%	61.63%	79.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	253	5	8	14	15	7	21	16	12	14	13	12	11	7	8	8	13	22	10	3	1	0	3	2	0	6	3	0	2	1	3	0	4	1	4	1	3					
		1.13%	0.50%	1.16%	1.39%	1.27%	0.82%	1.74%	2.00%	1.28%	1.07%	1.17%	1.70%	1.17%	1.02%	0.70%	0.76%	1.45%	2.19%	1.05%	1.09%	0.25%	0.00%	1.07%	0.95%	0.00%	1.59%	1.13%	0.00%	0.49%	0.41%	0.66%	0.00%	1.35%	0.57%	1.04%	0.41%	1.47%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
