Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Чаплыгинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3248	410	310	363	312	60	53	45	40	9	14	36	100	28	54	49	32	32	181	157	138	100	50	51	39	3	107	38	31	52	8	106	51	25	78	84	2					
		19.54%	25.92%	24.24%	25.07%	22.40%	23.81%	24.42%	14.75%	13.75%	13.04%	6.54%	10.20%	21.69%	13.86%	20.00%	18.15%	17.98%	11.55%	19.74%	18.80%	17.14%	18.12%	16.34%	15.50%	13.88%	4.00%	27.58%	15.57%	9.75%	23.96%	7.92%	20.00%	23.72%	11.26%	13.68%	14.66%	2.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	194	38	31	24	19	2	0	2	1	0	3	0	2	3	3	1	0	0	10	8	9	8	0	0	2	0	2	2	2	1	0	7	2	1	3	8	0					
		1.17%	2.40%	2.42%	1.66%	1.36%	0.79%	0.00%	0.66%	0.34%	0.00%	1.40%	0.00%	0.43%	1.49%	1.11%	0.37%	0.00%	0.00%	1.09%	0.96%	1.12%	1.45%	0.00%	0.00%	0.71%	0.00%	0.52%	0.82%	0.63%	0.46%	0.00%	1.32%	0.93%	0.45%	0.53%	1.40%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8360	561	498	529	524	155	111	184	183	51	167	252	283	135	164	144	120	195	413	433	385	269	188	199	220	59	174	153	235	134	70	214	119	151	349	267	72					
		50.30%	35.46%	38.94%	36.53%	37.62%	61.51%	51.15%	60.33%	62.89%	73.91%	78.04%	71.39%	61.39%	66.83%	60.74%	53.33%	67.42%	70.40%	45.04%	51.86%	47.83%	48.73%	61.44%	60.49%	78.29%	78.67%	44.85%	62.70%	73.90%	61.75%	69.31%	40.38%	55.35%	68.02%	61.23%	46.60%	87.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	98	18	9	11	10	0	1	1	1	0	2	2	3	0	0	1	1	0	3	5	5	2	0	2	2	0	2	2	1	0	0	5	1	3	2	3	0					
		0.59%	1.14%	0.70%	0.76%	0.72%	0.00%	0.46%	0.33%	0.34%	0.00%	0.93%	0.57%	0.65%	0.00%	0.00%	0.37%	0.56%	0.00%	0.33%	0.60%	0.62%	0.36%	0.00%	0.61%	0.71%	0.00%	0.52%	0.82%	0.31%	0.00%	0.00%	0.94%	0.47%	1.35%	0.35%	0.52%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
