Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Чаплыгинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920					
14	Число погашенных неиспользованных открепительных удостоверений	76	0	0	0	0	2	3	3	1	2	3	2	0	3	0	0	3	0	3	8	3	6	0	4	3	2	7	1	0	1	2	4	0	3	4	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	307	18	17	18	29	8	2	8	7	1	3	4	14	4	4	5	2	6	8	5	23	9	7	4	14	6	11	13	12	7	4	11	4	4	1	11	3					
		1.64%	1.08%	1.44%	1.23%	1.95%	2.62%	0.70%	2.08%	2.70%	1.18%	1.06%	0.79%	2.63%	1.37%	1.20%	1.61%	0.76%	1.91%	0.76%	0.61%	2.80%	1.23%	2.02%	0.87%	5.36%	6.67%	2.40%	4.38%	3.38%	2.62%	3.92%	1.70%	1.48%	1.36%	0.13%	1.72%	3.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	56	13	3	7	9	1	0	1	3	0	0	0	1	0	0	0	0	1	0	2	5	1	1	0	1	0	0	1	1	0	0	2	0	0	3	0	0					
		0.30%	0.78%	0.25%	0.48%	0.61%	0.33%	0.00%	0.26%	1.16%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.24%	0.61%	0.14%	0.29%	0.00%	0.38%	0.00%	0.00%	0.34%	0.28%	0.00%	0.00%	0.31%	0.00%	0.00%	0.40%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	3	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.18%	0.08%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.19%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1643	240	106	206	201	32	15	30	15	5	14	36	79	20	19	13	25	5	95	57	55	50	19	24	40	5	51	13	26	22	7	39	14	11	12	33	9					
		8.79%	14.35%	8.98%	14.13%	13.54%	10.49%	5.24%	7.79%	5.79%	5.88%	4.93%	7.11%	14.82%	6.87%	5.71%	4.18%	9.47%	1.59%	9.03%	6.93%	6.70%	6.83%	5.48%	5.22%	15.33%	5.56%	11.14%	4.38%	7.32%	8.24%	6.86%	6.02%	5.19%	3.73%	1.61%	5.16%	10.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	49	16	9	6	7	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0					
		0.26%	0.96%	0.76%	0.41%	0.47%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.12%	0.12%	0.27%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	1	2	4	5	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0					
		0.13%	0.06%	0.17%	0.27%	0.34%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.38%	0.00%	0.29%	0.00%	0.12%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.31%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1039	135	63	139	145	16	6	21	27	5	6	11	26	17	4	6	10	0	83	62	35	6	10	6	25	10	18	8	20	12	12	27	12	6	15	32	3					
		5.56%	8.07%	5.33%	9.53%	9.76%	5.25%	2.10%	5.45%	10.42%	5.88%	2.11%	2.17%	4.88%	5.84%	1.20%	1.93%	3.79%	0.00%	7.89%	7.53%	4.26%	0.82%	2.88%	1.30%	9.58%	11.11%	3.93%	2.69%	5.63%	4.49%	11.76%	4.17%	4.44%	2.03%	2.02%	5.01%	3.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	778	112	62	85	115	8	3	10	6	0	3	7	15	7	9	15	7	5	56	27	54	23	13	17	9	2	18	4	6	10	1	23	8	10	4	21	3					
		4.16%	6.69%	5.25%	5.83%	7.74%	2.62%	1.05%	2.60%	2.32%	0.00%	1.06%	1.38%	2.81%	2.41%	2.70%	4.82%	2.65%	1.59%	5.32%	3.28%	6.58%	3.14%	3.75%	3.70%	3.45%	2.22%	3.93%	1.35%	1.69%	3.75%	0.98%	3.55%	2.96%	3.39%	0.54%	3.29%	3.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	115	17	14	13	11	1	0	3	1	0	3	4	1	1	0	0	0	0	6	9	6	5	1	1	0	0	2	0	2	0	0	4	3	0	0	7	0					
		0.62%	1.02%	1.19%	0.89%	0.74%	0.33%	0.00%	0.78%	0.39%	0.00%	1.06%	0.79%	0.19%	0.34%	0.00%	0.00%	0.00%	0.00%	0.57%	1.09%	0.73%	0.68%	0.29%	0.22%	0.00%	0.00%	0.44%	0.00%	0.56%	0.00%	0.00%	0.62%	1.11%	0.00%	0.00%	1.10%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13991	1080	754	940	942	226	244	304	198	74	252	439	390	241	288	253	206	288	785	648	609	593	268	384	172	67	351	248	288	198	78	467	220	256	651	523	66					
		74.82%	64.55%	63.84%	64.47%	63.43%	74.10%	85.31%	78.96%	76.45%	87.06%	88.73%	86.76%	73.17%	82.82%	86.49%	81.35%	78.03%	91.72%	74.62%	78.74%	74.18%	81.01%	77.23%	83.48%	65.90%	74.44%	76.64%	83.50%	81.13%	74.16%	76.47%	72.07%	81.48%	86.78%	87.50%	81.85%	77.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	60	14	6	7	10	0	0	2	0	0	0	0	1	0	2	0	0	0	5	0	4	0	0	0	0	0	4	0	0	1	0	1	0	1	0	2	0					
		0.32%	0.84%	0.51%	0.48%	0.67%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.60%	0.00%	0.00%	0.00%	0.48%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.37%	0.00%	0.15%	0.00%	0.34%	0.00%	0.31%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
