Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Ливенская городская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №799	УИК №811					
		0.19%	0.22%	0.13%	0.12%	0.35%	0.00%	0.15%	0.22%	0.11%	0.11%	0.00%	0.09%	0.26%	0.21%	0.00%	0.00%	0.40%	0.11%	0.10%	0.43%	0.53%	0.23%	0.11%	0.12%	0.30%	0.16%	0.31%	0.00%	0.24%	0.37%					
24	7.Политическая партия «Либерально-демократическая партия России»	2240	66	66	55	58	56	185	111	68	64	27	100	2	78	97	64	89	30	91	87	97	136	86	130	71	113	132	15	52	14					
		7.46%	7.21%	8.70%	6.70%	6.85%	7.12%	9.53%	12.08%	7.53%	6.93%	2.92%	8.89%	0.13%	8.24%	8.79%	6.64%	8.93%	3.30%	9.09%	9.36%	7.34%	7.68%	9.45%	8.10%	7.22%	8.92%	8.14%	8.15%	6.31%	5.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2463	79	60	65	63	60	191	58	95	75	57	74	103	92	91	93	56	106	73	84	110	179	59	128	73	107	144	14	64	10					
		8.21%	8.62%	7.91%	7.92%	7.44%	7.63%	9.84%	6.31%	10.52%	8.13%	6.17%	6.58%	6.68%	9.71%	8.25%	9.65%	5.62%	11.67%	7.29%	9.04%	8.32%	10.11%	6.48%	7.98%	7.42%	8.45%	8.88%	7.61%	7.77%	3.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	293	11	5	8	9	11	19	14	6	12	3	5	5	12	20	6	10	2	19	8	15	14	6	16	7	17	22	1	10	0					
		0.98%	1.20%	0.66%	0.97%	1.06%	1.40%	0.98%	1.52%	0.66%	1.30%	0.32%	0.44%	0.32%	1.27%	1.81%	0.62%	1.00%	0.22%	1.90%	0.86%	1.13%	0.79%	0.66%	0.99%	0.71%	1.34%	1.36%	0.54%	1.21%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17533	545	424	515	505	479	1097	539	512	558	596	628	972	527	611	575	604	543	561	532	723	940	507	933	582	688	997	94	537	209					
		58.42%	59.50%	55.86%	62.73%	59.62%	60.94%	56.52%	58.65%	56.70%	60.46%	64.50%	55.82%	62.99%	55.65%	55.39%	59.65%	60.58%	59.80%	56.04%	57.27%	54.69%	53.08%	55.71%	58.13%	59.15%	54.30%	61.47%	51.09%	65.17%	77.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	202	8	4	2	7	4	12	7	9	3	5	14	13	5	6	5	8	5	6	2	16	8	4	12	2	10	11	2	12	0					
		0.67%	0.87%	0.53%	0.24%	0.83%	0.51%	0.62%	0.76%	0.99%	0.33%	0.54%	1.24%	0.84%	0.53%	0.54%	0.52%	0.80%	0.55%	0.60%	0.22%	1.21%	0.45%	0.44%	0.75%	0.20%	0.79%	0.68%	1.09%	1.46%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
