Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Пролетарская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883					
21	. Путин Владимир Владимирович	48308	1180	1385	1020	1150	227	1325	1349	1149	1336	1183	1524	1685	1430	1931	1549	1723	228	1058	1671	1702	1837	1579	1326	1608	1797	1447	1384	1852	1283	1974	1190	1904	1520	1802					
		80.80%	82.12%	82.34%	71.93%	77.97%	98.27%	89.89%	80.54%	86.33%	76.83%	75.21%	73.16%	74.96%	83.14%	80.09%	82.22%	74.85%	99.13%	78.37%	89.69%	85.53%	85.05%	82.24%	81.55%	82.84%	86.31%	82.45%	73.42%	89.30%	81.15%	83.36%	75.03%	76.16%	76.04%	82.13%					
22	. Хакамада Ирина Муцуовна	999	26	24	23	38	0	11	55	9	42	35	56	33	24	50	31	62	1	31	10	17	14	18	34	35	41	28	25	18	28	23	31	48	54	24					
		1.67%	1.81%	1.43%	1.62%	2.58%	0.00%	0.75%	3.28%	0.68%	2.42%	2.23%	2.69%	1.47%	1.40%	2.07%	1.65%	2.69%	0.43%	2.30%	0.54%	0.85%	0.65%	0.94%	2.09%	1.80%	1.97%	1.60%	1.33%	0.87%	1.77%	0.97%	1.95%	1.92%	2.70%	1.09%					
23	. Харитонов Николай Михайлович	5361	139	174	222	159	1	73	133	125	176	209	152	134	119	277	153	281	0	149	133	201	211	235	113	183	105	111	274	93	160	130	193	319	133	91					
		8.97%	9.67%	10.34%	15.66%	10.78%	0.43%	4.95%	7.94%	9.39%	10.12%	13.29%	7.30%	5.96%	6.92%	11.49%	8.12%	12.21%	0.00%	11.04%	7.14%	10.10%	9.77%	12.24%	6.95%	9.43%	5.04%	6.32%	14.54%	4.48%	10.12%	5.49%	12.17%	12.76%	6.65%	4.15%					
																																									
24	Против всех	1164	29	33	27	41	1	11	37	11	74	38	41	71	34	30	57	87	0	40	7	14	6	22	49	4	37	20	6	37	34	55	46	75	59	31					
		1.95%	2.02%	1.96%	1.90%	2.78%	0.43%	0.75%	2.21%	0.83%	4.26%	2.42%	1.97%	3.16%	1.98%	1.24%	3.03%	3.78%	0.00%	2.96%	0.38%	0.70%	0.28%	1.15%	3.01%	0.21%	1.78%	1.14%	0.32%	1.78%	2.15%	2.32%	2.90%	3.00%	2.95%	1.41%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
