9	Число недействительных избирательных бюллетеней	701	62	68	20	21	4	16	10	5	31	15	12	26	11	75	20	6	15	14	10	15	76	11	10	3	7	53	17	6	20	16	1	0	22	3					
10	Число действительных избирательных бюллетеней	68114	1652	1881	1778	1877	107	1506	1906	1487	2533	1727	2446	2226	1853	2021	2186	2522	235	1725	2064	2208	2180	1952	1917	2788	2554	2187	2121	2114	1879	2525	2175	2505	2442	2835					
11	Число полученных открепительных  удостоверений	2053	35	45	70	85	0	50	65	35	55	50	55	60	55	120	70	80	3	65	55	95	65	55	75	70	55	55	80	50	50	75	55	65	75	80					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1399	15	29	38	53	0	39	50	25	34	29	48	44	32	94	50	50	0	33	46	52	60	41	40	49	53	35	41	47	33	57	41	43	44	54					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	888	22	10	20	31	94	30	32	24	30	17	18	19	10	22	23	32	46	10	22	16	88	25	22	18	23	27	17	22	27	20	17	11	35	8					
14	Число неиспользованных открепительных удостоверений	654	20	16	32	32	0	11	15	10	21	21	7	16	23	26	20	30	3	32	9	43	5	14	35	21	2	20	39	3	17	18	14	22	31	26					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	82	3	7	5	2	0	0	3	2	5	5	4	0	2	4	1	1	0	2	3	1	1	5	1	2	4	3	1	2	3	0	3	1	2	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	Богданов Андрей Владимирович	271	8	6	4	9	0	10	12	5	3	8	13	9	6	23	9	5	1	6	6	5	18	5	4	3	3	13	13	9	15	4	5	4	20	7					
		0.39%	0.47%	0.31%	0.22%	0.47%	0.00%	0.66%	0.63%	0.34%	0.12%	0.46%	0.53%	0.40%	0.32%	1.10%	0.41%	0.20%	0.40%	0.35%	0.29%	0.22%	0.80%	0.25%	0.21%	0.11%	0.12%	0.58%	0.61%	0.42%	0.79%	0.16%	0.23%	0.16%	0.81%	0.25%					
19	Жириновский Владимир Вольфович	2492	118	119	117	52	1	71	71	23	101	104	144	67	51	149	75	106	2	58	30	64	168	38	25	16	42	137	55	55	72	79	21	110	134	17					
		3.62%	6.88%	6.11%	6.51%	2.74%	0.90%	4.66%	3.71%	1.54%	3.94%	5.97%	5.86%	2.98%	2.74%	7.11%	3.40%	4.19%	0.80%	3.34%	1.45%	2.88%	7.45%	1.94%	1.30%	0.57%	1.64%	6.12%	2.57%	2.59%	3.79%	3.11%	0.97%	4.39%	5.44%	0.60%					
20	Зюганов Геннадий Андреевич	6633	221	284	160	170	2	146	205	116	336	248	414	248	129	438	188	155	4	84	128	159	364	204	160	93	126	207	227	253	167	333	158	136	247	123					
		9.64%	12.89%	14.57%	8.90%	8.96%	1.80%	9.59%	10.70%	7.77%	13.10%	14.24%	16.84%	11.01%	6.92%	20.90%	8.52%	6.13%	1.60%	4.83%	6.17%	7.15%	16.13%	10.39%	8.30%	3.33%	4.92%	9.24%	10.62%	11.93%	8.79%	13.11%	7.26%	5.43%	10.02%	4.33%					
21	Медведев Дмитрий Анатольевич	58718	1305	1472	1497	1646	104	1279	1618	1343	2093	1367	1875	1902	1667	1411	1914	2256	228	1577	1900	1980	1630	1705	1728	2676	2383	1830	1826	1797	1625	2109	1991	2255	2041	2688					
		85.33%	76.14%	75.53%	83.26%	86.72%	93.69%	84.03%	84.45%	90.01%	81.63%	78.47%	76.28%	84.46%	89.43%	67.32%	86.76%	89.24%	91.20%	90.68%	91.61%	89.07%	72.25%	86.86%	89.67%	95.88%	93.05%	81.70%	85.41%	84.76%	85.57%	82.99%	91.50%	90.02%	82.83%	94.71%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
