Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Верхнемамонская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	904	32	42	85	127	91	8	30	2	4	57	0	7	40	25	150	85	41	52	26					
		5.60%	5.71%	3.84%	4.75%	7.37%	11.58%	1.31%	4.35%	5.13%	6.56%	5.36%	0.00%	0.69%	6.07%	3.85%	9.60%	10.38%	7.62%	3.95%	5.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	7	2	17	10	2	3	0	0	0	0	0	0	1	0	8	2	3	2	0					
		0.35%	1.25%	0.18%	0.95%	0.58%	0.25%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.51%	0.24%	0.56%	0.15%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12411	396	969	1172	1212	537	567	613	29	47	877	603	872	464	562	1047	606	393	1009	436					
		76.83%	70.71%	88.66%	65.47%	70.34%	68.32%	92.65%	88.97%	74.36%	77.05%	82.42%	87.14%	85.91%	70.41%	86.46%	66.99%	73.99%	73.05%	76.61%	90.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	3	2	3	8	3	0	4	0	0	1	1	1	1	0	7	4	1	0	0					
		0.24%	0.54%	0.18%	0.17%	0.46%	0.38%	0.00%	0.58%	0.00%	0.00%	0.09%	0.14%	0.10%	0.15%	0.00%	0.45%	0.49%	0.19%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
