Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
"Наименование Избирательной комиссии:    Барнаул, Железнодорожная"																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58					
		0.38%	0.11%	0.19%	0.26%	0.43%	0.06%	0.17%	0.24%	0.07%	0.56%	0.48%	0.92%	0.47%	0.24%	0.30%	0.08%	0.62%	0.62%	0.28%	0.36%	0.44%	0.26%	0.14%	0.55%	0.28%	0.70%	0.83%	0.59%	0.63%	0.73%	0.56%	0.41%	0.20%	0.0%	0.46%	0.29%	0.2%	1.20%	0.30%	0.55%	0.15%	0.23%	0.43%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	84	1	2	2	1	1	3	0	1	2	3	2	2	1	1	1	3	1	1	3	5	4	1	3	2	1	2	3	0	2	8	1	0	1	2	1	0	0	3	3	3	4	0	4					
		0.16%	0.11%	0.13%	0.13%	0.06%	0.06%	0.26%	0.0%	0.07%	0.16%	0.24%	0.30%	0.23%	0.12%	0.07%	0.08%	0.31%	0.07%	0.09%	0.18%	0.36%	0.26%	0.14%	0.33%	0.19%	0.11%	0.20%	0.29%	0.0%	0.18%	0.75%	0.08%	0.0%	0.07%	0.18%	0.07%	0.0%	0.0%	0.22%	0.20%	0.23%	0.46%	0.0%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	311	6	5	7	11	14	4	8	5	8	14	3	3	6	6	12	2	6	4	5	5	9	10	11	6	5	8	13	5	4	7	7	9	10	3	8	8	4	5	8	18	3	4	12					
		0.62%	0.67%	0.33%	0.46%	0.68%	0.86%	0.35%	0.48%	0.39%	0.64%	1.13%	0.46%	0.35%	0.74%	0.45%	1.06%	0.20%	0.46%	0.37%	0.30%	0.36%	0.60%	1.41%	1.21%	0.57%	0.58%	0.83%	1.27%	0.45%	0.36%	0.65%	0.57%	0.60%	0.75%	0.27%	0.59%	0.8%	0.34%	0.38%	0.55%	1.38%	0.34%	0.58%	1.19%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	1	0	0	0	1	1	1	0	1	0	2	1	0	2	1	1	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.06%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.28%	0.11%	0.09%	0.11%	0.0%	0.0%	0.0%	0.09%	0.09%	0.08%	0.0%	0.07%	0.0%	0.14%	0.1%	0.0%	0.15%	0.06%	0.07%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	313	5	13	30	7	5	11	11	14	6	10	3	6	3	3	9	4	11	9	10	8	10	3	0	10	6	4	4	5	7	4	9	9	9	1	4	8	4	3	8	14	1	1	11					
		0.62%	0.56%	0.85%	2.01%	0.43%	0.30%	0.97%	0.67%	1.09%	0.48%	0.81%	0.46%	0.70%	0.37%	0.22%	0.79%	0.41%	0.85%	0.84%	0.61%	0.59%	0.66%	0.42%	0.0%	0.95%	0.70%	0.41%	0.39%	0.45%	0.64%	0.37%	0.74%	0.60%	0.68%	0.09%	0.29%	0.8%	0.34%	0.22%	0.55%	1.07%	0.11%	0.14%	1.09%					
27	"10. ""Аграрная партия России"""	2109	38	80	51	72	70	174	72	52	40	34	25	20	27	50	49	34	41	48	48	54	62	44	38	25	44	46	40	39	36	36	52	68	28	48	61	34	52	69	59	33	32	35	49					
		4.21%	4.30%	5.28%	3.41%	4.48%	4.33%	15.43%	4.39%	4.07%	3.22%	2.75%	3.85%	2.35%	3.36%	3.82%	4.35%	3.51%	3.19%	4.53%	2.94%	3.98%	4.14%	6.20%	4.18%	2.38%	5.15%	4.79%	3.93%	3.53%	3.29%	3.38%	4.29%	4.60%	2.12%	4.45%	4.53%	3.4%	4.47%	5.25%	4.12%	2.53%	3.70%	5.09%	4.88%					
28	"11. ""Истинные патриоты России"""	21	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	2	0	0	0	2	2	0	3	0	0	0	0	1	0	2	0	0					
		0.04%	0.0%	0.0%	0.20%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.22%	0.09%	0.0%	0.10%	0.19%	0.0%	0.0%	0.0%	0.16%	0.13%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.23%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	319	14	11	8	10	7	9	1	5	6	1	4	5	5	7	12	8	6	11	16	8	13	7	8	4	10	4	5	7	11	11	4	8	7	5	3	4	13	9	5	10	3	8	6					
		0.63%	1.58%	0.72%	0.53%	0.62%	0.43%	0.79%	0.06%	0.39%	0.48%	0.08%	0.61%	0.58%	0.62%	0.53%	1.06%	0.82%	0.46%	1.03%	0.98%	0.59%	0.87%	0.98%	0.88%	0.38%	1.17%	0.41%	0.49%	0.63%	1.00%	1.03%	0.33%	0.54%	0.53%	0.46%	0.22%	0.4%	1.11%	0.68%	0.34%	0.76%	0.34%	1.16%	0.59%					
30	"13. ""Демократическая партия России"""	123	0	1	0	1	5	2	2	1	1	1	1	1	1	5	4	2	0	1	6	6	5	3	6	3	2	3	6	1	1	6	8	4	0	8	3	3	2	6	4	2	2	2	2					
		0.24%	0.0%	0.06%	0.0%	0.06%	0.30%	0.17%	0.12%	0.07%	0.08%	0.08%	0.15%	0.11%	0.12%	0.38%	0.35%	0.20%	0.0%	0.09%	0.36%	0.44%	0.33%	0.42%	0.66%	0.28%	0.23%	0.31%	0.59%	0.09%	0.09%	0.56%	0.66%	0.27%	0.0%	0.74%	0.22%	0.3%	0.17%	0.45%	0.27%	0.15%	0.23%	0.29%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	2	3	2	1	2	0	1	3	1	2	3	0	2	1	2	3	0	0	2	2	1	1	0	3	5	3	0	1	2	2	1	1	1	1	1	4	2	2	1	1	6	5	0					
		0.15%	0.22%	0.19%	0.13%	0.06%	0.12%	0.0%	0.06%	0.23%	0.08%	0.16%	0.46%	0.0%	0.24%	0.07%	0.17%	0.31%	0.0%	0.0%	0.12%	0.14%	0.06%	0.14%	0.0%	0.28%	0.58%	0.31%	0.0%	0.09%	0.18%	0.18%	0.08%	0.06%	0.07%	0.09%	0.07%	0.4%	0.17%	0.15%	0.06%	0.07%	0.69%	0.72%	0.0%					
32	"15. ""Партия СЛОН"""	74	2	5	6	1	2	0	4	4	0	0	2	2	2	2	0	0	1	1	5	5	3	0	2	1	2	3	0	1	2	0	1	2	2	1	3	0	1	1	0	0	1	2	2					
		0.14%	0.22%	0.33%	0.40%	0.06%	0.12%	0.0%	0.24%	0.31%	0.0%	0.0%	0.30%	0.23%	0.24%	0.15%	0.0%	0.0%	0.07%	0.09%	0.30%	0.36%	0.20%	0.0%	0.22%	0.09%	0.23%	0.31%	0.0%	0.09%	0.18%	0.0%	0.08%	0.13%	0.15%	0.09%	0.22%	0.0%	0.08%	0.07%	0.0%	0.0%	0.11%	0.29%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3861	58	149	129	157	142	94	168	101	118	127	53	60	65	108	87	65	126	68	141	107	135	51	36	83	47	58	58	87	81	54	80	80	80	74	102	66	79	125	109	90	33	46	84					
		7.70%	6.56%	9.83%	8.64%	9.78%	8.79%	8.34%	10.26%	7.92%	9.51%	10.30%	8.17%	7.07%	8.09%	8.26%	7.72%	6.72%	9.80%	6.42%	8.66%	7.90%	9.03%	7.19%	3.96%	7.90%	5.50%	6.04%	5.70%	7.88%	7.41%	5.07%	6.60%	5.41%	6.07%	6.86%	7.58%	6.6%	6.79%	9.51%	7.62%	6.91%	3.82%	6.69%	8.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	0	0	1	0	2	1	2	0	0	1	0	0	2	5	1	4	2	0	4	1	4	1	1	0	2	3	0	3	2	1	3	4	2	2	6	1	1	5	2	1	2	1	4					
		0.15%	0.0%	0.0%	0.06%	0.0%	0.12%	0.08%	0.12%	0.0%	0.0%	0.08%	0.0%	0.0%	0.24%	0.38%	0.08%	0.41%	0.15%	0.0%	0.24%	0.07%	0.26%	0.14%	0.11%	0.0%	0.23%	0.31%	0.0%	0.27%	0.18%	0.09%	0.24%	0.27%	0.15%	0.18%	0.44%	0.1%	0.08%	0.38%	0.13%	0.07%	0.23%	0.14%	0.39%					
35	"18. ""ЛДПР"""	5876	144	101	119	133	139	94	127	96	107	87	42	78	73	146	129	130	139	178	206	171	154	117	166	179	85	138	158	118	153	132	192	177	189	131	162	117	121	177	179	233	141	124	94					
		11.73%	16.30%	6.66%	7.97%	8.28%	8.60%	8.34%	7.75%	7.52%	8.62%	7.06%	6.48%	9.19%	9.09%	11.17%	11.45%	13.44%	10.81%	16.80%	12.65%	12.62%	10.30%	16.50%	18.28%	17.04%	9.95%	14.37%	15.55%	10.69%	13.99%	12.40%	15.85%	11.97%	14.35%	12.15%	12.05%	11.7%	10.40%	13.47%	12.51%	17.90%	16.33%	18.04%	9.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1362	38	45	39	38	36	15	29	30	31	25	7	21	15	31	25	25	41	25	44	55	48	21	32	46	31	28	35	37	29	26	39	54	38	38	26	17	27	24	33	43	33	18	24					
		2.71%	4.30%	2.97%	2.61%	2.36%	2.22%	1.33%	1.77%	2.35%	2.5%	2.02%	1.08%	2.47%	1.86%	2.37%	2.22%	2.58%	3.19%	2.36%	2.70%	4.06%	3.21%	2.96%	3.52%	4.38%	3.62%	2.91%	3.44%	3.35%	2.65%	2.44%	3.22%	3.65%	2.88%	3.52%	1.93%	1.7%	2.32%	1.82%	2.30%	3.30%	3.82%	2.62%	2.39%					
37	"20. ""Политическая партия ""Единая Россия"""	15235	271	504	482	453	445	360	490	481	359	357	182	232	268	408	354	289	393	356	487	426	399	228	274	323	260	304	302	374	361	307	317	427	372	249	465	316	389	366	435	382	278	204	306					
		30.41%	30.69%	33.26%	32.30%	28.22%	27.55%	31.94%	29.93%	37.72%	28.95%	28.97%	28.08%	27.35%	33.37%	31.21%	31.43%	29.88%	30.58%	33.61%	29.91%	31.46%	26.70%	32.15%	30.17%	30.76%	30.44%	31.66%	29.72%	33.90%	33.02%	28.85%	26.17%	28.89%	28.24%	23.09%	34.59%	31.6%	33.44%	27.85%	30.41%	29.36%	32.21%	29.69%	30.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	1	6	4	0	4	2	0	2	2	2	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	2	2	1	1	0	1	3	1	2	5	0	2	1	5	2	1	2	0					
		0.12%	0.11%	0.39%	0.26%	0.0%	0.24%	0.17%	0.0%	0.15%	0.16%	0.16%	0.15%	0.0%	0.12%	0.07%	0.08%	0.10%	0.0%	0.0%	0.06%	0.0%	0.06%	0.14%	0.11%	0.09%	0.11%	0.20%	0.19%	0.09%	0.09%	0.0%	0.08%	0.20%	0.07%	0.18%	0.37%	0.0%	0.17%	0.07%	0.34%	0.15%	0.11%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	139	0	1	6	5	5	7	6	2	2	2	2	6	2	4	2	1	5	5	6	4	4	0	4	3	0	4	3	4	1	2	2	5	2	7	3	3	3	1	4	3	3	3	2					
		0.27%	0.0%	0.06%	0.40%	0.31%	0.30%	0.62%	0.36%	0.15%	0.16%	0.16%	0.30%	0.70%	0.24%	0.30%	0.17%	0.10%	0.38%	0.47%	0.36%	0.29%	0.26%	0.0%	0.44%	0.28%	0.0%	0.41%	0.29%	0.36%	0.09%	0.18%	0.16%	0.33%	0.15%	0.64%	0.22%	0.3%	0.25%	0.07%	0.27%	0.23%	0.34%	0.43%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8825	114	226	178	288	346	127	321	184	230	249	133	175	140	223	164	162	205	138	284	183	295	109	184	167	156	158	199	169	171	260	263	331	322	260	226	203	200	178	269	235	136	104	160					
		17.61%	12.91%	14.91%	11.93%	17.94%	21.42%	11.26%	19.60%	14.43%	18.54%	20.21%	20.52%	20.63%	17.43%	17.06%	14.56%	16.75%	15.95%	13.03%	17.44%	13.51%	19.74%	15.37%	20.26%	15.90%	18.26%	16.45%	19.58%	15.32%	15.64%	24.43%	21.71%	22.39%	24.44%	24.11%	16.81%	20.3%	17.19%	13.54%	18.81%	18.06%	15.75%	15.13%	15.95%					
																																																		
41	Против всех	2430	53	75	74	72	75	73	67	82	48	62	24	42	33	84	53	56	79	66	75	59	29	21	36	59	36	44	45	69	51	50	63	76	58	58	71	53	43	81	55	65	42	36	37					
		4.85%	6.00%	4.95%	4.95%	4.48%	4.64%	6.47%	4.09%	6.43%	3.87%	5.03%	3.70%	4.95%	4.10%	6.42%	4.70%	5.79%	6.14%	6.23%	4.60%	4.35%	1.94%	2.96%	3.96%	5.61%	4.21%	4.58%	4.42%	6.25%	4.66%	4.69%	5.20%	5.14%	4.40%	5.38%	5.28%	5.3%	3.69%	6.16%	3.84%	4.99%	4.86%	5.24%	3.68%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
