Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Терская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4175	401	214	344	165	208	38	293	361	36	260	47	165	133	137	132	275	231	20	100	182	200	166	67					
		12.07%	13.99%	7.84%	13.88%	6.10%	13.16%	11.88%	10.30%	14.43%	9.97%	13.18%	11.99%	12.83%	12.61%	13.82%	14.13%	13.49%	13.17%	9.52%	12.33%	13.40%	12.87%	12.84%	12.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30391	2465	2516	2135	2538	1372	282	2552	2141	321	1712	345	1121	922	854	802	1764	1523	190	710	1176	1354	1127	469					
		87.89%	86.01%	92.16%	86.12%	93.90%	86.84%	88.13%	89.70%	85.57%	88.92%	86.82%	88.01%	87.17%	87.39%	86.18%	85.87%	86.51%	86.83%	90.48%	87.55%	86.60%	87.13%	87.16%	86.06%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
