Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Городовиковская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
		67.98%	58.10%	60.42%	58.68%	65.28%	90.91%	68.53%	72.06%	80.69%	87.70%	75.16%	50.00%	93.24%	82.35%	64.53%	80.95%	65.86%	65.55%	67.50%	57.78%	68.35%	84.21%	82.03%	77.27%	85.90%	79.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	3	4	5	10	0	2	3	0	0	2	0	0	0	6	2	5	1	0	0	1	1	0	0	0	1					
		0.54%	0.45%	0.71%	0.58%	0.89%	0.00%	0.29%	0.44%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	1.48%	2.38%	0.81%	0.33%	0.00%	0.00%	1.27%	1.05%	0.00%	0.00%	0.00%	0.28%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
