Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Городовиковская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	599	57	48	73	33	3	68	63	53	58	2	3	5	2	5	25	12	25	12	22	5	1	6	7	11					
		7.20%	7.68%	7.27%	10.72%	6.19%	7.69%	8.84%	8.38%	7.78%	11.76%	2.02%	1.92%	5.26%	4.00%	14.29%	7.96%	16.44%	3.70%	3.97%	6.75%	1.71%	1.09%	5.71%	6.86%	4.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	592	34	46	84	47	1	69	46	44	41	4	11	1	1	6	39	3	53	27	15	7	3	6	0	4					
		7.12%	4.58%	6.97%	12.33%	8.82%	2.56%	8.97%	6.12%	6.46%	8.32%	4.04%	7.05%	1.05%	2.00%	17.14%	12.42%	4.11%	7.85%	8.94%	4.60%	2.40%	3.26%	5.71%	0.00%	1.59%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	5	5	1	3	0	3	8	2	3	0	2	0	0	0	2	0	2	1	1	1	0	3	0	2					
		0.53%	0.67%	0.76%	0.15%	0.56%	0.00%	0.39%	1.06%	0.29%	0.61%	0.00%	1.28%	0.00%	0.00%	0.00%	0.64%	0.00%	0.30%	0.33%	0.31%	0.34%	0.00%	2.86%	0.00%	0.79%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2070	206	174	156	181	8	181	224	112	131	9	50	45	12	15	109	3	169	65	124	41	13	10	7	25					
		24.89%	27.76%	26.36%	22.91%	33.96%	20.51%	23.54%	29.79%	16.45%	26.57%	9.09%	32.05%	47.37%	24.00%	42.86%	34.71%	4.11%	25.04%	21.52%	38.04%	14.04%	14.13%	9.52%	6.86%	9.92%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	9	4	3	5	1	5	8	2	5	0	0	0	0	0	7	0	10	0	2	1	0	1	0	2					
		0.78%	1.21%	0.61%	0.44%	0.94%	2.56%	0.65%	1.06%	0.29%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	2.23%	0.00%	1.48%	0.00%	0.61%	0.34%	0.00%	0.95%	0.00%	0.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4750	422	373	344	249	24	423	394	441	242	81	78	42	34	8	128	53	404	183	155	234	75	79	86	198					
		57.11%	56.87%	56.52%	50.51%	46.72%	61.54%	55.01%	52.39%	64.76%	49.09%	81.82%	50.00%	44.21%	68.00%	22.86%	40.76%	72.60%	59.85%	60.60%	47.55%	80.14%	81.52%	75.24%	84.31%	78.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	3	1	4	0	0	1	2	2	2	2	4	0	1	0	0	2	4	2	0	1	0	0	0	4					
		0.42%	0.40%	0.15%	0.59%	0.00%	0.00%	0.13%	0.27%	0.29%	0.41%	2.02%	2.56%	0.00%	2.00%	0.00%	0.00%	2.74%	0.59%	0.66%	0.00%	0.34%	0.00%	0.00%	0.00%	1.59%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
