Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Верхнедонская районная																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	836	6	2	24	53	21	4	145	160	8	6	44	52	7	2	21	4	4	0	2	13	3	3	4	31	9	10	22	2	7	1	47	0	10	2	3	11	39	6	3	26	3	3	13					
		5.80%	5.45%	1.13%	12.97%	9.67%	13.38%	3.08%	8.05%	14.83%	2.71%	4.20%	7.27%	9.65%	7.53%	3.85%	2.00%	4.26%	0.99%	0.00%	1.42%	1.58%	1.53%	1.82%	1.92%	2.61%	5.08%	6.41%	6.16%	4.08%	6.25%	0.74%	9.46%	0.00%	5.95%	3.08%	1.49%	3.30%	11.57%	3.43%	3.49%	3.79%	1.44%	6.12%	4.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	0	0	0	0	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.17%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	624	3	0	0	20	0	5	131	50	15	3	51	39	2	3	13	4	3	4	6	32	4	3	8	19	8	7	13	1	1	8	38	4	11	2	8	20	18	5	2	33	11	2	14					
		4.33%	2.73%	0.00%	0.00%	3.65%	0.00%	3.85%	7.27%	4.63%	5.08%	2.10%	8.43%	7.24%	2.15%	5.77%	1.24%	4.26%	0.74%	4.94%	4.26%	3.89%	2.04%	1.82%	3.85%	1.60%	4.52%	4.49%	3.64%	2.04%	0.89%	5.88%	7.65%	4.55%	6.55%	3.08%	3.98%	6.01%	5.34%	2.86%	2.33%	4.81%	5.29%	4.08%	5.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	419	2	0	0	12	0	0	133	34	9	5	19	16	1	0	19	2	1	1	4	6	2	7	2	17	11	2	0	0	2	5	27	5	6	0	5	5	26	8	1	13	6	0	5					
		2.90%	1.82%	0.00%	0.00%	2.19%	0.00%	0.00%	7.38%	3.15%	3.05%	3.50%	3.14%	2.97%	1.08%	0.00%	1.81%	2.13%	0.25%	1.23%	2.84%	0.73%	1.02%	4.24%	0.96%	1.43%	6.21%	1.28%	0.00%	0.00%	1.79%	3.68%	5.43%	5.68%	3.57%	0.00%	2.49%	1.50%	7.72%	4.57%	1.16%	1.90%	2.88%	0.00%	1.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	0	0	0	1	0	0	11	3	1	0	0	2	0	0	1	0	0	0	1	0	1	0	0	2	1	1	0	0	0	1	0	0	1	0	1	0	4	0	1	2	0	0	1					
		0.25%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.61%	0.28%	0.34%	0.00%	0.00%	0.37%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.71%	0.00%	0.51%	0.00%	0.00%	0.17%	0.56%	0.64%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.60%	0.00%	0.50%	0.00%	1.19%	0.00%	1.16%	0.29%	0.00%	0.00%	0.36%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11987	98	175	160	456	136	113	1304	805	250	128	465	410	83	45	944	81	397	75	126	767	185	145	185	1107	141	133	322	45	94	99	274	77	136	59	178	281	239	150	79	585	184	42	229					
		83.10%	89.09%	98.87%	86.49%	83.21%	86.62%	86.92%	72.40%	74.61%	84.75%	89.51%	76.86%	76.07%	89.25%	86.54%	89.99%	86.17%	98.02%	92.59%	89.36%	93.20%	94.39%	87.88%	88.94%	93.03%	79.66%	85.26%	90.20%	91.84%	83.93%	72.79%	55.13%	87.50%	80.95%	90.77%	88.56%	84.38%	70.92%	85.71%	91.86%	85.28%	88.46%	85.71%	82.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	0	0	0	0	0	0	11	0	2	0	4	1	0	0	9	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	3					
		0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.68%	0.00%	0.66%	0.19%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.21%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	1.08%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
