Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Майнская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	155	8	7	6	2	3	3	2	0	3	2	1	1	2	4	3	2	1	4	10	9	3	0	8	12	6	3	0	7	3	2	1	2	4	0	5	1	5	12	6	2					
		1.07%	0.60%	0.78%	0.83%	0.46%	0.47%	0.36%	0.40%	0.0%	1.91%	0.59%	0.29%	0.26%	0.75%	1.67%	1.09%	0.67%	1.31%	2.75%	3.84%	2.02%	1.15%	0.0%	1.48%	4.65%	2.53%	0.70%	0.0%	2.25%	1.48%	2.5%	0.48%	2.32%	1.90%	0.0%	1.50%	0.68%	1.18%	1.56%	1.45%	1.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	92	12	12	7	3	5	3	1	0	2	1	2	0	1	3	0	6	3	1	0	1	1	0	3	2	1	3	1	0	3	0	0	0	2	0	0	2	1	8	2	0					
		0.63%	0.90%	1.35%	0.97%	0.70%	0.79%	0.36%	0.20%	0.0%	1.27%	0.29%	0.59%	0.0%	0.37%	1.25%	0.0%	2.02%	3.94%	0.68%	0.0%	0.22%	0.38%	0.0%	0.55%	0.77%	0.42%	0.70%	0.25%	0.0%	1.48%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	1.37%	0.23%	1.04%	0.48%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	247	21	19	34	5	13	13	1	4	4	4	2	3	6	4	7	8	2	1	8	5	2	0	12	6	7	2	3	5	2	1	5	1	2	1	6	2	1	19	3	3					
		1.71%	1.58%	2.13%	4.74%	1.17%	2.07%	1.57%	0.20%	1.86%	2.54%	1.19%	0.59%	0.78%	2.25%	1.67%	2.55%	2.70%	2.63%	0.68%	3.07%	1.12%	0.77%	0.0%	2.22%	2.32%	2.95%	0.46%	0.75%	1.60%	0.99%	1.25%	2.40%	1.16%	0.95%	0.87%	1.80%	1.37%	0.23%	2.47%	0.72%	2.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	128	25	14	12	4	3	0	3	0	0	4	3	1	1	2	0	3	1	0	2	0	0	0	11	4	1	3	0	1	3	0	3	0	2	0	1	1	2	15	3	0					
		0.88%	1.89%	1.57%	1.67%	0.93%	0.47%	0.0%	0.60%	0.0%	0.0%	1.19%	0.89%	0.26%	0.37%	0.83%	0.0%	1.01%	1.31%	0.0%	0.76%	0.0%	0.0%	0.0%	2.04%	1.55%	0.42%	0.70%	0.0%	0.32%	1.48%	0.0%	1.44%	0.0%	0.95%	0.0%	0.30%	0.68%	0.47%	1.95%	0.72%	0.0%					
22	"5. ""За Русь Святую"""	64	13	5	10	4	1	0	0	0	1	0	2	0	0	1	1	1	0	1	2	2	0	0	1	0	5	0	0	3	1	0	0	1	0	0	0	2	3	1	1	2					
		0.44%	0.98%	0.56%	1.39%	0.93%	0.15%	0.0%	0.0%	0.0%	0.63%	0.0%	0.59%	0.0%	0.0%	0.41%	0.36%	0.33%	0.0%	0.68%	0.76%	0.45%	0.0%	0.0%	0.18%	0.0%	2.10%	0.0%	0.0%	0.96%	0.49%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	1.37%	0.71%	0.13%	0.24%	1.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	9	3	2	3	0	0	1	0	0	2	0	0	1	0	1	2	1	0	1	5	0	0	4	0	2	0	0	1	0	1	0	1	0	0	0	1	4	2	0	0					
		0.32%	0.68%	0.33%	0.27%	0.70%	0.0%	0.0%	0.20%	0.0%	0.0%	0.59%	0.0%	0.0%	0.37%	0.0%	0.36%	0.67%	1.31%	0.0%	0.38%	1.12%	0.0%	0.0%	0.74%	0.0%	0.84%	0.0%	0.0%	0.32%	0.0%	1.25%	0.0%	1.16%	0.0%	0.0%	0.0%	0.68%	0.95%	0.26%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	16	3	1	1	1	0	3	0	0	2	2	2	0	1	0	1	0	2	0	1	0	0	3	2	2	1	0	0	1	0	2	0	0	0	2	0	0	5	0	0					
		0.37%	1.21%	0.33%	0.13%	0.23%	0.15%	0.0%	0.60%	0.0%	0.0%	0.59%	0.59%	0.52%	0.0%	0.41%	0.0%	0.33%	0.0%	1.37%	0.0%	0.22%	0.0%	0.0%	0.55%	0.77%	0.84%	0.23%	0.0%	0.0%	0.49%	0.0%	0.96%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.65%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	1	2	2	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	1					
		0.13%	0.07%	0.22%	0.27%	0.0%	0.15%	0.12%	0.40%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	1.37%	0.23%	0.0%	0.0%	0.86%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	4	1	0	0	1	1	1	0	0	0	0	0	4	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.12%	0.30%	0.11%	0.0%	0.0%	0.15%	0.12%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.50%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.42%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	741	36	28	20	16	31	23	15	16	14	23	10	7	21	26	9	14	2	17	47	23	13	0	21	10	44	18	12	13	11	3	14	4	30	14	26	4	21	35	38	12					
		5.13%	2.72%	3.15%	2.78%	3.75%	4.93%	2.79%	3.03%	7.44%	8.91%	6.86%	2.98%	1.83%	7.89%	10.87%	3.28%	4.72%	2.63%	11.72%	18.07%	5.18%	5.01%	0.0%	3.89%	3.87%	18.56%	4.20%	3.01%	4.18%	5.44%	3.75%	6.73%	4.65%	14.28%	12.28%	7.83%	2.75%	4.98%	4.55%	9.24%	10.34%					
28	"11. ""Истинные патриоты России"""	26	3	2	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3	7	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0					
		0.18%	0.22%	0.22%	0.13%	0.23%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.68%	0.0%	0.67%	2.70%	0.0%	0.18%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.68%	0.0%	0.0%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	6	5	2	5	6	1	4	0	0	0	2	2	0	6	0	2	3	0	2	2	1	0	10	0	3	0	3	2	1	1	0	0	1	0	0	3	4	8	2	1					
		0.61%	0.45%	0.56%	0.27%	1.17%	0.95%	0.12%	0.80%	0.0%	0.0%	0.0%	0.59%	0.52%	0.0%	2.51%	0.0%	0.67%	3.94%	0.0%	0.76%	0.45%	0.38%	0.0%	1.85%	0.0%	1.26%	0.0%	0.75%	0.64%	0.49%	1.25%	0.0%	0.0%	0.47%	0.0%	0.0%	2.06%	0.95%	1.04%	0.48%	0.86%					
30	"13. ""Демократическая партия России"""	36	4	3	1	1	0	3	1	0	0	1	0	0	3	0	3	2	0	1	1	0	0	0	3	2	0	0	0	1	0	0	0	0	1	0	4	0	1	0	0	0					
		0.24%	0.30%	0.33%	0.13%	0.23%	0.0%	0.36%	0.20%	0.0%	0.0%	0.29%	0.0%	0.0%	1.12%	0.0%	1.09%	0.67%	0.0%	0.68%	0.38%	0.0%	0.0%	0.0%	0.55%	0.77%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	1.20%	0.0%	0.23%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	3	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	0	1	0	0	0	0	1	1	3	0	0					
		0.15%	0.07%	0.33%	0.13%	0.46%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.42%	0.23%	0.0%	0.0%	0.49%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.68%	0.23%	0.39%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	3	1	1	0	2	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0					
		0.13%	0.07%	0.33%	0.13%	0.23%	0.0%	0.24%	0.20%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.41%	0.36%	0.33%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.37%	0.0%	0.42%	0.0%	0.0%	0.0%	0.49%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	871	102	78	57	24	73	79	15	14	4	6	20	24	24	16	11	14	2	6	15	26	4	3	25	15	14	17	6	12	12	7	9	1	13	6	12	6	20	60	18	1					
		6.03%	7.71%	8.78%	7.94%	5.63%	11.62%	9.59%	3.03%	6.51%	2.54%	1.79%	5.97%	6.28%	9.02%	6.69%	4.01%	4.72%	2.63%	4.13%	5.76%	5.85%	1.54%	1.68%	4.63%	5.81%	5.90%	3.97%	1.50%	3.85%	5.94%	8.75%	4.32%	1.16%	6.19%	5.26%	3.61%	4.13%	4.75%	7.81%	4.37%	0.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	2	1	1	0	1	2	9	0	0	2	1	1	0	1	0	1	0	1	1	2	3	0	3	2	1	1	1	0	2	0	0	0	0	0	1	1	2	2	1	0					
		0.31%	0.15%	0.11%	0.13%	0.0%	0.15%	0.24%	1.81%	0.0%	0.0%	0.59%	0.29%	0.26%	0.0%	0.41%	0.0%	0.33%	0.0%	0.68%	0.38%	0.45%	1.15%	0.0%	0.55%	0.77%	0.42%	0.23%	0.25%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.68%	0.47%	0.26%	0.24%	0.0%					
35	"18. ""ЛДПР"""	1663	164	122	122	80	85	65	38	28	28	26	36	34	21	56	43	24	5	12	20	42	15	12	77	30	24	39	36	29	32	8	29	2	35	6	32	7	26	118	42	13					
		11.52%	12.40%	13.73%	17.01%	18.77%	13.53%	7.89%	7.67%	13.02%	17.83%	7.76%	10.74%	8.90%	7.89%	23.43%	15.69%	8.10%	6.57%	8.27%	7.69%	9.45%	5.79%	6.74%	14.28%	11.62%	10.12%	9.11%	9.04%	9.32%	15.84%	10.0%	13.94%	2.32%	16.66%	5.26%	9.63%	4.82%	6.17%	15.36%	10.21%	11.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	193	29	12	7	5	9	9	1	0	2	2	1	5	6	7	3	3	1	2	4	2	5	4	12	2	4	6	2	5	3	5	3	2	5	0	6	1	4	10	3	1					
		1.33%	2.19%	1.35%	0.97%	1.17%	1.43%	1.09%	0.20%	0.0%	1.27%	0.59%	0.29%	1.30%	2.25%	2.92%	1.09%	1.01%	1.31%	1.37%	1.53%	0.45%	1.93%	2.24%	2.22%	0.77%	1.68%	1.40%	0.50%	1.60%	1.48%	6.25%	1.44%	2.32%	2.38%	0.0%	1.80%	0.68%	0.95%	1.30%	0.72%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	7356	568	386	312	187	260	406	330	130	92	230	216	257	124	73	149	123	47	69	96	254	143	132	228	120	82	295	288	184	105	44	99	41	76	73	177	79	276	362	192	51					
		50.99%	42.96%	43.46%	43.51%	43.89%	41.40%	49.33%	66.66%	60.46%	58.59%	68.65%	64.47%	67.27%	46.61%	30.54%	54.37%	41.55%	61.84%	47.58%	36.92%	57.20%	55.21%	74.15%	42.30%	46.51%	34.59%	68.92%	72.36%	59.16%	51.98%	55.0%	47.59%	47.67%	36.19%	64.03%	53.31%	54.48%	65.55%	47.13%	46.71%	43.96%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	1	0	0	0	5	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.13%	0.07%	0.11%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.29%	0.29%	0.26%	0.0%	0.0%	0.36%	0.0%	1.31%	0.0%	0.0%	0.22%	0.38%	0.0%	0.18%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.86%					
39	"22. ""Развитие предпринимательства"""	25	3	4	0	1	0	5	0	0	0	3	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1					
		0.17%	0.22%	0.45%	0.0%	0.23%	0.0%	0.60%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.41%	0.0%	0.67%	0.0%	0.0%	0.38%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.24%	0.86%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1598	183	119	58	47	96	163	50	6	5	25	23	29	32	20	31	63	1	16	14	44	41	15	54	20	17	28	29	30	12	6	31	24	21	12	39	14	39	55	72	14					
		11.07%	13.84%	13.40%	8.08%	11.03%	15.28%	19.80%	10.10%	2.79%	3.18%	7.46%	6.86%	7.59%	12.03%	8.36%	11.31%	21.28%	1.31%	11.03%	5.38%	9.90%	15.83%	8.42%	10.01%	7.75%	7.17%	6.54%	7.28%	9.64%	5.94%	7.5%	14.90%	27.90%	10.0%	10.52%	11.74%	9.65%	9.26%	7.16%	17.51%	12.06%					
																																															
41	Против всех	571	78	40	24	30	28	28	12	6	2	1	7	7	8	8	11	14	3	4	16	18	13	0	42	14	13	9	9	14	5	2	5	5	8	2	8	7	6	37	17	10					
		3.95%	5.90%	4.50%	3.34%	7.04%	4.45%	3.40%	2.42%	2.79%	1.27%	0.29%	2.08%	1.83%	3.00%	3.34%	4.01%	4.72%	3.94%	2.75%	6.15%	4.05%	5.01%	0.0%	7.79%	5.42%	5.48%	2.10%	2.26%	4.50%	2.47%	2.5%	2.40%	5.81%	3.80%	1.75%	2.40%	4.82%	1.42%	4.81%	4.13%	8.62%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
