Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Малоярославецкая																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
23	6.Политическая партия «Партия социальной справедливости»	49	0	0	1	2	2	0	2	0	3	1	1	2	0	0	0	0	0	1	1	1	0	0	4	2	2	6	2	0	0	2	3	5	2	1	1	1	1					
		0.20%	0.00%	0.00%	0.25%	0.27%	1.10%	0.00%	0.74%	0.00%	0.19%	0.37%	0.22%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.16%	0.44%	0.00%	0.00%	0.38%	0.17%	0.20%	0.77%	0.23%	0.00%	0.00%	0.17%	0.26%	0.40%	0.16%	0.08%	0.12%	0.23%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	2009	30	24	28	66	15	36	25	0	159	23	40	90	48	15	45	4	15	15	42	27	29	26	82	94	108	62	68	51	56	96	93	110	114	101	88	36	48					
		8.39%	6.38%	4.88%	7.05%	9.03%	8.24%	5.77%	9.29%	0.00%	10.13%	8.58%	8.87%	10.96%	10.41%	4.46%	8.47%	5.26%	6.15%	8.72%	6.86%	12.00%	12.34%	7.26%	7.72%	7.91%	10.82%	7.91%	7.86%	8.07%	7.87%	8.14%	8.10%	8.81%	9.11%	7.88%	10.60%	8.20%	6.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1540	52	43	11	48	13	18	17	1	60	12	32	61	22	17	31	2	8	3	27	9	5	17	67	57	77	78	68	38	32	95	87	97	99	96	69	28	43					
		6.43%	11.06%	8.74%	2.77%	6.57%	7.14%	2.88%	6.32%	1.25%	3.82%	4.48%	7.10%	7.43%	4.77%	5.06%	5.84%	2.63%	3.28%	1.74%	4.41%	4.00%	2.13%	4.75%	6.31%	4.80%	7.72%	9.95%	7.86%	6.01%	4.49%	8.06%	7.58%	7.77%	7.91%	7.49%	8.31%	6.38%	5.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	335	3	4	4	6	4	6	5	0	19	2	5	9	7	5	6	0	3	2	3	3	6	2	17	11	17	14	18	10	10	15	24	22	23	16	19	3	12					
		1.40%	0.64%	0.81%	1.01%	0.82%	2.20%	0.96%	1.86%	0.00%	1.21%	0.75%	1.11%	1.10%	1.52%	1.49%	1.13%	0.00%	1.23%	1.16%	0.49%	1.33%	2.55%	0.56%	1.60%	0.93%	1.70%	1.79%	2.08%	1.58%	1.40%	1.27%	2.09%	1.76%	1.84%	1.25%	2.29%	0.68%	1.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15363	329	281	312	437	115	486	185	67	1009	188	326	548	299	276	395	61	198	107	435	145	169	264	663	768	566	401	492	414	496	749	689	693	721	818	483	280	498					
		64.12%	70.00%	57.11%	78.59%	59.78%	63.19%	77.88%	68.77%	83.75%	64.27%	70.15%	72.28%	66.75%	64.86%	82.14%	74.39%	80.26%	81.15%	62.21%	71.08%	64.44%	71.91%	73.74%	62.43%	64.65%	56.71%	51.15%	56.88%	65.51%	69.66%	63.53%	60.02%	55.53%	57.63%	63.81%	58.19%	63.78%	67.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	293	1	10	5	17	1	3	5	0	13	0	1	7	3	1	1	0	0	0	2	10	1	3	12	8	15	10	14	12	7	13	14	17	11	41	15	10	10					
		1.22%	0.21%	2.03%	1.26%	2.33%	0.55%	0.48%	1.86%	0.00%	0.83%	0.00%	0.22%	0.85%	0.65%	0.30%	0.19%	0.00%	0.00%	0.00%	0.33%	4.44%	0.43%	0.84%	1.13%	0.67%	1.50%	1.28%	1.62%	1.90%	0.98%	1.10%	1.22%	1.36%	0.88%	3.20%	1.81%	2.28%	1.36%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
