Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Ленинградская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	262	11	8	7	25	13	3	4	8	1	3	8	9	9	6	11	6	5	1	4	30	2	2	6	5	1	5	9	3	11	5	1	4	8	10	12	2	4					
		0.95%	1.16%	0.95%	0.77%	2.22%	1.14%	0.42%	0.59%	1.21%	0.12%	0.37%	0.71%	1.11%	0.93%	0.56%	1.07%	0.74%	2.46%	0.42%	0.67%	2.18%	3.12%	0.27%	0.69%	1.34%	0.13%	0.63%	0.78%	0.44%	1.17%	0.67%	0.93%	0.52%	0.97%	0.97%	1.79%	1.88%	1.39%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	326	18	8	12	10	14	6	13	7	13	11	24	8	13	13	8	13	3	0	3	21	3	8	13	1	9	5	9	3	10	12	0	9	8	10	2	2	4					
		1.18%	1.90%	0.95%	1.32%	0.89%	1.22%	0.84%	1.92%	1.06%	1.65%	1.38%	2.14%	0.98%	1.34%	1.22%	0.78%	1.61%	1.47%	0.0%	0.50%	1.53%	4.68%	1.09%	1.51%	0.26%	1.24%	0.63%	0.78%	0.44%	1.07%	1.63%	0.0%	1.18%	0.97%	0.97%	0.29%	1.88%	1.39%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	447	19	16	14	16	28	21	12	3	17	4	17	4	15	16	19	24	7	0	4	17	3	2	6	6	20	7	16	11	13	11	0	13	17	9	10	2	28					
		1.62%	2.01%	1.90%	1.54%	1.42%	2.45%	2.96%	1.78%	0.45%	2.16%	0.50%	1.52%	0.49%	1.55%	1.51%	1.85%	2.97%	3.44%	0.0%	0.67%	1.24%	4.68%	0.27%	0.69%	1.61%	2.77%	0.89%	1.39%	1.62%	1.39%	1.49%	0.0%	1.71%	2.07%	0.87%	1.49%	1.88%	9.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	426	11	21	20	13	14	8	26	7	18	28	39	20	18	27	15	13	2	1	3	12	0	9	5	4	14	10	9	4	14	6	0	7	9	9	5	0	5					
		1.54%	1.16%	2.50%	2.20%	1.15%	1.22%	1.12%	3.85%	1.06%	2.29%	3.53%	3.49%	2.46%	1.86%	2.55%	1.46%	1.61%	0.98%	0.42%	0.50%	0.87%	0.0%	1.22%	0.58%	1.07%	1.94%	1.27%	0.78%	0.58%	1.50%	0.81%	0.0%	0.92%	1.10%	0.87%	0.74%	0.0%	1.74%					
22	"5. ""За Русь Святую"""	120	2	1	3	1	12	4	9	2	3	1	8	2	8	6	6	6	2	1	2	3	0	2	3	6	2	4	1	0	3	3	0	3	3	1	2	0	5					
		0.43%	0.21%	0.11%	0.33%	0.08%	1.05%	0.56%	1.33%	0.30%	0.38%	0.12%	0.71%	0.24%	0.82%	0.56%	0.58%	0.74%	0.98%	0.42%	0.33%	0.21%	0.0%	0.27%	0.34%	1.61%	0.27%	0.50%	0.08%	0.0%	0.32%	0.40%	0.0%	0.39%	0.36%	0.09%	0.29%	0.0%	1.74%					
23	"6. ""Объединенная Российская партия ""Русь"""	56	2	2	0	4	5	1	2	3	2	0	1	1	2	1	1	0	0	1	3	1	0	2	3	2	2	2	3	1	2	2	0	1	1	1	1	0	1					
		0.20%	0.21%	0.23%	0.0%	0.35%	0.43%	0.14%	0.29%	0.45%	0.25%	0.0%	0.08%	0.12%	0.20%	0.09%	0.09%	0.0%	0.0%	0.42%	0.50%	0.07%	0.0%	0.27%	0.34%	0.53%	0.27%	0.25%	0.26%	0.14%	0.21%	0.27%	0.0%	0.13%	0.12%	0.09%	0.14%	0.0%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	167	9	8	6	13	12	9	9	3	10	6	7	5	1	14	10	5	2	1	2	5	0	1	2	3	2	2	2	2	10	0	0	0	5	0	0	0	1					
		0.60%	0.95%	0.95%	0.66%	1.15%	1.05%	1.26%	1.33%	0.45%	1.27%	0.75%	0.62%	0.61%	0.10%	1.32%	0.97%	0.62%	0.98%	0.42%	0.33%	0.36%	0.0%	0.13%	0.23%	0.80%	0.27%	0.25%	0.17%	0.29%	1.07%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.34%					
25	"8. ""Народно-республиканская партия России"""	51	3	1	2	1	1	1	2	0	0	1	0	0	12	1	1	1	0	0	0	4	1	3	0	0	4	0	0	0	2	5	0	1	1	0	1	0	2					
		0.18%	0.31%	0.11%	0.22%	0.08%	0.08%	0.14%	0.29%	0.0%	0.0%	0.12%	0.0%	0.0%	1.24%	0.09%	0.09%	0.12%	0.0%	0.0%	0.0%	0.29%	1.56%	0.40%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.21%	0.67%	0.0%	0.13%	0.12%	0.0%	0.14%	0.0%	0.69%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	2	0	1	2	2	4	2	5	0	5	0	1	1	1	3	3	0	1	0	2	0	1	0	0	1	2	2	1	0	1	0	4	0	0	0	0	1					
		0.17%	0.21%	0.0%	0.11%	0.17%	0.17%	0.56%	0.29%	0.75%	0.0%	0.63%	0.0%	0.12%	0.10%	0.09%	0.29%	0.37%	0.0%	0.42%	0.0%	0.14%	0.0%	0.13%	0.0%	0.0%	0.13%	0.25%	0.17%	0.14%	0.0%	0.13%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.34%					
27	"10. ""Аграрная партия России"""	1553	36	41	45	56	37	33	18	32	39	15	24	29	53	62	61	24	23	16	34	91	8	41	42	5	55	48	109	59	78	69	1	54	71	87	42	7	8					
		5.63%	3.81%	4.88%	4.97%	4.98%	3.24%	4.65%	2.67%	4.84%	4.96%	1.89%	2.14%	3.58%	5.48%	5.86%	5.96%	2.97%	11.33%	6.77%	5.72%	6.64%	12.5%	5.59%	4.88%	1.34%	7.62%	6.10%	9.51%	8.68%	8.36%	9.37%	0.93%	7.10%	8.67%	8.49%	6.27%	6.60%	2.79%					
28	"11. ""Истинные патриоты России"""	23	0	0	2	1	1	0	0	0	0	0	0	0	1	1	1	1	0	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	3					
		0.08%	0.0%	0.0%	0.22%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.09%	0.09%	0.12%	0.0%	1.69%	0.16%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.09%	0.14%	0.0%	1.04%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	296	17	7	12	13	8	8	6	3	9	9	12	7	8	10	16	5	12	3	9	12	0	4	3	3	14	10	21	8	7	7	1	5	10	13	3	0	1					
		1.07%	1.80%	0.83%	1.32%	1.15%	0.70%	1.12%	0.89%	0.45%	1.14%	1.13%	1.07%	0.86%	0.82%	0.94%	1.56%	0.62%	5.91%	1.27%	1.51%	0.87%	0.0%	0.54%	0.34%	0.80%	1.94%	1.27%	1.83%	1.17%	0.75%	0.95%	0.93%	0.65%	1.22%	1.26%	0.44%	0.0%	0.34%					
30	"13. ""Демократическая партия России"""	36	0	0	2	1	1	1	1	0	2	0	3	4	2	1	1	1	0	0	0	2	0	0	2	3	0	0	2	0	0	0	1	0	1	3	0	0	2					
		0.13%	0.0%	0.0%	0.22%	0.08%	0.08%	0.14%	0.14%	0.0%	0.25%	0.0%	0.26%	0.49%	0.20%	0.09%	0.09%	0.12%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.23%	0.80%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.93%	0.0%	0.12%	0.29%	0.0%	0.0%	0.69%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	2	1	5	3	0	0	1	2	2	0	0	4	1	3	3	0	0	8	1	1	0	2	0	4	0	0	2	0	3	3	0	1	0	0	0	0	3					
		0.19%	0.21%	0.11%	0.55%	0.26%	0.0%	0.0%	0.14%	0.30%	0.25%	0.0%	0.0%	0.49%	0.10%	0.28%	0.29%	0.0%	0.0%	3.38%	0.16%	0.07%	0.0%	0.27%	0.0%	1.07%	0.0%	0.0%	0.17%	0.0%	0.32%	0.40%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	1.04%					
32	"15. ""Партия СЛОН"""	19	1	0	1	0	2	0	1	0	0	2	2	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0					
		0.06%	0.10%	0.0%	0.11%	0.0%	0.17%	0.0%	0.14%	0.0%	0.0%	0.25%	0.17%	0.12%	0.10%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.26%	0.0%	0.0%	0.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.14%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2950	88	100	101	146	169	76	89	69	74	120	152	105	104	122	133	104	23	27	24	130	2	27	91	20	72	70	97	50	93	71	2	100	75	130	83	6	5					
		10.70%	9.33%	11.91%	11.16%	13.00%	14.83%	10.71%	13.20%	10.45%	9.42%	15.15%	13.60%	12.96%	10.76%	11.54%	13.01%	12.90%	11.33%	11.44%	4.04%	9.48%	3.12%	3.68%	10.58%	5.37%	9.98%	8.90%	8.47%	7.36%	9.96%	9.64%	1.86%	13.15%	9.16%	12.69%	12.40%	5.66%	1.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	3	3	3	2	0	2	1	0	0	4	1	0	2	5	3	0	0	0	5	3	0	1	6	3	1	2	1	3	1	1	0	4	2	0	1	0	0					
		0.22%	0.31%	0.35%	0.33%	0.17%	0.0%	0.28%	0.14%	0.0%	0.0%	0.50%	0.08%	0.0%	0.20%	0.47%	0.29%	0.0%	0.0%	0.0%	0.84%	0.21%	0.0%	0.13%	0.69%	0.80%	0.13%	0.25%	0.08%	0.44%	0.10%	0.13%	0.0%	0.52%	0.24%	0.0%	0.14%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3552	170	101	123	131	149	116	83	71	93	93	156	109	151	104	124	95	21	38	68	217	3	99	114	43	84	98	131	75	112	85	22	99	148	131	45	25	25					
		12.89%	18.02%	12.03%	13.59%	11.66%	13.08%	16.36%	12.31%	10.75%	11.84%	11.74%	13.96%	13.45%	15.63%	9.83%	12.13%	11.78%	10.34%	16.10%	11.44%	15.83%	4.68%	13.50%	13.25%	11.55%	11.65%	12.46%	11.44%	11.04%	12.00%	11.54%	20.56%	13.02%	18.09%	12.79%	6.72%	23.58%	8.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	361	8	11	14	20	21	9	8	3	13	5	17	7	22	14	15	7	0	1	19	17	1	4	6	0	20	11	18	10	8	4	1	14	10	3	16	0	4					
		1.31%	0.84%	1.31%	1.54%	1.78%	1.84%	1.26%	1.18%	0.45%	1.65%	0.63%	1.52%	0.86%	2.27%	1.32%	1.46%	0.86%	0.0%	0.42%	3.19%	1.24%	1.56%	0.54%	0.69%	0.0%	2.77%	1.39%	1.57%	1.47%	0.85%	0.54%	0.93%	1.84%	1.22%	0.29%	2.39%	0.0%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	9635	304	280	316	393	373	257	251	296	285	288	380	273	349	374	346	273	78	104	298	403	20	381	384	217	238	250	357	219	302	237	47	197	189	372	191	45	68					
		34.97%	32.23%	33.37%	34.91%	34.99%	32.74%	36.24%	37.24%	44.84%	36.30%	36.36%	34.01%	33.70%	36.12%	35.38%	33.85%	33.87%	38.42%	44.06%	50.16%	29.41%	31.25%	51.97%	44.65%	58.33%	33.00%	31.80%	31.17%	32.25%	32.36%	32.20%	43.92%	25.92%	23.10%	36.32%	28.55%	42.45%	23.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	4	0	1	3	0	2	1	1	0	0	0	1	0	1	3	0	0	1	5	0	0	0	1	1	0	0	1	0	0	2	0	0	1	3	0	0	2					
		0.12%	0.42%	0.0%	0.11%	0.26%	0.0%	0.28%	0.14%	0.15%	0.0%	0.0%	0.0%	0.12%	0.0%	0.09%	0.29%	0.0%	0.0%	0.42%	0.84%	0.0%	0.0%	0.0%	0.11%	0.26%	0.0%	0.0%	0.08%	0.0%	0.0%	0.27%	0.0%	0.0%	0.12%	0.29%	0.0%	0.0%	0.69%					
39	"22. ""Развитие предпринимательства"""	58	3	1	1	1	4	0	0	2	1	4	5	3	4	0	1	3	0	0	0	5	0	3	0	0	2	3	4	1	0	1	1	2	2	0	0	0	1					
		0.21%	0.31%	0.11%	0.11%	0.08%	0.35%	0.0%	0.0%	0.30%	0.12%	0.50%	0.44%	0.37%	0.41%	0.0%	0.09%	0.37%	0.0%	0.0%	0.0%	0.36%	0.0%	0.40%	0.0%	0.0%	0.27%	0.38%	0.34%	0.14%	0.0%	0.13%	0.93%	0.26%	0.24%	0.0%	0.0%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5488	161	172	161	218	195	119	104	100	155	145	198	195	137	220	175	181	19	25	90	318	15	115	125	28	154	216	292	177	208	182	28	202	204	178	187	9	80					
		19.92%	17.07%	20.50%	17.79%	19.41%	17.12%	16.78%	15.43%	15.15%	19.74%	18.30%	17.72%	24.07%	14.18%	20.81%	17.12%	22.45%	9.35%	10.59%	15.15%	23.21%	23.43%	15.68%	14.53%	7.52%	21.35%	27.48%	25.50%	26.06%	22.29%	24.72%	26.16%	26.57%	24.93%	17.38%	27.95%	8.49%	27.97%					
																																												
41	Против всех	1222	56	50	44	41	62	24	24	39	44	46	53	17	38	43	55	26	5	2	19	55	5	21	45	13	19	29	37	49	34	21	2	33	41	52	60	8	10					
		4.43%	5.93%	5.95%	4.86%	3.65%	5.44%	3.38%	3.56%	5.90%	5.60%	5.80%	4.74%	2.09%	3.93%	4.06%	5.38%	3.22%	2.46%	0.84%	3.19%	4.01%	7.81%	2.86%	5.23%	3.49%	2.63%	3.68%	3.23%	7.21%	3.64%	2.85%	1.86%	4.34%	5.01%	5.07%	8.96%	7.54%	3.49%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
