Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Ольховская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334					
		0.17%	0.22%	0.0%	0.48%	0.0%	0.15%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.76%	0.51%	0.29%	0.0%	0.0%	0.0%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	295	41	27	29	4	23	6	9	21	2	5	5	4	2	31	6	29	12	5	34					
		3.38%	4.69%	3.48%	3.51%	3.70%	3.57%	5.88%	3.0%	3.72%	0.58%	1.20%	5.0%	1.53%	1.02%	4.54%	1.40%	6.59%	2.48%	1.65%	3.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	2	0	0	0	1	0	3	2	0	1	0	0	1	2	3	3	0	0	0					
		0.20%	0.22%	0.0%	0.0%	0.0%	0.15%	0.0%	1.0%	0.35%	0.0%	0.24%	0.0%	0.0%	0.51%	0.29%	0.70%	0.68%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1418	159	126	134	19	100	8	38	84	58	48	8	51	61	138	93	47	49	25	172					
		16.25%	18.19%	16.27%	16.26%	17.59%	15.52%	7.84%	12.66%	14.89%	16.95%	11.56%	8.0%	19.54%	31.28%	20.23%	21.83%	10.68%	10.14%	8.25%	19.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	154	19	17	11	1	7	4	4	11	6	4	0	12	0	13	2	11	11	4	17					
		1.76%	2.17%	2.19%	1.33%	0.92%	1.08%	3.92%	1.33%	1.95%	1.75%	0.96%	0.0%	4.59%	0.0%	1.90%	0.46%	2.5%	2.27%	1.32%	1.92%					
37	"20. ""Политическая партия ""Единая Россия"""	2522	296	271	289	31	140	41	85	162	89	84	28	60	58	266	147	104	64	85	222					
		28.91%	33.86%	35.01%	35.07%	28.70%	21.73%	40.19%	28.33%	28.72%	26.02%	20.24%	28.0%	22.98%	29.74%	39.00%	34.50%	23.63%	13.25%	28.05%	25.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	3	4	0	5	0	0	2	1	0	0	1	1	1	0	1	6	1	2					
		0.32%	0.0%	0.38%	0.48%	0.0%	0.77%	0.0%	0.0%	0.35%	0.29%	0.0%	0.0%	0.38%	0.51%	0.14%	0.0%	0.22%	1.24%	0.33%	0.22%					
39	"22. ""Развитие предпринимательства"""	14	3	5	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0					
		0.16%	0.34%	0.64%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.22%	0.0%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1846	158	150	164	28	111	27	74	87	58	78	25	51	24	96	69	132	175	116	223					
		21.16%	18.07%	19.37%	19.90%	25.92%	17.23%	26.47%	24.66%	15.42%	16.95%	18.79%	25.0%	19.54%	12.30%	14.07%	16.19%	29.99%	36.23%	38.28%	25.19%					
																										
41	Против всех	221	14	27	24	1	26	3	7	23	20	13	0	0	1	14	8	5	15	5	15					
		2.53%	1.60%	3.48%	2.91%	0.92%	4.03%	2.94%	2.33%	4.07%	5.84%	3.13%	0.0%	0.0%	0.51%	2.05%	1.87%	1.13%	3.10%	1.65%	1.69%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
