Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																										
Дата голосования: 04.12.2011																																																										
																																																										
Наименование Избирательной комиссии:    Вяземская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
		Сумма	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	881	24	30	20	19	23	30	22	20	24	12	20	20	20	35	10	10	10	16	10	25	25	27	0	37	12	80	20	50	10	2	0	10	18	0	10	10	1	10	10	10	21	10	10	30	10	11	10	10	10	5	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	745	23	30	14	17	21	25	21	13	24	11	19	15	16	32	10	3	8	16	6	22	21	27	0	14	11	80	11	46	1	2	0	5	14	0	8	10	1	7	9	6	21	4	10	30	10	11	5	10	10	5	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	518	14	16	18	19	16	16	13	18	9	12	16	13	5	15	4	7	3	12	7	2	12	2	52	11	2	26	26	10	2	6	0	2	2	2	7	6	2	8	3	0	8	12	6	7	6	31	7	10	3	3	9					
14	Число погашенных неиспользованных открепительных удостоверений	136	1	0	6	2	2	5	1	7	0	1	1	5	4	3	0	7	2	0	4	3	4	0	0	23	1	0	9	4	9	0	0	5	4	0	2	0	0	3	1	4	0	6	0	0	0	0	5	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	2	1	0	2	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5769	211	288	147	196	231	206	206	175	175	135	190	188	223	227	215	117	68	131	77	196	154	175	29	209	127	256	139	81	23	20	5	64	48	9	43	22	24	108	64	26	55	42	53	73	52	15	114	38	23	54	22					
		21.12%	23.58%	25.02%	19.09%	19.86%	27.83%	26.48%	22.86%	25.47%	19.40%	25.33%	23.26%	26.86%	22.46%	27.89%	25.75%	23.68%	20.18%	25.59%	24.29%	23.70%	21.81%	21.90%	11.07%	27.68%	21.13%	17.11%	17.87%	21.43%	11.79%	15.27%	5.38%	18.03%	7.43%	10.84%	20.28%	13.50%	12.44%	15.49%	15.72%	10.79%	23.81%	18.42%	17.43%	17.72%	19.05%	7.43%	19.83%	18.91%	11.44%	24.11%	11.58%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4045	122	163	115	174	96	109	163	87	129	75	111	115	143	120	127	64	53	93	49	134	99	111	12	97	118	340	152	52	21	10	20	34	39	16	36	19	23	92	70	39	22	32	49	58	40	9	92	30	27	25	19					
		14.81%	13.63%	14.16%	14.94%	17.63%	11.57%	14.01%	18.09%	12.66%	14.30%	14.07%	13.59%	16.43%	14.40%	14.74%	15.21%	12.96%	15.73%	18.16%	15.46%	16.20%	14.02%	13.89%	4.58%	12.85%	19.63%	22.73%	19.54%	13.76%	10.77%	7.63%	21.51%	9.58%	6.04%	19.28%	16.98%	11.66%	11.92%	13.20%	17.20%	16.18%	9.52%	14.04%	16.12%	14.08%	14.65%	4.46%	16.00%	14.93%	13.43%	11.16%	10.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	308	12	9	15	10	9	8	8	7	15	5	8	3	9	7	6	5	7	11	2	10	11	13	2	13	11	34	8	5	0	1	0	2	3	1	0	3	1	7	3	3	3	2	5	0	5	1	2	0	1	1	1					
		1.13%	1.34%	0.78%	1.95%	1.01%	1.08%	1.03%	0.89%	1.02%	1.66%	0.94%	0.98%	0.43%	0.91%	0.86%	0.72%	1.01%	2.08%	2.15%	0.63%	1.21%	1.56%	1.63%	0.76%	1.72%	1.83%	2.27%	1.03%	1.32%	0.00%	0.76%	0.00%	0.56%	0.46%	1.20%	0.00%	1.84%	0.52%	1.00%	0.74%	1.24%	1.30%	0.88%	1.64%	0.00%	1.83%	0.50%	0.35%	0.00%	0.50%	0.45%	0.53%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5682	228	284	219	232	202	187	162	177	243	116	212	171	231	184	220	141	75	110	71	181	195	178	17	156	106	259	117	74	19	18	8	38	45	14	42	27	18	118	63	34	45	36	73	43	48	13	92	22	36	55	27					
		20.80%	25.47%	24.67%	28.44%	23.51%	24.34%	24.04%	17.98%	25.76%	26.94%	21.76%	25.95%	24.43%	23.26%	22.60%	26.35%	28.54%	22.26%	21.48%	22.40%	21.89%	27.62%	22.28%	6.49%	20.66%	17.64%	17.31%	15.04%	19.58%	9.74%	13.74%	8.60%	10.70%	6.97%	16.87%	19.81%	16.56%	9.33%	16.93%	15.48%	14.11%	19.48%	15.79%	24.01%	10.44%	17.58%	6.44%	16.00%	10.95%	17.91%	24.55%	14.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	723	31	52	22	30	24	30	27	25	37	17	25	22	19	33	8	14	13	17	8	20	34	37	4	20	10	45	20	4	1	0	0	3	6	0	4	2	1	14	7	4	0	1	5	4	5	1	10	4	1	1	1					
		2.65%	3.46%	4.52%	2.86%	3.04%	2.89%	3.86%	2.99%	3.64%	4.10%	3.19%	3.06%	3.14%	1.91%	4.05%	0.96%	2.83%	3.86%	3.32%	2.52%	2.42%	4.82%	4.63%	1.53%	2.65%	1.66%	3.01%	2.57%	1.06%	0.51%	0.00%	0.00%	0.85%	0.93%	0.00%	1.89%	1.23%	0.52%	2.01%	1.72%	1.66%	0.00%	0.44%	1.64%	0.97%	1.83%	0.50%	1.74%	1.99%	0.50%	0.45%	0.53%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9993	275	332	230	323	259	219	306	201	288	174	251	191	347	223	247	145	110	140	106	267	202	263	171	245	217	514	332	159	129	82	60	211	246	42	82	88	124	351	198	130	101	109	113	229	119	161	264	104	113	84	116					
		36.59%	30.73%	28.84%	29.87%	32.73%	31.20%	28.15%	33.96%	29.26%	31.93%	32.65%	30.72%	27.29%	34.94%	27.40%	29.58%	29.35%	32.64%	27.34%	33.44%	32.29%	28.61%	32.92%	65.27%	32.45%	36.11%	34.36%	42.67%	42.06%	66.15%	62.60%	64.52%	59.44%	38.08%	50.60%	38.68%	53.99%	64.25%	50.36%	48.65%	53.94%	43.72%	47.81%	37.17%	55.58%	43.59%	79.70%	45.91%	51.74%	56.22%	37.50%	61.05%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	154	1	5	9	7	1	7	9	6	1	3	3	4	4	9	4	2	4	2	0	9	3	6	2	4	3	24	2	0	1	0	0	0	1	1	2	1	2	2	0	0	1	2	2	1	2	0	0	1	0	1	0					
		0.56%	0.11%	0.43%	1.17%	0.71%	0.12%	0.90%	0.99%	0.87%	0.11%	0.56%	0.37%	0.57%	0.40%	1.11%	0.48%	0.40%	1.19%	0.39%	0.00%	1.09%	0.42%	0.75%	0.76%	0.53%	0.50%	1.60%	0.26%	0.00%	0.51%	0.00%	0.00%	0.00%	0.15%	1.20%	0.94%	0.61%	1.04%	0.29%	0.00%	0.00%	0.43%	0.88%	0.66%	0.24%	0.73%	0.00%	0.00%	0.50%	0.00%	0.45%	0.00%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
