Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Чернышковская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	898	77	66	30	69	10	12	42	38	27	11	16	34	28	47	26	20	18	41	14	85	12	17	61	16	26	26	24	5					
		9.74%	8.17%	9.90%	8.17%	11.22%	8.33%	22.64%	13.08%	8.92%	6.01%	7.86%	13.79%	12.73%	10.41%	8.33%	4.92%	16.53%	17.65%	12.97%	12.96%	12.80%	6.32%	18.89%	8.98%	7.02%	7.30%	12.68%	11.01%	5.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	464	41	55	35	50	12	2	12	23	13	2	0	11	11	36	29	7	3	14	1	27	3	2	32	12	8	12	8	3					
		5.03%	4.35%	8.25%	9.54%	8.13%	10.00%	3.77%	3.74%	5.40%	2.90%	1.43%	0.00%	4.12%	4.09%	6.38%	5.49%	5.79%	2.94%	4.43%	0.93%	4.07%	1.58%	2.22%	4.71%	5.26%	2.25%	5.85%	3.67%	3.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	5	3	1	3	0	0	1	3	4	1	0	6	3	1	8	0	1	2	1	5	1	0	3	1	0	1	1	0					
		0.60%	0.53%	0.45%	0.27%	0.49%	0.00%	0.00%	0.31%	0.70%	0.89%	0.71%	0.00%	2.25%	1.12%	0.18%	1.52%	0.00%	0.98%	0.63%	0.93%	0.75%	0.53%	0.00%	0.44%	0.44%	0.00%	0.49%	0.46%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5428	553	380	197	395	71	31	198	244	266	99	88	150	158	326	335	80	63	140	75	384	128	45	366	169	175	118	127	67					
		58.86%	58.64%	56.97%	53.68%	64.23%	59.17%	58.49%	61.68%	57.28%	59.24%	70.71%	75.86%	56.18%	58.74%	57.80%	63.45%	66.12%	61.76%	44.30%	69.44%	57.83%	67.37%	50.00%	53.90%	74.12%	49.16%	57.56%	58.26%	67.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	2	3	4	2	0	0	0	2	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	2					
		0.27%	0.21%	0.45%	1.09%	0.33%	0.00%	0.00%	0.00%	0.47%	0.22%	0.00%	0.00%	0.75%	0.00%	0.00%	0.19%	1.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.83%	2.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
