11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
13	Бабурин Сергей Николаевич	823	11	23	10	12	11	12	11	7	9	10	12	10	15	11	9	8	15	12	14	10	10	24	20	17	17	11	2	15	14	4	11	14	8	14	2	13	7	1	9	8	14	7	10	16	12	20	8	14	12	2	16	13	4	13	16	7	5	17	15	7	9	6	8	16	11	26	18	18	9	17	4									
		0.95%	0.66%	1.71%	0.80%	1.02%	0.80%	0.85%	0.84%	0.48%	0.74%	0.71%	0.77%	0.86%	1.15%	0.94%	1.24%	0.68%	1.22%	0.85%	1.12%	1.63%	0.67%	1.75%	1.52%	1.17%	1.09%	1.38%	0.29%	1.29%	1.20%	0.36%	0.75%	0.99%	0.73%	1.48%	0.22%	1.43%	0.50%	0.14%	0.70%	0.74%	1.17%	0.95%	0.87%	1.06%	0.97%	1.48%	0.58%	1.18%	0.94%	0.20%	1.23%	0.86%	0.34%	1.12%	1.48%	0.54%	0.49%	1.14%	1.11%	0.51%	0.96%	0.46%	0.60%	1.40%	0.79%	1.52%	1.13%	1.47%	0.81%	1.31%	1.45%									
14	Грудинин Павел Николаевич	7986	136	101	132	128	140	135	96	141	108	114	148	96	144	105	62	94	118	120	105	44	129	135	116	144	138	77	70	112	102	94	148	154	96	80	73	87	123	59	113	102	106	61	128	151	120	146	134	98	120	84	123	145	103	100	118	123	111	140	137	124	75	102	137	90	127	146	158	122	106	102	30									
		9.22%	8.22%	7.51%	10.59%	10.89%	10.14%	9.59%	7.30%	9.68%	8.90%	8.10%	9.55%	8.24%	11.04%	8.99%	8.52%	7.94%	9.59%	8.52%	8.39%	7.18%	8.67%	9.85%	8.82%	9.91%	8.87%	9.66%	10.13%	9.64%	8.73%	8.47%	10.10%	10.94%	8.76%	8.47%	8.17%	9.60%	8.70%	8.44%	8.75%	9.50%	8.87%	8.30%	11.18%	10.03%	9.66%	10.81%	9.70%	8.26%	9.40%	8.48%	9.43%	9.55%	8.77%	8.59%	10.95%	9.56%	10.79%	9.41%	10.16%	9.12%	7.99%	7.86%	10.25%	7.85%	9.15%	8.55%	9.92%	9.98%	9.52%	7.85%	10.91%									
15	Жириновский Владимир Вольфович	3676	71	58	65	53	73	51	73	62	50	67	74	48	57	57	20	47	41	71	59	42	55	60	52	71	58	45	36	55	41	68	64	65	36	49	38	41	67	35	63	52	52	28	35	51	50	47	67	70	42	40	50	45	59	40	36	47	39	54	50	48	44	53	63	49	60	52	69	40	48	49	9									
		4.25%	4.29%	4.31%	5.21%	4.51%	5.29%	3.62%	5.55%	4.26%	4.12%	4.76%	4.77%	4.12%	4.37%	4.88%	2.75%	3.97%	3.33%	5.04%	4.72%	6.85%	3.70%	4.38%	3.95%	4.89%	3.73%	5.65%	5.21%	4.73%	3.51%	6.13%	4.37%	4.62%	3.28%	5.19%	4.26%	4.53%	4.74%	5.01%	4.88%	4.84%	4.35%	3.81%	3.06%	3.39%	4.03%	3.48%	4.85%	5.90%	3.29%	4.04%	3.83%	2.96%	5.02%	3.44%	3.34%	3.65%	3.79%	3.63%	3.71%	3.53%	4.69%	4.08%	4.72%	4.28%	4.32%	3.05%	4.33%	3.27%	4.31%	3.77%	3.27%									
16	Путин Владимир Владимирович	64834	1255	1036	930	863	1003	1027	1040	1098	884	1076	1148	895	963	863	555	906	929	1056	974	463	1151	1009	983	1074	1167	600	501	860	887	837	1089	1029	797	705	685	707	1078	548	1004	816	901	544	826	1098	889	1015	1029	895	911	750	994	1135	879	908	791	950	776	1108	986	1015	708	1020	998	842	1048	1247	1164	890	840	972	214									
		74.88%	75.83%	77.03%	74.58%	73.45%	72.68%	72.99%	79.09%	75.36%	72.88%	76.47%	74.06%	76.82%	73.85%	73.95%	76.24%	76.52%	75.53%	75.00%	77.86%	75.53%	77.35%	73.60%	74.75%	73.92%	75.05%	75.28%	72.50%	74.01%	75.94%	75.41%	74.33%	73.08%	72.72%	74.60%	76.71%	78.04%	76.24%	78.40%	77.77%	75.98%	75.40%	74.01%	72.14%	72.91%	71.58%	75.19%	74.51%	75.40%	71.34%	75.68%	76.17%	74.77%	74.81%	78.01%	73.38%	73.82%	75.41%	74.51%	73.09%	74.63%	75.48%	78.58%	74.70%	73.47%	75.50%	73.05%	73.07%	72.77%	75.40%	74.83%	77.82%									
17	Собчак Ксения Анатольевна	3400	72	38	42	55	51	81	41	61	67	53	73	49	48	39	34	41	54	49	37	18	51	50	53	50	66	23	37	51	48	39	52	60	56	34	35	22	37	25	30	33	38	30	54	61	55	43	51	34	83	34	49	67	50	42	34	58	36	66	62	57	35	36	48	54	60	87	68	46	44	59	4									
		3.93%	4.35%	2.83%	3.37%	4.68%	3.70%	5.76%	3.12%	4.19%	5.52%	3.77%	4.71%	4.21%	3.68%	3.34%	4.67%	3.46%	4.39%	3.48%	2.96%	2.94%	3.43%	3.65%	4.03%	3.44%	4.24%	2.89%	5.35%	4.39%	4.11%	3.51%	3.55%	4.26%	5.11%	3.60%	3.92%	2.43%	2.62%	3.58%	2.32%	3.07%	3.18%	4.08%	4.72%	4.05%	4.43%	3.19%	3.69%	2.86%	6.50%	3.43%	3.75%	4.41%	4.26%	3.61%	3.15%	4.51%	3.50%	4.44%	4.60%	4.19%	3.73%	2.77%	3.59%	4.71%	4.32%	5.10%	4.27%	3.76%	3.95%	4.54%	1.45%									
18	Сурайкин Максим Александрович	616	10	13	4	7	13	8	5	10	15	4	9	11	6	9	3	12	6	17	7	4	7	13	12	7	16	3	3	8	4	8	12	8	6	5	9	3	14	4	13	6	15	10	4	9	14	14	6	6	6	11	5	9	6	10	12	15	4	7	11	13	9	11	5	9	9	14	12	13	4	8	1									
		0.71%	0.60%	0.97%	0.32%	0.60%	0.94%	0.57%	0.38%	0.69%	1.24%	0.28%	0.58%	0.94%	0.46%	0.77%	0.41%	1.01%	0.49%	1.21%	0.56%	0.65%	0.47%	0.95%	0.91%	0.48%	1.03%	0.38%	0.43%	0.69%	0.34%	0.72%	0.82%	0.57%	0.55%	0.53%	1.01%	0.33%	0.99%	0.57%	1.01%	0.56%	1.26%	1.36%	0.35%	0.60%	1.13%	1.04%	0.43%	0.51%	0.47%	1.11%	0.38%	0.59%	0.51%	0.86%	1.11%	1.17%	0.39%	0.47%	0.82%	0.96%	0.96%	0.85%	0.37%	0.79%	0.65%	0.82%	0.75%	1.06%	0.36%	0.62%	0.36%									
19	Титов Борис Юрьевич	1330	34	17	13	12	23	20	13	17	13	28	29	9	16	17	11	17	12	18	12	10	30	23	23	22	28	14	10	19	18	16	18	17	12	10	17	9	29	9	17	20	20	12	13	34	28	19	29	17	30	12	13	30	18	8	11	28	15	27	19	21	18	19	20	24	23	36	19	28	11	22	4									
		1.54%	2.05%	1.26%	1.04%	1.02%	1.67%	1.42%	0.99%	1.17%	1.07%	1.99%	1.87%	0.77%	1.23%	1.46%	1.51%	1.44%	0.98%	1.28%	0.96%	1.63%	2.02%	1.68%	1.75%	1.51%	1.80%	1.76%	1.45%	1.64%	1.54%	1.44%	1.23%	1.21%	1.09%	1.06%	1.90%	0.99%	2.05%	1.29%	1.32%	1.86%	1.67%	1.63%	1.14%	2.26%	2.25%	1.41%	2.10%	1.43%	2.35%	1.21%	0.99%	1.98%	1.53%	0.69%	1.02%	2.18%	1.46%	1.82%	1.41%	1.54%	1.92%	1.46%	1.50%	2.09%	1.66%	2.11%	1.19%	2.29%	0.99%	1.69%	1.45%									
20	Явлинский Григорий Алексеевич	2890	53	46	34	35	55	49	24	41	55	42	45	32	45	46	24	46	40	47	34	13	41	40	39	49	51	20	23	34	44	35	53	46	37	39	17	13	41	10	32	26	34	25	64	66	53	36	38	31	57	41	40	54	45	33	47	53	32	51	54	66	30	38	46	36	39	68	58	55	44	55	5									
		3.34%	3.20%	3.42%	2.73%	2.98%	3.99%	3.48%	1.83%	2.81%	4.53%	2.99%	2.90%	2.75%	3.45%	3.94%	3.30%	3.89%	3.25%	3.34%	2.72%	2.12%	2.76%	2.92%	2.97%	3.37%	3.28%	2.51%	3.33%	2.93%	3.77%	3.15%	3.62%	3.27%	3.38%	4.13%	1.90%	1.43%	2.90%	1.43%	2.48%	2.42%	2.85%	3.40%	5.59%	4.38%	4.27%	2.67%	2.75%	2.61%	4.46%	4.14%	3.07%	3.56%	3.83%	2.84%	4.36%	4.12%	3.11%	3.43%	4.00%	4.85%	3.20%	2.93%	3.44%	3.14%	2.81%	3.98%	3.64%	4.50%	3.95%	4.23%	1.82%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
