Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Партизанская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №1315	УИК №1316					
20	. Миронов Сергей Михайлович	149	0	0	1	0	0	10	8	3	11	1	4	11	16	9	7	6	13	11	0	1	0	13	3	1	3	7	6	4					
		1.01%	0.00%	0.00%	0.65%	0.00%	0.00%	1.16%	0.99%	1.13%	1.77%	0.37%	0.73%	0.95%	1.78%	1.02%	1.69%	0.56%	1.26%	1.34%	0.00%	0.36%	0.00%	1.28%	0.46%	0.53%	0.92%	1.66%	1.57%	0.99%					
21	. Путин Владимир Владимирович	10016	51	50	124	156	193	561	546	177	374	211	392	906	607	614	311	679	687	498	299	184	178	694	421	130	227	276	232	238					
		67.87%	83.61%	86.21%	81.05%	76.85%	68.44%	64.86%	67.66%	66.54%	60.32%	77.57%	71.14%	78.65%	67.37%	69.77%	75.30%	63.28%	66.83%	60.88%	75.31%	66.91%	63.35%	68.11%	64.08%	68.78%	69.63%	65.40%	60.57%	58.77%					
22	. Хакамада Ирина Муцуовна	554	0	0	0	1	11	16	34	8	26	14	28	37	32	28	16	47	43	37	8	6	8	57	31	2	11	16	23	14					
		3.75%	0.00%	0.00%	0.00%	0.49%	3.90%	1.85%	4.21%	3.01%	4.19%	5.15%	5.08%	3.21%	3.55%	3.18%	3.87%	4.38%	4.18%	4.52%	2.02%	2.18%	2.85%	5.59%	4.72%	1.06%	3.37%	3.79%	6.01%	3.46%					
23	. Харитонов Николай Михайлович	1848	2	0	15	17	38	127	109	38	100	21	51	78	133	107	30	150	133	113	37	52	43	123	82	25	45	60	57	62					
		12.52%	3.28%	0.00%	9.80%	8.37%	13.48%	14.68%	13.51%	14.29%	16.13%	7.72%	9.26%	6.77%	14.76%	12.16%	7.26%	13.98%	12.94%	13.81%	9.32%	18.91%	15.30%	12.07%	12.48%	13.23%	13.80%	14.22%	14.88%	15.31%					
																																			
24	Против всех	667	1	0	4	5	9	33	29	10	33	9	26	50	21	34	11	68	53	38	15	13	7	43	66	6	14	18	17	34					
		4.52%	1.64%	0.00%	2.61%	2.46%	3.19%	3.82%	3.59%	3.76%	5.32%	3.31%	4.72%	4.34%	2.33%	3.86%	2.66%	6.34%	5.16%	4.65%	3.78%	4.73%	2.49%	4.22%	10.05%	3.17%	4.29%	4.27%	4.44%	8.40%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
