Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Кагальницкая 																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2576	УИК №2578	УИК №2579					
		1.66%	1.23%	2.09%	1.00%	2.34%	0.38%	1.61%	1.49%	0.64%	2.34%	0.0%	0.62%	1.85%	3.83%	1.31%	2.29%	1.84%	1.53%	1.09%	1.43%	1.48%	0.0%	1.76%	2.45%	1.78%	1.66%	1.90%	3.10%	0.45%	1.86%	0.0%	2.07%	0.0%	0.0%	3.57%	3.07%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	185	7	3	12	3	5	3	2	0	8	1	0	1	3	6	1	28	11	13	11	3	0	9	17	12	6	0	1	3	3	0	4	2	3	0	4					
		1.27%	1.07%	0.69%	2.01%	0.70%	1.92%	0.96%	0.74%	0.0%	0.89%	0.62%	0.0%	1.85%	0.95%	0.87%	0.76%	2.71%	1.12%	1.09%	1.75%	1.48%	0.0%	0.83%	1.73%	2.67%	1.11%	0.0%	0.77%	1.35%	0.55%	0.0%	1.18%	1.44%	2.41%	0.0%	3.07%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	341	6	10	19	9	11	12	9	1	19	0	4	1	15	15	2	31	22	19	19	7	1	28	29	17	9	1	1	4	4	1	3	0	3	4	5					
		2.34%	0.92%	2.32%	3.18%	2.11%	4.23%	3.87%	3.35%	0.64%	2.11%	0.0%	2.51%	1.85%	4.79%	2.19%	1.52%	3.00%	2.24%	1.60%	3.03%	3.46%	1.13%	2.60%	2.96%	3.78%	1.66%	0.95%	0.77%	1.80%	0.74%	1.72%	0.88%	0.0%	2.41%	3.57%	3.84%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	183	9	3	3	13	3	6	2	0	8	2	3	1	2	3	5	11	9	15	12	0	1	8	31	4	7	4	3	3	5	0	0	1	0	3	3					
		1.25%	1.38%	0.69%	0.50%	3.05%	1.15%	1.93%	0.74%	0.0%	0.89%	1.24%	1.88%	1.85%	0.63%	0.43%	3.81%	1.06%	0.91%	1.26%	1.91%	0.0%	1.13%	0.74%	3.16%	0.89%	1.29%	3.80%	2.32%	1.35%	0.93%	0.0%	0.0%	0.72%	0.0%	2.67%	2.30%					
22	"5. ""За Русь Святую"""	65	5	1	3	3	1	1	4	0	1	0	0	0	4	4	1	4	6	5	5	1	1	6	4	1	1	0	0	0	3	0	0	0	0	0	0					
		0.44%	0.77%	0.23%	0.50%	0.70%	0.38%	0.32%	1.49%	0.0%	0.11%	0.0%	0.0%	0.0%	1.27%	0.58%	0.76%	0.38%	0.61%	0.42%	0.79%	0.49%	1.13%	0.55%	0.40%	0.22%	0.18%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	3	1	2	4	4	0	0	3	0	2	0	3	0	3	3	0	3	1	0	0	2	5	1	2	0	0	0	1	0	1	0	1	4	0					
		0.33%	0.0%	0.69%	0.16%	0.46%	1.53%	1.29%	0.0%	0.0%	0.33%	0.0%	1.25%	0.0%	0.95%	0.0%	2.29%	0.29%	0.0%	0.25%	0.15%	0.0%	0.0%	0.18%	0.51%	0.22%	0.37%	0.0%	0.0%	0.0%	0.18%	0.0%	0.29%	0.0%	0.80%	3.57%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	92	2	0	5	4	3	1	4	0	1	0	4	1	1	2	0	12	15	12	5	0	0	5	6	1	4	1	0	0	3	0	0	0	0	0	0					
		0.63%	0.30%	0.0%	0.83%	0.93%	1.15%	0.32%	1.49%	0.0%	0.11%	0.0%	2.51%	1.85%	0.31%	0.29%	0.0%	1.16%	1.53%	1.01%	0.79%	0.0%	0.0%	0.46%	0.61%	0.22%	0.74%	0.95%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	1	1	1	2	0	0	0	0	0	1	2	0	2	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.23%	0.38%	0.32%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.29%	0.0%	0.19%	0.0%	0.08%	0.15%	0.99%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	2	2	5	1	1	0	1	1	3	0	1	0	0	0	0	4	3	0	2	2	0	1	4	0	3	0	0	0	1	0	2	0	0	0	0					
		0.26%	0.30%	0.46%	0.83%	0.23%	0.38%	0.0%	0.37%	0.64%	0.33%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.38%	0.30%	0.0%	0.31%	0.99%	0.0%	0.09%	0.40%	0.0%	0.55%	0.0%	0.0%	0.0%	0.18%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	465	12	5	21	9	10	8	5	5	37	0	0	0	5	34	1	38	41	45	26	8	2	36	6	18	16	4	7	10	29	0	8	2	6	9	2					
		3.19%	1.84%	1.16%	3.52%	2.11%	3.84%	2.58%	1.86%	3.24%	4.12%	0.0%	0.0%	0.0%	1.59%	4.97%	0.76%	3.68%	4.18%	3.79%	4.15%	3.96%	2.27%	3.34%	0.61%	4.00%	2.96%	3.80%	5.42%	4.50%	5.40%	0.0%	2.36%	1.44%	4.83%	8.03%	1.53%					
28	"11. ""Истинные патриоты России"""	18	0	0	3	0	0	0	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	1	0	0					
		0.12%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.14%	0.76%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.18%	0.30%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	167	4	3	7	3	2	7	2	2	13	2	0	1	6	2	0	18	15	14	5	7	0	14	17	1	4	1	0	2	5	1	2	2	1	1	3					
		1.14%	0.61%	0.69%	1.17%	0.70%	0.76%	2.25%	0.74%	1.29%	1.44%	1.24%	0.0%	1.85%	1.91%	0.29%	0.0%	1.74%	1.53%	1.18%	0.79%	3.46%	0.0%	1.30%	1.73%	0.22%	0.74%	0.95%	0.0%	0.90%	0.93%	1.72%	0.59%	1.44%	0.80%	0.89%	2.30%					
30	"13. ""Демократическая партия России"""	58	5	2	1	2	1	5	0	0	1	0	0	0	3	1	0	4	5	7	2	0	0	4	6	1	1	1	1	1	1	0	0	0	3	0	0					
		0.39%	0.77%	0.46%	0.16%	0.46%	0.38%	1.61%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.95%	0.14%	0.0%	0.38%	0.51%	0.59%	0.31%	0.0%	0.0%	0.37%	0.61%	0.22%	0.18%	0.95%	0.77%	0.45%	0.18%	0.0%	0.0%	0.0%	2.41%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	0	0	3	1	0	3	0	2	1	0	0	0	2	0	0	5	1	3	1	0	0	3	0	2	0	2	0	1	0	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.70%	0.38%	0.0%	1.11%	0.0%	0.22%	0.62%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.51%	0.08%	0.47%	0.49%	0.0%	0.0%	0.30%	0.0%	0.37%	0.0%	1.55%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	0	0	1	0	1	1	0	0	2	0	0	0	2	0	0	4	0	3	1	0	0	1	1	0	3	0	0	0	0	0	2	0	0	0	0					
		0.15%	0.0%	0.0%	0.16%	0.0%	0.38%	0.32%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.38%	0.0%	0.25%	0.15%	0.0%	0.0%	0.09%	0.10%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1110	68	37	68	24	21	30	18	16	59	6	6	2	17	36	1	99	73	106	59	15	1	81	113	28	40	1	4	5	40	2	10	0	13	6	5					
		7.63%	10.47%	8.60%	11.40%	5.63%	8.07%	9.67%	6.71%	10.38%	6.57%	3.72%	3.77%	3.70%	5.43%	5.27%	0.76%	9.59%	7.44%	8.94%	9.42%	7.42%	1.13%	7.52%	11.54%	6.23%	7.40%	0.95%	3.10%	2.25%	7.44%	3.44%	2.95%	0.0%	10.48%	5.35%	3.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	3	0	4	2	1	2	0	3	4	3	0	2	2	1	2	4	3	2	1	0	0	4	1	2	2	0	0	0	0	0	0	0	6	2					
		0.39%	0.30%	0.69%	0.0%	0.93%	0.76%	0.32%	0.74%	0.0%	0.33%	2.48%	1.88%	0.0%	0.63%	0.29%	0.76%	0.19%	0.40%	0.25%	0.31%	0.49%	0.0%	0.0%	0.40%	0.22%	0.37%	1.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.35%	1.53%					
35	"18. ""ЛДПР"""	1675	116	59	69	43	37	25	42	3	89	19	14	1	44	83	9	131	93	133	75	34	16	128	84	52	56	18	11	21	53	3	46	23	19	18	8					
		11.51%	17.87%	13.72%	11.57%	10.09%	14.23%	8.06%	15.67%	1.94%	9.92%	11.80%	8.80%	1.85%	14.05%	12.15%	6.87%	12.69%	9.48%	11.22%	11.98%	16.83%	18.18%	11.89%	8.58%	11.58%	10.37%	17.14%	8.52%	9.45%	9.86%	5.17%	13.60%	16.66%	15.32%	16.07%	6.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	289	8	7	11	9	5	3	3	8	17	0	8	1	5	19	3	22	21	17	9	5	1	15	31	7	14	1	0	3	14	0	8	6	5	2	1					
		1.98%	1.23%	1.62%	1.84%	2.11%	1.92%	0.96%	1.11%	5.19%	1.89%	0.0%	5.03%	1.85%	1.59%	2.78%	2.29%	2.13%	2.14%	1.43%	1.43%	2.47%	1.13%	1.39%	3.16%	1.55%	2.59%	0.95%	0.0%	1.35%	2.60%	0.0%	2.36%	4.34%	4.03%	1.78%	0.76%					
37	"20. ""Политическая партия ""Единая Россия"""	5875	231	114	189	156	55	122	81	87	378	97	97	34	124	276	77	306	386	374	241	88	52	433	407	210	262	51	70	135	268	48	194	79	36	40	77					
		40.40%	35.59%	26.51%	31.71%	36.61%	21.15%	39.35%	30.22%	56.49%	42.14%	60.24%	61.00%	62.96%	39.61%	40.40%	58.77%	29.65%	39.38%	31.56%	38.49%	43.56%	59.09%	40.24%	41.57%	46.77%	48.51%	48.57%	54.26%	60.81%	49.90%	82.75%	57.39%	57.24%	29.03%	35.71%	59.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	3	1	3	0	1	0	0	0	0	0	1	0	0	1	0	1	2	3	0	0	0	3	3	1	2	0	0	3	0	0	2	0	1	1	1					
		0.22%	0.46%	0.23%	0.50%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.14%	0.0%	0.09%	0.20%	0.25%	0.0%	0.0%	0.0%	0.27%	0.30%	0.22%	0.37%	0.0%	0.0%	1.35%	0.0%	0.0%	0.59%	0.0%	0.80%	0.89%	0.76%					
39	"22. ""Развитие предпринимательства"""	43	2	0	2	3	2	1	1	0	5	1	0	0	0	1	1	7	3	1	4	1	0	1	2	1	2	1	0	0	1	0	0	0	0	0	0					
		0.29%	0.30%	0.0%	0.33%	0.70%	0.76%	0.32%	0.37%	0.0%	0.55%	0.62%	0.0%	0.0%	0.0%	0.14%	0.76%	0.67%	0.30%	0.08%	0.63%	0.49%	0.0%	0.09%	0.20%	0.22%	0.37%	0.95%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2681	131	151	126	107	86	56	61	24	172	18	6	10	54	153	16	203	170	323	97	12	9	212	130	50	64	12	21	28	77	1	41	18	26	6	10					
		18.43%	20.18%	35.11%	21.14%	25.11%	33.07%	18.06%	22.76%	15.58%	19.17%	11.18%	3.77%	18.51%	17.25%	22.40%	12.21%	19.67%	17.34%	27.25%	15.49%	5.94%	10.22%	19.70%	13.27%	11.13%	11.85%	11.42%	16.27%	12.61%	14.33%	1.72%	12.13%	13.04%	20.96%	5.35%	7.69%					
																																										
41	Против всех	601	22	16	39	14	4	11	15	5	40	7	2	0	6	23	5	58	54	62	29	11	3	43	34	27	20	5	3	2	18	2	6	2	4	8	1					
		4.13%	3.38%	3.72%	6.54%	3.28%	1.53%	3.54%	5.59%	3.24%	4.45%	4.34%	1.25%	0.0%	1.91%	3.36%	3.81%	5.62%	5.51%	5.23%	4.63%	5.44%	3.40%	3.99%	3.47%	6.01%	3.70%	4.76%	2.32%	0.90%	3.35%	3.44%	1.77%	1.44%	3.22%	7.14%	0.76%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
