Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Суровикинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	390	20	21	34	21	14	20	26	16	15	7	12	5	5	17	10	2	0	15	5	1	2	0	12	7	7	20	2	14	12	9	3	4	0	1	15	15	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	278	12	15	28	20	9	14	24	11	13	5	8	0	0	14	6	2	0	15	0	1	2	0	4	5	4	16	2	14	5	9	1	2	0	1	2	13	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	142	6	5	15	12	6	6	31	2	5	1	2	2	2	2	5	1	1	1	1	3	4	2	2	0	2	3	1	2	1	2	2	2	1	1	4	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	112	8	6	6	1	5	6	2	5	2	2	4	5	5	3	4	0	0	0	5	0	0	0	8	2	3	4	0	0	7	0	2	2	0	0	13	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	777	38	44	51	45	42	26	39	51	45	7	13	2	6	9	11	2	1	20	5	20	39	5	16	14	2	88	18	24	18	16	14	12	3	2	18	10	1					
		4.68%	3.44%	4.10%	5.02%	3.91%	4.51%	2.50%	3.16%	4.78%	4.21%	4.58%	2.67%	2.70%	6.67%	3.78%	3.35%	1.24%	1.52%	5.17%	6.94%	19.61%	12.58%	4.27%	3.40%	6.33%	2.20%	15.33%	14.17%	7.12%	4.59%	2.97%	3.89%	3.58%	3.95%	2.15%	4.69%	4.20%	1.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	85	5	15	11	7	4	3	6	9	4	0	7	1	1	1	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	3	0	0	1	0	2	0	0					
		0.51%	0.45%	1.40%	1.08%	0.61%	0.43%	0.29%	0.49%	0.84%	0.37%	0.00%	1.44%	1.35%	1.11%	0.42%	0.00%	0.00%	0.00%	0.26%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.30%	0.00%	0.56%	0.00%	0.00%	1.32%	0.00%	0.52%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	1	2	0	2	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.09%	0.19%	0.00%	0.17%	0.21%	0.00%	0.08%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3407	270	252	231	286	204	288	264	227	209	30	113	7	6	20	41	13	18	67	6	10	58	17	78	53	16	62	15	63	81	132	68	69	13	17	42	48	13					
		20.54%	24.46%	23.46%	22.74%	24.87%	21.89%	27.72%	21.36%	21.25%	19.53%	19.61%	23.20%	9.46%	6.67%	8.40%	12.50%	8.07%	27.27%	17.31%	8.33%	9.80%	18.71%	14.53%	16.60%	23.98%	17.58%	10.80%	11.81%	18.69%	20.66%	24.49%	18.89%	20.60%	17.11%	18.28%	10.94%	20.17%	16.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	0	2	7	5	2	2	2	4	1	0	2	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	1	0	0	1	0	0	0	1	1					
		0.23%	0.00%	0.19%	0.69%	0.43%	0.21%	0.19%	0.16%	0.37%	0.09%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.32%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.42%	1.27%					
23	6.Политическая партия «Партия социальной справедливости»	29	3	0	4	2	3	2	5	3	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0					
		0.17%	0.27%	0.00%	0.39%	0.17%	0.32%	0.19%	0.40%	0.28%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.30%	1.32%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1393	82	83	90	102	99	83	129	109	85	14	30	11	8	24	43	13	9	24	2	0	27	7	16	15	9	28	4	15	33	45	22	43	0	9	43	23	14					
		8.40%	7.43%	7.73%	8.86%	8.87%	10.62%	7.99%	10.44%	10.21%	7.94%	9.15%	6.16%	14.86%	8.89%	10.08%	13.11%	8.07%	13.64%	6.20%	2.78%	0.00%	8.71%	5.98%	3.40%	6.79%	9.89%	4.88%	3.15%	4.45%	8.42%	8.35%	6.11%	12.84%	0.00%	9.68%	11.20%	9.66%	17.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	727	35	50	49	43	39	61	69	49	82	14	23	4	6	6	10	0	3	26	2	7	12	0	15	5	4	21	3	5	16	17	11	11	0	3	13	5	8					
		4.38%	3.17%	4.66%	4.82%	3.74%	4.18%	5.87%	5.58%	4.59%	7.66%	9.15%	4.72%	5.41%	6.67%	2.52%	3.05%	0.00%	4.55%	6.72%	2.78%	6.86%	3.87%	0.00%	3.19%	2.26%	4.40%	3.66%	2.36%	1.48%	4.08%	3.15%	3.06%	3.28%	0.00%	3.23%	3.39%	2.10%	10.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	105	9	10	8	9	9	6	8	5	4	0	3	0	0	0	3	0	0	2	0	1	2	0	1	1	1	6	0	1	4	5	2	4	1	0	0	0	0					
		0.63%	0.82%	0.93%	0.79%	0.78%	0.97%	0.58%	0.65%	0.47%	0.37%	0.00%	0.62%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.52%	0.00%	0.98%	0.65%	0.00%	0.21%	0.45%	1.10%	1.05%	0.00%	0.30%	1.02%	0.93%	0.56%	1.19%	1.32%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9836	651	597	546	635	524	553	699	597	627	87	290	49	62	176	217	133	35	238	53	62	164	88	334	131	59	362	84	225	236	321	240	192	57	61	265	144	42					
		59.29%	58.97%	55.59%	53.74%	55.22%	56.22%	53.22%	56.55%	55.90%	58.60%	56.86%	59.55%	66.22%	68.89%	73.95%	66.16%	82.61%	53.03%	61.50%	73.61%	60.78%	52.90%	75.21%	71.06%	59.28%	64.84%	63.07%	66.14%	66.77%	60.20%	59.55%	66.67%	57.31%	75.00%	65.59%	69.01%	60.50%	53.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	93	2	12	11	8	2	9	8	10	6	0	2	0	0	1	0	0	0	1	3	0	2	0	3	0	0	1	0	1	1	0	2	2	0	0	1	5	0					
		0.56%	0.18%	1.12%	1.08%	0.70%	0.21%	0.87%	0.65%	0.94%	0.56%	0.00%	0.41%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.26%	4.17%	0.00%	0.65%	0.00%	0.64%	0.00%	0.00%	0.17%	0.00%	0.30%	0.26%	0.00%	0.56%	0.60%	0.00%	0.00%	0.26%	2.10%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
