Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Суровикинская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	271	13	15	14	25	18	19	17	21	2	1	12	1	0	4	5	6	8	7	4	8	8	3	1	1	15	4	6	3	3	6	2	4	15	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	147	5	17	14	12	12	10	6	8	1	1	4	1	2	3	3	2	4	1	1	0	2	6	3	2	6	2	5	4	2	5	1	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	26	2	0	1	2	0	0	0	0	0	1	0	1	2	2	0	0	0	1	0	0	0	2	1	1	0	0	2	4	0	0	0	2	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2946	301	223	234	231	269	221	289	291	39	15	30	8	6	51	30	54	5	48	18	15	36	66	10	9	128	32	50	32	22	82	44	34	21	2					
		20.20%	29.95%	26.17%	26.20%	22.92%	27.39%	23.12%	26.06%	29.79%	11.40%	9.43%	8.67%	14.55%	6.98%	14.53%	8.11%	23.58%	5.49%	10.17%	19.78%	5.54%	10.26%	19.70%	13.70%	9.47%	15.31%	16.84%	11.60%	24.81%	10.09%	16.43%	14.92%	13.23%	12.43%	3.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1921	126	105	136	132	138	123	144	139	54	28	29	5	18	46	35	18	7	70	13	20	37	55	8	10	88	13	63	24	44	78	31	37	42	5					
		13.17%	12.54%	12.32%	15.23%	13.10%	14.05%	12.87%	12.98%	14.23%	15.79%	17.61%	8.38%	9.09%	20.93%	13.11%	9.46%	7.86%	7.69%	14.83%	14.29%	7.38%	10.54%	16.42%	10.96%	10.53%	10.53%	6.84%	14.62%	18.60%	20.18%	15.63%	10.51%	14.40%	24.85%	7.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	96	3	1	11	9	9	3	13	6	2	0	6	0	1	1	1	3	0	3	0	1	1	2	0	0	3	4	7	0	1	3	0	2	0	0					
		0.66%	0.30%	0.12%	1.23%	0.89%	0.92%	0.31%	1.17%	0.61%	0.58%	0.00%	1.73%	0.00%	1.16%	0.28%	0.27%	1.31%	0.00%	0.64%	0.00%	0.37%	0.28%	0.60%	0.00%	0.00%	0.36%	2.11%	1.62%	0.00%	0.46%	0.60%	0.00%	0.78%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3137	212	219	214	233	195	260	248	216	69	15	75	6	18	73	68	57	21	99	29	75	64	79	19	24	134	41	75	23	26	117	57	39	28	9					
		21.51%	21.09%	25.70%	23.96%	23.12%	19.86%	27.20%	22.36%	22.11%	20.18%	9.43%	21.68%	10.91%	20.93%	20.80%	18.38%	24.89%	23.08%	20.97%	31.87%	27.68%	18.23%	23.58%	26.03%	25.26%	16.03%	21.58%	17.40%	17.83%	11.93%	23.45%	19.32%	15.18%	16.57%	14.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	171	9	25	13	14	14	16	12	19	2	0	2	3	1	1	0	1	1	3	1	1	4	1	1	0	10	1	0	0	3	5	7	1	0	0					
		1.17%	0.90%	2.93%	1.46%	1.39%	1.43%	1.67%	1.08%	1.94%	0.58%	0.00%	0.58%	5.45%	1.16%	0.28%	0.00%	0.44%	1.10%	0.64%	1.10%	0.37%	1.14%	0.30%	1.37%	0.00%	1.20%	0.53%	0.00%	0.00%	1.38%	1.00%	2.37%	0.39%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6088	340	265	264	364	327	323	386	294	169	100	200	33	41	174	232	94	57	243	28	156	205	127	35	49	457	99	228	49	121	210	153	143	75	47					
		41.74%	33.83%	31.10%	29.56%	36.11%	33.30%	33.79%	34.81%	30.09%	49.42%	62.89%	57.80%	60.00%	47.67%	49.57%	62.70%	41.05%	62.64%	51.48%	30.77%	57.56%	58.40%	37.91%	47.95%	51.58%	54.67%	52.11%	52.90%	37.98%	55.50%	42.08%	51.86%	55.64%	44.38%	73.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	2	4	5	6	5	2	4	3	3	0	1	0	1	3	1	1	0	2	1	1	4	3	0	0	1	0	4	0	0	1	0	1	1	1					
		0.42%	0.20%	0.47%	0.56%	0.60%	0.51%	0.21%	0.36%	0.31%	0.88%	0.00%	0.29%	0.00%	1.16%	0.85%	0.27%	0.44%	0.00%	0.42%	1.10%	0.37%	1.14%	0.90%	0.00%	0.00%	0.12%	0.00%	0.93%	0.00%	0.00%	0.20%	0.00%	0.39%	0.59%	1.56%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
