Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Рыбно-Слободская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	285	4	3	2	2	2	2	3	3	7	4	2	4	2	2	2	7	3	2	4	2	10	2	5	5	2	10	4	4	14	3	20	20	20	10	23	18	4	3	2	2	2	2	2	2	3	1	9	4	9	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	154	1	1	2	1	0	0	2	0	7	1	0	0	0	0	0	2	0	0	1	0	4	0	5	3	0	9	3	1	2	0	16	17	11	9	20	12	1	1	0	1	0	0	2	0	0	0	9	1	4	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	81	0	1	1	1	2	0	2	2	7	2	2	2	1	2	0	1	0	1	0	2	2	1	1	7	0	1	1	1	0	2	7	3	1	2	3	1	4	0	3	2	0	2	0	1	2	0	0	0	3	2	0					
14	Число погашенных открепительных удостоверений	131	3	2	0	1	2	2	1	3	0	3	2	4	2	2	2	5	3	2	3	2	6	2	0	2	2	1	1	3	12	3	4	3	9	1	3	6	3	2	2	1	2	2	0	2	3	1	0	3	5	2	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	118	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	7	5	1	2	0	0	16	5	4	22	5	16	0	0	1	0	3	0	0	0	0	0	0	0	0	0	5					
		0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	1.01%	0.0%	2.95%	0.91%	0.16%	0.47%	0.0%	0.0%	2.06%	0.54%	0.53%	2.64%	0.63%	1.90%	0.0%	0.0%	0.51%	0.0%	1.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	26	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	5	2	0	0	5	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	1.36%	0.25%	0.0%	0.0%	0.60%	0.38%	0.35%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	52	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	0	0	0	5	3	13	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	2.10%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.40%	1.56%	1.15%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	67	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	9	9	16	11	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.31%	0.0%	0.0%	0.0%	2.06%	1.73%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.54%	1.16%	0.97%	2.14%	1.32%	0.38%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.12%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.12%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	4	5	2	3	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.67%	0.24%	0.38%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.18%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
27	"10. ""Аграрная партия России"""	85	0	0	0	5	1	0	0	0	1	2	0	0	0	0	0	0	2	0	3	0	0	1	8	0	3	3	9	0	0	4	4	8	1	7	8	4	0	3	1	1	2	0	0	0	0	0	0	3	0	0	1					
		0.40%	0.0%	0.0%	0.0%	2.57%	0.86%	0.0%	0.0%	0.0%	0.11%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.67%	0.0%	0.0%	0.97%	0.90%	0.0%	1.26%	0.54%	1.46%	0.0%	0.0%	1.09%	0.51%	0.86%	0.13%	0.84%	1.02%	0.47%	0.0%	1.09%	0.51%	0.66%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.18%					
28	"11. ""Истинные патриоты России"""	26	0	0	0	0	0	0	0	5	7	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.82%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.25%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	23	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	3	0	0	0	2	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.18%	0.48%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.24%	0.51%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	114	0	2	0	0	1	0	0	0	5	0	2	3	0	0	0	0	0	0	0	0	0	0	10	2	0	7	0	0	0	1	17	11	0	13	13	16	4	2	2	0	0	0	0	0	0	0	0	1	0	0	2					
		0.54%	0.0%	0.57%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.58%	0.0%	1.83%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.47%	0.0%	1.28%	0.0%	0.0%	0.0%	0.27%	2.19%	1.18%	0.0%	1.56%	1.66%	1.90%	0.93%	0.72%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.23%	0.0%	0.0%	0.12%	0.0%	0.13%	0.72%	0.12%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	259	32	0	0	1	0	0	5	0	5	1	0	12	0	2	0	0	1	0	6	0	3	1	14	2	0	7	0	0	0	6	17	26	25	17	20	36	7	1	3	1	3	0	0	0	0	1	0	1	0	0	3					
		1.22%	6.04%	0.0%	0.0%	0.51%	0.0%	0.0%	0.79%	0.0%	0.58%	0.24%	0.0%	3.26%	0.0%	0.68%	0.0%	0.0%	0.26%	0.0%	1.35%	0.0%	0.31%	0.97%	1.58%	0.47%	0.0%	1.28%	0.0%	0.0%	0.0%	1.63%	2.19%	2.81%	3.35%	2.04%	2.55%	4.28%	1.62%	0.36%	1.53%	0.66%	1.52%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.23%	0.0%	0.0%	0.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	229	0	0	0	0	2	0	0	0	28	0	0	1	0	0	0	0	0	2	0	0	0	0	11	0	4	0	0	0	0	0	33	28	0	33	27	30	19	3	0	2	0	0	0	0	0	1	1	3	0	0	1					
		1.08%	0.0%	0.0%	0.0%	0.0%	1.73%	0.0%	0.0%	0.0%	3.30%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	1.68%	0.0%	0.0%	0.0%	0.0%	0.0%	4.26%	3.02%	0.0%	3.96%	3.45%	3.57%	4.41%	1.09%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.26%	0.70%	0.0%	0.0%	0.18%					
37	"20. ""Политическая партия ""Единая Россия"""	18899	460	339	301	179	95	165	606	369	693	397	107	342	160	263	262	281	367	184	419	125	932	98	767	404	193	483	509	398	549	330	577	755	650	612	566	603	380	261	184	142	187	153	183	159	322	162	366	388	429	540	503					
		89.58%	86.95%	98.26%	99.01%	92.26%	82.60%	95.37%	96.19%	94.85%	81.72%	99.00%	98.16%	92.93%	97.56%	90.68%	98.49%	100.0%	97.08%	98.39%	94.58%	100.0%	98.20%	95.14%	86.86%	96.65%	81.43%	88.46%	83.03%	95.21%	96.48%	90.16%	74.64%	81.62%	87.24%	73.55%	72.37%	71.78%	88.37%	94.90%	93.87%	94.66%	94.92%	99.35%	100.0%	95.20%	99.38%	97.59%	97.86%	90.65%	98.84%	98.18%	94.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	1	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.23%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.12%	0.0%	0.26%	0.36%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.36%	0.38%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	616	27	3	1	5	5	0	13	12	41	1	0	1	0	12	2	0	6	0	7	0	10	2	30	3	12	26	44	7	14	12	24	51	12	66	35	67	13	4	3	2	2	1	0	0	0	1	1	20	5	5	8					
		2.91%	5.10%	0.86%	0.32%	2.57%	4.34%	0.0%	2.06%	3.08%	4.83%	0.24%	0.0%	0.27%	0.0%	4.13%	0.75%	0.0%	1.58%	0.0%	1.58%	0.0%	1.05%	1.94%	3.39%	0.71%	5.06%	4.76%	7.17%	1.67%	2.46%	3.27%	3.10%	5.51%	1.61%	7.93%	4.47%	7.97%	3.02%	1.45%	1.53%	1.33%	1.01%	0.64%	0.0%	0.0%	0.0%	0.60%	0.26%	4.67%	1.15%	0.90%	1.50%					
																																																										
41	Против всех	288	10	1	0	0	4	0	0	3	24	0	0	4	0	10	2	0	0	0	0	0	1	1	16	6	8	4	13	7	6	3	26	23	12	3	50	33	4	1	1	0	0	0	0	0	2	0	0	3	0	4	3					
		1.36%	1.89%	0.28%	0.0%	0.0%	3.47%	0.0%	0.0%	0.77%	2.83%	0.0%	0.0%	1.08%	0.0%	3.44%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.97%	1.81%	1.43%	3.37%	0.73%	2.12%	1.67%	1.05%	0.81%	3.36%	2.48%	1.61%	0.36%	6.39%	3.92%	0.93%	0.36%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.70%	0.0%	0.72%	0.56%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
