Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Нижнеилимская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3015	140	57	148	164	217	163	237	120	200	64	191	4	8	38	10	75	34	65	4	19	3	40	32	4	37	3	20	47	38	4	8	16	131	54	53	62	34	59	80	113	96	123					
		15.21%	17.93%	16.81%	19.05%	18.85%	19.80%	16.79%	19.38%	16.69%	17.05%	12.80%	20.67%	5.97%	4.26%	19.39%	5.99%	15.59%	10.66%	14.35%	11.11%	7.14%	8.33%	10.13%	9.01%	5.97%	16.30%	8.33%	8.93%	12.05%	13.01%	5.26%	5.97%	14.29%	18.25%	11.61%	12.21%	13.33%	12.98%	15.13%	10.44%	14.60%	12.92%	13.47%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3978	170	59	188	184	180	218	236	126	201	101	172	11	26	44	48	110	34	69	10	82	12	57	66	14	39	7	64	126	47	18	30	26	163	110	122	107	54	63	170	136	132	146					
		20.07%	21.77%	17.40%	24.20%	21.15%	16.42%	22.45%	19.30%	17.52%	17.14%	20.20%	18.61%	16.42%	13.83%	22.45%	28.74%	22.87%	10.66%	15.23%	27.78%	30.83%	33.33%	14.43%	18.59%	20.90%	17.18%	19.44%	28.57%	32.31%	16.10%	23.68%	22.39%	23.21%	22.70%	23.66%	28.11%	23.01%	20.61%	16.15%	22.19%	17.57%	17.77%	15.99%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	214	9	5	6	9	12	8	8	12	8	4	17	1	2	2	2	3	1	4	0	0	1	6	1	0	0	0	4	5	6	0	3	0	6	6	10	4	2	9	10	6	8	14					
		1.08%	1.15%	1.47%	0.77%	1.03%	1.09%	0.82%	0.65%	1.67%	0.68%	0.80%	1.84%	1.49%	1.06%	1.02%	1.20%	0.62%	0.31%	0.88%	0.00%	0.00%	2.78%	1.52%	0.28%	0.00%	0.00%	0.00%	1.79%	1.28%	2.05%	0.00%	2.24%	0.00%	0.84%	1.29%	2.30%	0.86%	0.76%	2.31%	1.31%	0.78%	1.08%	1.53%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5375	224	71	176	199	293	246	337	221	357	160	245	15	61	32	34	114	89	88	12	63	10	135	71	17	71	4	63	69	66	10	35	25	211	162	120	104	66	104	237	246	231	281					
		27.12%	28.68%	20.94%	22.65%	22.87%	26.73%	25.33%	27.56%	30.74%	30.43%	32.00%	26.52%	22.39%	32.45%	16.33%	20.36%	23.70%	27.90%	19.43%	33.33%	23.68%	27.78%	34.18%	20.00%	25.37%	31.28%	11.11%	28.13%	17.69%	22.60%	13.16%	26.12%	22.32%	29.39%	34.84%	27.65%	22.37%	25.19%	26.67%	30.94%	31.78%	31.09%	30.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	419	16	5	11	23	27	35	37	16	37	11	22	0	0	3	1	8	4	5	0	4	1	6	5	1	0	1	0	6	4	4	4	1	10	6	8	1	13	4	17	15	16	31					
		2.11%	2.05%	1.47%	1.42%	2.64%	2.46%	3.60%	3.03%	2.23%	3.15%	2.20%	2.38%	0.00%	0.00%	1.53%	0.60%	1.66%	1.25%	1.10%	0.00%	1.50%	2.78%	1.52%	1.41%	1.49%	0.00%	2.78%	0.00%	1.54%	1.37%	5.26%	2.99%	0.89%	1.39%	1.29%	1.84%	0.22%	4.96%	1.03%	2.22%	1.94%	2.15%	3.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6412	202	133	227	274	350	276	339	212	344	153	255	35	89	71	70	161	151	211	10	96	9	140	173	26	79	21	69	130	124	34	53	40	182	118	112	177	82	144	238	251	242	309					
		32.35%	25.86%	39.23%	29.21%	31.49%	31.93%	28.42%	27.72%	29.49%	29.33%	30.60%	27.60%	52.24%	47.34%	36.22%	41.92%	33.47%	47.34%	46.58%	27.78%	36.09%	25.00%	35.44%	48.73%	38.81%	34.80%	58.33%	30.80%	33.33%	42.47%	44.74%	39.55%	35.71%	25.35%	25.38%	25.81%	38.06%	31.30%	36.92%	31.07%	32.43%	32.57%	33.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	85	4	0	4	4	4	3	5	3	10	3	5	0	0	1	0	1	1	2	0	1	0	2	3	0	0	0	3	2	1	0	0	0	5	1	2	2	2	2	1	1	1	6					
		0.43%	0.51%	0.00%	0.51%	0.46%	0.36%	0.31%	0.41%	0.42%	0.85%	0.60%	0.54%	0.00%	0.00%	0.51%	0.00%	0.21%	0.31%	0.44%	0.00%	0.38%	0.00%	0.51%	0.85%	0.00%	0.00%	0.00%	1.34%	0.51%	0.34%	0.00%	0.00%	0.00%	0.70%	0.22%	0.46%	0.43%	0.76%	0.51%	0.13%	0.13%	0.13%	0.66%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
