Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
"Наименование Избирательной комиссии:    Ульяновск, Засвияжская №2"																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971					
		2.30%	2.43%	1.78%	1.42%	1.31%	1.71%	2.47%	2.52%	2.63%	2.02%	1.74%	3.25%	1.92%	3.33%	2.07%	3.44%	3.25%	2.34%	2.32%	3.57%	1.39%	2.63%	2.49%	2.21%	1.57%	2.16%	3.32%	2.24%	1.94%	2.24%	1.82%	2.35%	1.93%	3.13%	1.88%	3.32%	2.84%	1.78%	2.59%	1.40%	3.41%	2.63%	1.61%	1.77%	0.48%	3.24%	0.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1934	34	42	34	48	42	50	24	58	42	41	50	52	51	56	24	50	40	73	17	44	48	39	42	71	55	54	69	63	48	51	53	48	62	57	35	48	53	16	20	15	5	39	49	7	3	12					
		3.91%	3.59%	4.68%	4.40%	3.71%	4.0%	4.95%	2.52%	4.13%	2.92%	2.86%	3.12%	3.56%	4.47%	3.75%	2.42%	4.64%	3.23%	5.65%	2.42%	5.11%	4.21%	3.47%	4.03%	6.58%	5.68%	4.98%	5.33%	4.38%	3.84%	3.88%	3.28%	3.86%	4.13%	3.83%	2.47%	3.18%	5.91%	3.46%	2.34%	2.43%	6.57%	4.83%	4.14%	1.69%	1.38%	3.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2098	60	43	30	56	46	45	40	66	65	68	88	83	56	75	54	53	43	71	34	29	71	44	42	48	30	46	45	61	30	69	60	73	80	52	46	50	16	7	37	11	3	25	33	9	3	2					
		4.25%	6.34%	4.79%	3.88%	4.33%	4.38%	4.45%	4.20%	4.70%	4.53%	4.75%	5.50%	5.69%	4.91%	5.03%	5.46%	4.92%	3.47%	5.49%	4.85%	3.36%	6.22%	3.92%	4.03%	4.44%	3.09%	4.24%	3.47%	4.24%	2.40%	5.25%	3.72%	5.87%	5.34%	3.49%	3.25%	3.31%	1.78%	1.51%	4.34%	1.78%	3.94%	3.10%	2.78%	2.17%	1.38%	0.61%					
22	"5. ""За Русь Святую"""	285	6	3	3	9	2	5	2	9	7	9	11	11	7	11	4	6	5	10	1	6	6	4	10	8	10	3	4	5	6	4	16	8	10	9	14	6	3	4	3	2	2	13	1	2	1	4					
		0.57%	0.63%	0.33%	0.38%	0.69%	0.19%	0.49%	0.21%	0.64%	0.48%	0.62%	0.68%	0.75%	0.61%	0.73%	0.40%	0.55%	0.40%	0.77%	0.14%	0.69%	0.52%	0.35%	0.96%	0.74%	1.03%	0.27%	0.30%	0.34%	0.48%	0.30%	0.99%	0.64%	0.66%	0.60%	0.99%	0.39%	0.33%	0.86%	0.35%	0.32%	2.63%	1.61%	0.08%	0.48%	0.46%	1.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	125	1	3	2	6	3	1	1	3	3	4	8	2	4	6	4	4	0	3	1	0	6	4	1	2	4	5	4	2	1	3	3	1	3	3	3	3	2	2	3	3	0	2	5	0	0	1					
		0.25%	0.10%	0.33%	0.25%	0.46%	0.28%	0.09%	0.10%	0.21%	0.20%	0.27%	0.50%	0.13%	0.35%	0.40%	0.40%	0.37%	0.0%	0.23%	0.14%	0.0%	0.52%	0.35%	0.09%	0.18%	0.41%	0.46%	0.30%	0.13%	0.08%	0.22%	0.18%	0.08%	0.20%	0.20%	0.21%	0.19%	0.22%	0.43%	0.35%	0.48%	0.0%	0.24%	0.42%	0.0%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	415	10	8	12	12	9	9	5	12	17	6	19	9	13	15	7	8	5	16	2	10	15	14	9	1	7	7	5	7	9	5	14	5	11	20	8	19	9	3	9	6	2	8	8	5	4	1					
		0.84%	1.05%	0.89%	1.55%	0.92%	0.85%	0.89%	0.52%	0.85%	1.18%	0.41%	1.18%	0.61%	1.14%	1.00%	0.70%	0.74%	0.40%	1.23%	0.28%	1.16%	1.31%	1.24%	0.86%	0.09%	0.72%	0.64%	0.38%	0.48%	0.72%	0.38%	0.86%	0.40%	0.73%	1.34%	0.56%	1.25%	1.00%	0.64%	1.05%	0.97%	2.63%	0.99%	0.67%	1.21%	1.85%	0.30%					
25	"8. ""Народно-республиканская партия России"""	56	1	0	0	1	0	0	0	0	1	0	1	1	2	1	4	0	0	0	0	1	0	0	1	11	0	1	0	0	2	1	1	2	1	4	2	1	2	2	2	1	0	4	3	0	1	1					
		0.11%	0.10%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.06%	0.17%	0.06%	0.40%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.09%	1.01%	0.0%	0.09%	0.0%	0.0%	0.16%	0.07%	0.06%	0.16%	0.06%	0.26%	0.14%	0.06%	0.22%	0.43%	0.23%	0.16%	0.0%	0.49%	0.25%	0.0%	0.46%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	258	0	4	3	5	12	6	12	6	10	6	8	5	9	7	2	5	4	7	4	6	6	7	6	7	5	3	4	14	7	5	9	2	6	8	10	13	7	4	2	0	0	3	4	1	2	2					
		0.52%	0.0%	0.44%	0.38%	0.38%	1.14%	0.59%	1.26%	0.42%	0.69%	0.41%	0.50%	0.34%	0.79%	0.46%	0.20%	0.46%	0.32%	0.54%	0.57%	0.69%	0.52%	0.62%	0.57%	0.64%	0.51%	0.27%	0.30%	0.97%	0.56%	0.38%	0.55%	0.16%	0.40%	0.53%	0.70%	0.86%	0.78%	0.86%	0.23%	0.0%	0.0%	0.37%	0.33%	0.24%	0.92%	0.61%					
27	"10. ""Аграрная партия России"""	1313	23	16	24	40	27	22	14	29	42	30	35	53	32	40	21	20	31	32	17	26	26	39	33	31	33	30	40	44	36	28	46	18	38	44	36	39	13	13	21	20	1	28	47	13	9	13					
		2.66%	2.43%	1.78%	3.10%	3.09%	2.57%	2.17%	1.47%	2.06%	2.92%	2.09%	2.18%	3.63%	2.80%	2.68%	2.12%	1.85%	2.50%	2.47%	2.42%	3.01%	2.28%	3.47%	3.17%	2.87%	3.40%	2.76%	3.09%	3.05%	2.88%	2.13%	2.85%	1.44%	2.53%	2.95%	2.54%	2.58%	1.45%	2.81%	2.46%	3.25%	1.31%	3.47%	3.97%	3.14%	4.16%	4.0%					
28	"11. ""Истинные патриоты России"""	110	0	0	3	9	3	1	0	2	1	4	1	6	1	3	0	2	3	7	1	2	2	0	2	0	1	1	2	1	2	6	2	0	8	4	3	3	9	1	3	2	1	3	5	0	0	0					
		0.22%	0.0%	0.0%	0.38%	0.69%	0.28%	0.09%	0.0%	0.14%	0.06%	0.27%	0.06%	0.41%	0.08%	0.20%	0.0%	0.18%	0.24%	0.54%	0.14%	0.23%	0.17%	0.0%	0.19%	0.0%	0.10%	0.09%	0.15%	0.06%	0.16%	0.45%	0.12%	0.0%	0.53%	0.26%	0.21%	0.19%	1.00%	0.21%	0.35%	0.32%	1.31%	0.37%	0.42%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	507	8	2	10	11	8	7	8	13	18	10	19	11	8	15	11	18	21	10	11	13	12	13	9	8	19	15	2	14	15	13	13	11	17	16	15	18	9	3	9	11	0	7	13	4	3	6					
		1.02%	0.84%	0.22%	1.29%	0.85%	0.76%	0.69%	0.84%	0.92%	1.25%	0.69%	1.18%	0.75%	0.70%	1.00%	1.11%	1.67%	1.69%	0.77%	1.57%	1.50%	1.05%	1.15%	0.86%	0.74%	1.96%	1.38%	0.15%	0.97%	1.20%	0.99%	0.80%	0.88%	1.13%	1.07%	1.06%	1.19%	1.00%	0.64%	1.05%	1.78%	0.0%	0.86%	1.09%	0.96%	1.38%	1.84%					
30	"13. ""Демократическая партия России"""	76	3	2	1	3	3	0	1	2	0	1	2	2	1	3	0	3	0	3	4	2	2	2	3	0	1	1	12	0	2	2	1	2	1	2	0	2	1	0	0	0	0	3	3	0	0	0					
		0.15%	0.31%	0.22%	0.12%	0.23%	0.28%	0.0%	0.10%	0.14%	0.0%	0.06%	0.12%	0.13%	0.08%	0.20%	0.0%	0.27%	0.0%	0.23%	0.57%	0.23%	0.17%	0.17%	0.28%	0.0%	0.10%	0.09%	0.92%	0.0%	0.16%	0.15%	0.06%	0.16%	0.06%	0.13%	0.0%	0.13%	0.11%	0.0%	0.0%	0.0%	0.0%	0.37%	0.25%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	104	1	0	1	3	3	2	1	2	8	2	1	1	1	7	4	3	3	3	1	4	5	1	4	2	2	0	2	0	2	2	2	2	2	3	0	7	1	1	2	1	0	3	2	3	3	1					
		0.21%	0.10%	0.0%	0.12%	0.23%	0.28%	0.19%	0.10%	0.14%	0.55%	0.13%	0.06%	0.06%	0.08%	0.46%	0.40%	0.27%	0.24%	0.23%	0.14%	0.46%	0.43%	0.08%	0.38%	0.18%	0.20%	0.0%	0.15%	0.0%	0.16%	0.15%	0.12%	0.16%	0.13%	0.20%	0.0%	0.46%	0.11%	0.21%	0.23%	0.16%	0.0%	0.37%	0.16%	0.72%	1.38%	0.30%					
32	"15. ""Партия СЛОН"""	218	2	7	5	0	1	11	3	3	13	12	5	5	6	11	4	1	6	2	4	3	3	2	5	3	3	5	2	9	6	6	6	5	8	9	6	8	6	4	0	1	0	3	14	0	0	0					
		0.44%	0.21%	0.78%	0.64%	0.0%	0.09%	1.08%	0.31%	0.21%	0.90%	0.83%	0.31%	0.34%	0.52%	0.73%	0.40%	0.09%	0.48%	0.15%	0.57%	0.34%	0.26%	0.17%	0.48%	0.27%	0.30%	0.46%	0.15%	0.62%	0.48%	0.45%	0.37%	0.40%	0.53%	0.60%	0.42%	0.53%	0.66%	0.86%	0.0%	0.16%	0.0%	0.37%	1.18%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6816	164	97	151	183	166	132	147	183	185	203	220	222	158	212	118	156	224	160	100	126	149	144	154	145	131	140	202	248	179	200	205	177	250	158	208	211	93	70	102	64	6	80	113	31	22	27					
		13.81%	17.33%	10.81%	19.55%	14.15%	15.80%	13.06%	15.44%	13.04%	12.90%	14.20%	13.75%	15.23%	13.87%	14.21%	11.94%	14.49%	18.12%	12.38%	14.28%	14.63%	13.07%	12.84%	14.80%	13.43%	13.53%	12.91%	15.61%	17.24%	14.34%	15.24%	12.72%	14.23%	16.68%	10.61%	14.72%	13.98%	10.37%	15.15%	11.97%	10.40%	7.89%	9.92%	9.55%	7.50%	10.18%	8.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	90	2	1	1	2	1	0	0	4	5	3	5	3	4	2	3	0	0	1	2	2	4	0	2	1	1	1	3	0	4	0	3	2	2	3	1	0	2	2	2	2	0	3	8	1	2	0					
		0.18%	0.21%	0.11%	0.12%	0.15%	0.09%	0.0%	0.0%	0.28%	0.34%	0.20%	0.31%	0.20%	0.35%	0.13%	0.30%	0.0%	0.0%	0.07%	0.28%	0.23%	0.35%	0.0%	0.19%	0.09%	0.10%	0.09%	0.23%	0.0%	0.32%	0.0%	0.18%	0.16%	0.13%	0.20%	0.07%	0.0%	0.22%	0.43%	0.23%	0.32%	0.0%	0.37%	0.67%	0.24%	0.92%	0.0%					
35	"18. ""ЛДПР"""	6976	130	127	76	170	113	146	156	219	223	219	229	217	130	219	137	156	161	184	99	111	154	158	141	144	135	142	171	196	197	199	219	213	216	216	163	218	97	41	113	72	6	110	217	113	38	65					
		14.13%	13.74%	14.15%	9.84%	13.14%	10.76%	14.45%	16.38%	15.60%	15.55%	15.32%	14.32%	14.89%	11.41%	14.68%	13.86%	14.49%	13.02%	14.24%	14.14%	12.89%	13.50%	14.09%	13.55%	13.34%	13.94%	13.09%	13.21%	13.63%	15.78%	15.16%	13.59%	17.13%	14.41%	14.51%	11.53%	14.44%	10.82%	8.87%	13.26%	11.70%	7.89%	13.64%	18.34%	27.36%	17.59%	20.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	959	18	29	19	38	15	25	21	29	22	18	30	15	20	16	11	24	27	26	11	23	28	29	19	12	13	15	23	33	21	34	38	21	22	36	27	31	25	15	15	7	0	14	29	8	2	5					
		1.94%	1.90%	3.23%	2.46%	2.93%	1.42%	2.47%	2.20%	2.06%	1.53%	1.25%	1.87%	1.02%	1.75%	1.07%	1.11%	2.23%	2.18%	2.01%	1.57%	2.67%	2.45%	2.58%	1.82%	1.11%	1.34%	1.38%	1.77%	2.29%	1.68%	2.59%	2.35%	1.68%	1.46%	2.41%	1.91%	2.05%	2.79%	3.24%	1.76%	1.13%	0.0%	1.73%	2.45%	1.93%	0.92%	1.53%					
37	"20. ""Политическая партия ""Единая Россия"""	13021	255	220	189	324	310	270	266	406	355	378	370	372	319	409	275	264	306	326	197	207	299	288	265	284	255	294	322	352	350	342	450	310	410	453	487	434	214	92	217	132	28	202	279	115	34	95					
		26.38%	26.95%	24.52%	24.48%	25.05%	29.52%	26.73%	27.94%	28.93%	24.75%	26.45%	23.13%	25.53%	28.00%	27.43%	27.83%	24.53%	24.75%	25.23%	28.14%	24.04%	26.22%	25.69%	25.48%	26.32%	26.34%	27.12%	24.88%	24.47%	28.04%	26.06%	27.93%	24.93%	27.36%	30.44%	34.46%	28.76%	23.88%	19.91%	25.46%	21.46%	36.84%	25.06%	23.58%	27.84%	15.74%	29.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	0	0	0	0	0	3	0	0	1	3	2	4	0	1	0	3	0	3	0	0	0	1	1	0	1	3	4	1	0	1	0	1	1	3	1	0	1	1	0	2	0	3	2	1	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.06%	0.20%	0.12%	0.27%	0.0%	0.06%	0.0%	0.27%	0.0%	0.23%	0.0%	0.0%	0.0%	0.08%	0.09%	0.0%	0.10%	0.27%	0.30%	0.06%	0.0%	0.07%	0.0%	0.08%	0.06%	0.20%	0.07%	0.0%	0.11%	0.21%	0.0%	0.32%	0.0%	0.37%	0.16%	0.24%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	147	1	2	3	0	4	1	3	6	9	3	2	4	7	6	2	3	3	8	0	1	4	6	2	1	1	2	3	1	3	3	8	5	6	10	6	6	4	0	1	1	0	3	3	0	0	0					
		0.29%	0.10%	0.22%	0.38%	0.0%	0.38%	0.09%	0.31%	0.42%	0.62%	0.20%	0.12%	0.27%	0.61%	0.40%	0.20%	0.27%	0.24%	0.61%	0.0%	0.11%	0.35%	0.53%	0.19%	0.09%	0.10%	0.18%	0.23%	0.06%	0.24%	0.22%	0.49%	0.40%	0.40%	0.67%	0.42%	0.39%	0.44%	0.0%	0.11%	0.16%	0.0%	0.37%	0.25%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6800	114	167	121	187	139	124	112	154	164	203	245	182	179	169	128	142	184	127	71	144	138	179	160	148	145	148	187	201	170	184	245	167	151	175	148	202	176	112	181	122	10	112	148	51	34	50					
		13.77%	12.05%	18.61%	15.67%	14.46%	13.23%	12.27%	11.76%	10.97%	11.43%	14.20%	15.32%	12.49%	15.71%	11.33%	12.95%	13.19%	14.88%	9.82%	10.14%	16.72%	12.10%	15.96%	15.38%	13.71%	14.97%	13.65%	14.45%	13.97%	13.62%	14.02%	15.20%	13.43%	10.08%	11.76%	10.47%	13.38%	19.64%	24.24%	21.24%	19.83%	13.15%	13.89%	12.51%	12.34%	15.74%	15.38%					
																																																					
41	Против всех	4202	62	78	50	98	92	71	85	111	153	141	147	149	69	143	110	86	101	114	71	74	94	80	72	92	77	109	128	125	99	110	135	101	120	139	121	115	83	23	63	68	7	75	104	30	9	18					
		8.51%	6.55%	8.69%	6.47%	7.57%	8.76%	7.02%	8.92%	7.91%	10.66%	9.86%	9.19%	10.22%	6.05%	9.59%	11.13%	7.99%	8.17%	8.82%	10.14%	8.59%	8.24%	7.13%	6.92%	8.52%	7.95%	10.05%	9.89%	8.69%	7.93%	8.38%	8.37%	8.12%	8.01%	9.34%	8.56%	7.62%	9.26%	4.97%	7.39%	11.05%	9.21%	9.30%	8.79%	7.26%	4.16%	5.53%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
