Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Тюльганская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3576	433	358	362	86	212	18	90	47	177	99	28	182	52	134	115	96	112	136	40	33	102	44	89	156	45	51	137	142					
		36.81%	29.56%	32.37%	27.98%	47.51%	42.15%	30.00%	39.82%	35.07%	39.69%	33.22%	37.84%	50.28%	39.10%	47.02%	39.79%	44.44%	43.41%	55.28%	51.28%	53.23%	36.96%	41.90%	38.03%	42.39%	27.61%	35.92%	42.28%	36.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	3	3	2	0	8	0	2	0	2	0	0	1	1	2	0	0	0	3	1	0	1	0	1	0	0	1	1	0					
		0.33%	0.20%	0.27%	0.15%	0.00%	1.59%	0.00%	0.88%	0.00%	0.45%	0.00%	0.00%	0.28%	0.75%	0.70%	0.00%	0.00%	0.00%	1.22%	1.28%	0.00%	0.36%	0.00%	0.43%	0.00%	0.00%	0.70%	0.31%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
