Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Эжвинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	235	3	6	7	7	20	15	13	13	10	13	19	12	13	12	7	12	12	6	16	14	5					
		0.80%	0.20%	0.34%	0.47%	0.54%	1.06%	0.87%	0.73%	0.72%	0.66%	0.85%	1.16%	0.68%	0.91%	1.27%	0.92%	0.88%	1.20%	0.59%	1.10%	1.01%	2.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17997	894	1089	868	745	1193	1018	1080	1093	923	880	999	1068	905	589	474	868	668	665	949	914	115					
		61.62%	60.45%	62.19%	58.33%	57.57%	63.53%	59.36%	60.67%	60.29%	61.21%	57.67%	60.84%	60.27%	63.02%	62.53%	62.45%	63.40%	66.73%	65.45%	65.04%	65.66%	61.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	375	5	10	21	22	28	31	24	24	32	26	27	30	15	14	9	12	8	12	15	8	2					
		1.28%	0.34%	0.57%	1.41%	1.70%	1.49%	1.81%	1.35%	1.32%	2.12%	1.70%	1.64%	1.69%	1.04%	1.49%	1.19%	0.88%	0.80%	1.18%	1.03%	0.57%	1.07%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
