Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Ермаковская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217					
		17.29%	18.64%	18.55%	21.68%	18.61%	17.00%	11.27%	18.59%	18.12%	25.44%	10.90%	11.88%	14.29%	15.29%	18.93%	14.36%	17.74%	23.65%	23.83%	11.19%	13.71%	10.14%	13.28%	18.09%	22.60%	14.35%	9.78%	25.72%					
																																		
24	Против всех	243	8	14	8	15	29	15	17	4	1	4	3	3	8	16	7	7	10	5	15	5	2	8	2	13	9	9	6					
		2.15%	2.10%	2.82%	1.46%	2.54%	3.88%	2.68%	2.80%	1.25%	0.88%	1.90%	1.88%	0.86%	3.31%	2.59%	1.86%	1.32%	2.34%	1.23%	2.15%	2.02%	1.35%	1.15%	1.06%	2.19%	2.12%	4.89%	1.33%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
