Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    ТИК Пригородного района																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1409	34	12	22	58	14	14	56	53	36	42	30	30	45	35	37	34	23	42	20	22	54	47	39	21	32	24	7	24	30	33	34	52	55	53	44	16	18	5	4	14	40	45	39	12	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	605	11	0	0	6	0	14	56	53	36	42	30	11	45	5	37	9	10	12	0	3	10	13	10	4	13	5	3	3	6	5	14	20	14	21	23	2	2	0	0	8	12	22	11	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	335	14	15	0	3	1	15	6	9	5	19	0	2	0	3	4	1	5	0	0	5	0	1	3	121	3	0	3	0	2	0	2	0	2	6	2	0	0	0	18	38	0	1	6	1	19					
14	Число погашенных неиспользованных открепительных удостоверений	804	23	12	22	52	14	0	0	0	0	0	0	19	0	30	0	25	13	30	20	19	44	34	29	17	19	19	4	21	24	28	20	32	41	32	21	14	16	5	4	6	28	23	28	8	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4781	0	80	95	150	78	15	0	18	27	166	0	78	376	308	376	75	188	169	107	64	58	166	202	56	58	80	38	120	40	86	21	37	50	353	585	18	76	14	7	3	0	250	53	23	17					
		7.69%	0.00%	15.41%	9.50%	16.18%	12.64%	1.74%	0.00%	0.70%	1.63%	8.56%	0.00%	5.83%	17.27%	20.13%	20.98%	4.80%	18.95%	9.66%	14.25%	6.21%	2.32%	7.67%	10.79%	5.71%	4.46%	6.96%	6.16%	12.00%	4.50%	5.65%	1.29%	1.64%	1.97%	17.78%	32.68%	2.28%	10.90%	8.24%	4.46%	2.29%	0.00%	14.22%	3.53%	4.57%	7.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2584	7	56	46	35	46	65	33	10	36	168	86	49	173	280	112	96	86	110	59	0	3	40	75	26	58	104	6	78	132	23	0	3	28	9	66	102	84	2	2	0	0	107	9	29	45					
		4.15%	0.44%	10.79%	4.60%	3.78%	7.46%	7.55%	1.06%	0.39%	2.18%	8.66%	6.15%	3.66%	7.95%	18.30%	6.25%	6.15%	8.67%	6.29%	7.86%	0.00%	0.12%	1.85%	4.01%	2.65%	4.46%	9.05%	0.97%	7.80%	14.86%	1.51%	0.00%	0.13%	1.10%	0.45%	3.69%	12.90%	12.05%	1.18%	1.27%	0.00%	0.00%	6.09%	0.60%	5.77%	19.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	0	4	6	4	3	0	0	1	2	6	0	0	0	3	0	1	3	2	1	0	1	0	0	1	0	1	0	3	7	3	0	3	0	5	65	0	0	0	0	0	0	0	0	1	2					
		0.21%	0.00%	0.77%	0.60%	0.43%	0.49%	0.00%	0.00%	0.04%	0.12%	0.31%	0.00%	0.00%	0.00%	0.20%	0.00%	0.06%	0.30%	0.11%	0.13%	0.00%	0.04%	0.00%	0.00%	0.10%	0.00%	0.09%	0.00%	0.30%	0.79%	0.20%	0.00%	0.13%	0.00%	0.25%	3.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12233	213	98	241	122	44	94	1068	398	183	288	190	237	83	441	248	350	213	391	106	82	133	162	345	129	1021	190	142	145	186	194	416	680	354	148	374	152	108	38	10	23	803	941	377	47	25					
		19.67%	13.32%	18.88%	24.10%	13.16%	7.13%	10.92%	34.45%	15.46%	11.06%	14.85%	13.59%	17.73%	3.81%	28.82%	13.84%	22.41%	21.47%	22.36%	14.11%	7.95%	5.31%	7.48%	18.43%	13.16%	78.54%	16.54%	23.01%	14.50%	20.95%	12.75%	25.54%	30.20%	13.92%	7.46%	20.89%	19.22%	15.49%	22.35%	6.37%	17.56%	27.22%	53.53%	25.13%	9.34%	10.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	154	0	8	9	8	3	0	0	6	7	6	0	7	8	0	0	5	2	4	5	0	11	6	0	2	0	6	6	6	7	8	0	10	5	6	2	0	0	0	0	0	0	0	0	0	1					
		0.25%	0.00%	1.54%	0.90%	0.86%	0.49%	0.00%	0.00%	0.23%	0.42%	0.31%	0.00%	0.52%	0.37%	0.00%	0.00%	0.32%	0.20%	0.23%	0.67%	0.00%	0.44%	0.28%	0.00%	0.20%	0.00%	0.52%	0.97%	0.60%	0.79%	0.53%	0.00%	0.44%	0.20%	0.30%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	41640	1379	265	576	569	440	680	1999	2142	1291	1294	1122	952	1537	488	1056	1033	494	1061	467	874	2297	1779	1246	755	135	744	425	637	496	1201	1192	1519	2104	1203	695	519	424	112	138	100	2147	452	1061	401	139					
		66.95%	86.24%	51.06%	57.60%	61.38%	71.31%	78.98%	64.48%	83.18%	78.01%	66.74%	80.26%	71.20%	70.60%	31.90%	58.93%	66.13%	49.80%	60.66%	62.18%	84.77%	91.73%	82.17%	66.56%	77.04%	10.38%	64.75%	68.88%	63.70%	55.86%	78.96%	73.17%	67.45%	82.74%	60.60%	38.83%	65.61%	60.83%	65.88%	87.90%	76.34%	72.78%	25.71%	70.73%	79.72%	58.90%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	0	0	3	6	2	0	0	0	4	2	0	0	0	4	0	2	1	9	0	0	1	2	0	3	0	0	0	1	7	2	0	0	0	4	1	0	0	1	0	0	0	0	0	2	0					
		0.09%	0.00%	0.00%	0.30%	0.65%	0.32%	0.00%	0.00%	0.00%	0.24%	0.10%	0.00%	0.00%	0.00%	0.26%	0.00%	0.13%	0.10%	0.51%	0.00%	0.00%	0.04%	0.09%	0.00%	0.31%	0.00%	0.00%	0.00%	0.10%	0.79%	0.13%	0.00%	0.00%	0.00%	0.20%	0.06%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
