Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Манская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594					
14	Число погашенных открепительных удостоверений	94	4	4	2	4	2	2	5	3	4	2	2	1	2	2	2	2	4	4	4	2	3	4	3	3	4	4	3	2	4	2	2	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	83	0	3	7	1	0	1	6	5	5	0	4	11	4	3	1	0	3	4	4	2	2	2	1	1	2	3	1	3	1	0	2	1					
		1.20%	0.0%	2.30%	1.02%	1.35%	0.0%	0.74%	0.97%	1.77%	2.57%	0.0%	0.56%	1.41%	1.39%	2.77%	1.33%	0.0%	2.15%	1.88%	1.66%	2.89%	1.25%	0.97%	0.30%	1.53%	1.10%	1.02%	0.82%	1.63%	1.31%	0.0%	0.98%	1.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	66	1	3	1	1	0	0	15	3	0	0	11	7	2	0	1	0	2	0	1	0	0	4	4	0	2	6	0	1	0	0	0	1					
		0.96%	2.0%	2.30%	0.14%	1.35%	0.0%	0.0%	2.44%	1.06%	0.0%	0.0%	1.55%	0.90%	0.69%	0.0%	1.33%	0.0%	1.43%	0.0%	0.41%	0.0%	0.0%	1.95%	1.20%	0.0%	1.10%	2.05%	0.0%	0.54%	0.0%	0.0%	0.0%	1.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	170	6	3	20	1	2	3	11	5	5	0	10	11	7	0	1	2	3	3	4	0	5	7	16	1	3	13	9	5	3	1	8	2					
		2.47%	12.0%	2.30%	2.93%	1.35%	2.63%	2.22%	1.79%	1.77%	2.57%	0.0%	1.41%	1.41%	2.44%	0.0%	1.33%	3.33%	2.15%	1.41%	1.66%	0.0%	3.14%	3.41%	4.83%	1.53%	1.65%	4.45%	7.43%	2.71%	3.94%	3.03%	3.94%	3.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	65	2	1	3	0	0	2	7	4	2	0	4	7	1	0	3	0	3	5	3	0	1	0	3	0	4	2	0	1	0	1	5	1					
		0.94%	4.0%	0.76%	0.43%	0.0%	0.0%	1.48%	1.14%	1.41%	1.03%	0.0%	0.56%	0.90%	0.34%	0.0%	4.0%	0.0%	2.15%	2.35%	1.25%	0.0%	0.62%	0.0%	0.90%	0.0%	2.20%	0.68%	0.0%	0.54%	0.0%	3.03%	2.46%	1.81%					
22	"5. ""За Русь Святую"""	23	0	0	1	0	0	0	6	0	0	0	1	1	0	2	0	1	3	0	1	0	1	1	0	0	0	0	3	1	1	0	0	0					
		0.33%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.14%	0.12%	0.0%	1.85%	0.0%	1.66%	2.15%	0.0%	0.41%	0.0%	0.62%	0.48%	0.0%	0.0%	0.0%	0.0%	2.47%	0.54%	1.31%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	0	0	0	0	1	0	0	0	0	4	4	4	0	0	2	1	0	0	0	0	0	1	0	1	1	0	0	2	0	2	0					
		0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.56%	0.51%	1.39%	0.0%	0.0%	3.33%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.55%	0.34%	0.0%	0.0%	2.63%	0.0%	0.98%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	0	2	0	0	1	3	4	0	0	4	3	0	0	0	1	1	0	1	0	1	1	2	0	1	1	2	0	0	0	2	0					
		0.43%	0.0%	0.0%	0.29%	0.0%	0.0%	0.74%	0.48%	1.41%	0.0%	0.0%	0.56%	0.38%	0.0%	0.0%	0.0%	1.66%	0.71%	0.0%	0.41%	0.0%	0.62%	0.48%	0.60%	0.0%	0.55%	0.34%	1.65%	0.0%	0.0%	0.0%	0.98%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	3	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0					
		0.17%	2.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.68%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1					
		0.16%	2.0%	0.76%	0.14%	0.0%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.48%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%					
27	"10. ""Аграрная партия России"""	462	1	16	39	0	21	35	22	33	9	5	42	67	25	6	4	11	12	20	15	5	1	5	10	0	4	6	2	27	9	3	4	3					
		6.72%	2.0%	12.30%	5.71%	0.0%	27.63%	25.92%	3.58%	11.70%	4.63%	10.0%	5.93%	8.62%	8.74%	5.55%	5.33%	18.33%	8.63%	9.43%	6.25%	7.24%	0.62%	2.43%	3.02%	0.0%	2.20%	2.05%	1.65%	14.67%	11.84%	9.09%	1.97%	5.45%					
28	"11. ""Истинные патриоты России"""	7	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.10%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.48%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	38	1	1	1	0	0	2	4	3	2	0	3	1	1	2	0	0	1	3	2	1	1	2	0	0	1	2	0	0	2	0	2	0					
		0.55%	2.0%	0.76%	0.14%	0.0%	0.0%	1.48%	0.65%	1.06%	1.03%	0.0%	0.42%	0.12%	0.34%	1.85%	0.0%	0.0%	0.71%	1.41%	0.83%	1.44%	0.62%	0.97%	0.0%	0.0%	0.55%	0.68%	0.0%	0.0%	2.63%	0.0%	0.98%	0.0%					
30	"13. ""Демократическая партия России"""	21	0	0	1	1	0	0	2	1	0	0	1	3	0	0	1	1	0	1	2	0	3	1	0	0	1	1	1	0	0	0	0	0					
		0.30%	0.0%	0.0%	0.14%	1.35%	0.0%	0.0%	0.32%	0.35%	0.0%	0.0%	0.14%	0.38%	0.0%	0.0%	1.33%	1.66%	0.0%	0.47%	0.83%	0.0%	1.88%	0.48%	0.0%	0.0%	0.55%	0.34%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	3	1	0	0	2	4	0	0	0	0	3	0	0	0	0	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.32%	2.0%	0.0%	0.43%	1.35%	0.0%	0.0%	0.32%	1.41%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	2.35%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	811	1	7	106	10	3	5	82	31	12	9	107	94	24	4	4	6	8	13	27	3	6	25	50	2	21	41	21	26	5	14	44	0					
		11.81%	2.0%	5.38%	15.54%	13.51%	3.94%	3.70%	13.35%	10.99%	6.18%	18.0%	15.11%	12.09%	8.39%	3.70%	5.33%	10.0%	5.75%	6.13%	11.25%	4.34%	3.77%	12.19%	15.10%	3.07%	11.60%	14.04%	17.35%	14.13%	6.57%	42.42%	21.67%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	1	0	0	0	0	1	1	1	1	1	0	2	1	0	0	3	1	0	1	0	1	0	0	3	1	0	3	1	0	0	0					
		0.33%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.16%	0.35%	0.51%	2.0%	0.14%	0.0%	0.69%	0.92%	0.0%	0.0%	2.15%	0.47%	0.0%	1.44%	0.0%	0.48%	0.0%	0.0%	1.65%	0.34%	0.0%	1.63%	1.31%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	915	4	22	149	10	5	26	122	30	14	4	86	55	28	20	14	3	18	37	9	1	13	39	44	18	22	32	14	21	8	1	24	22					
		13.32%	8.0%	16.92%	21.84%	13.51%	6.57%	19.25%	19.86%	10.63%	7.21%	8.0%	12.14%	7.07%	9.79%	18.51%	18.66%	5.0%	12.94%	17.45%	3.75%	1.44%	8.17%	19.02%	13.29%	27.69%	12.15%	10.95%	11.57%	11.41%	10.52%	3.03%	11.82%	40.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	2	0	8	0	0	4	12	7	6	2	12	13	5	1	1	2	6	2	4	0	3	3	6	0	8	10	4	2	7	0	3	0					
		1.93%	4.0%	0.0%	1.17%	0.0%	0.0%	2.96%	1.95%	2.48%	3.09%	4.0%	1.69%	1.67%	1.74%	0.92%	1.33%	3.33%	4.31%	0.94%	1.66%	0.0%	1.88%	1.46%	1.81%	0.0%	4.41%	3.42%	3.30%	1.08%	9.21%	0.0%	1.47%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2566	12	60	227	26	17	30	203	118	90	16	286	340	140	51	25	21	56	92	111	48	74	67	116	21	65	63	32	54	22	6	59	18					
		37.37%	24.0%	46.15%	33.28%	35.13%	22.36%	22.22%	33.06%	41.84%	46.39%	32.0%	40.39%	43.75%	48.95%	47.22%	33.33%	35.0%	40.28%	43.39%	46.25%	69.56%	46.54%	32.68%	35.04%	32.30%	35.91%	21.57%	26.44%	29.34%	28.94%	18.18%	29.06%	32.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	1	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0					
		0.17%	2.0%	0.76%	0.14%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	1	0	3	0	0	0	1	1	0	0	3	2	0	1	0	0	1	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0					
		0.27%	2.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.42%	0.25%	0.0%	0.92%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	1.53%	0.55%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	965	8	8	66	14	27	20	68	13	23	5	85	113	21	11	15	6	13	16	46	6	39	35	65	15	26	82	25	36	12	4	40	2					
		14.05%	16.0%	6.15%	9.67%	18.91%	35.52%	14.81%	11.07%	4.60%	11.85%	10.0%	12.00%	14.54%	7.34%	10.18%	20.0%	10.0%	9.35%	7.54%	19.16%	8.69%	24.52%	17.07%	19.63%	23.07%	14.36%	28.08%	20.66%	19.56%	15.78%	12.12%	19.70%	3.63%					
																																							
41	Против всех	262	7	2	29	9	1	5	30	9	19	3	28	27	13	4	3	1	4	4	5	1	4	8	5	2	12	12	4	0	3	1	4	3					
		3.81%	14.0%	1.53%	4.25%	12.16%	1.31%	3.70%	4.88%	3.19%	9.79%	6.0%	3.95%	3.47%	4.54%	3.70%	4.0%	1.66%	2.87%	1.88%	2.08%	1.44%	2.51%	3.90%	1.51%	3.07%	6.62%	4.10%	3.30%	0.0%	3.94%	3.03%	1.97%	5.45%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
