18	Богданов Андрей Владимирович	1303	24	23	22	29	28	21	23	22	19	25	13	20	23	31	22	28	36	24	28	16	36	16	12	9	16	27	43	22	26	27	22	30	24	27	34	37	35	21	23	34	25	25	34	50	26	9	18	28	20	30	28	8	2	1	1					
		1.71%	1.99%	1.83%	1.51%	1.78%	1.73%	1.30%	1.35%	1.54%	1.12%	2.30%	1.68%	1.25%	1.43%	1.91%	1.28%	1.76%	2.32%	1.68%	1.58%	1.10%	2.02%	1.46%	1.21%	0.77%	1.42%	1.65%	2.23%	1.20%	2.29%	1.86%	1.59%	1.67%	1.39%	1.65%	2.06%	2.09%	2.76%	1.76%	1.71%	1.81%	1.68%	2.20%	2.37%	2.74%	1.76%	1.18%	1.85%	1.92%	1.23%	1.88%	1.31%	1.83%	1.16%	2.50%	0.76%					
19	Жириновский Владимир Вольфович	8575	114	139	167	158	174	216	183	122	234	174	79	148	204	165	201	146	171	165	181	166	276	105	156	154	120	177	232	201	155	153	150	174	199	167	194	185	98	100	127	181	167	94	144	148	209	79	106	179	249	191	323	40	15	2	18					
		11.24%	9.49%	11.03%	11.46%	9.71%	10.74%	13.34%	10.76%	8.53%	13.76%	15.98%	10.18%	9.24%	12.67%	10.15%	11.71%	9.15%	11.02%	11.58%	10.24%	11.41%	15.45%	9.60%	15.71%	13.11%	10.64%	10.79%	12.02%	11.01%	13.67%	10.52%	10.84%	9.71%	11.52%	10.23%	11.77%	10.47%	7.74%	8.40%	9.46%	9.64%	11.25%	8.28%	10.04%	8.11%	14.16%	10.35%	10.88%	12.28%	15.29%	11.97%	15.07%	9.15%	8.72%	5.00%	13.74%					
20	Зюганов Геннадий Андреевич	17355	264	266	298	428	383	386	416	347	317	161	169	357	346	343	358	404	385	333	493	369	345	201	168	180	241	361	414	386	172	285	372	430	459	448	443	448	342	291	302	487	363	286	408	497	316	149	207	317	264	310	441	97	59	16	27					
		22.74%	21.98%	21.11%	20.45%	26.29%	23.64%	23.84%	24.46%	24.27%	18.65%	14.78%	21.78%	22.30%	21.49%	21.11%	20.85%	25.33%	24.81%	23.37%	27.88%	25.36%	19.32%	18.37%	16.92%	15.32%	21.37%	21.99%	21.45%	21.14%	15.17%	19.60%	26.88%	23.99%	26.58%	27.43%	26.88%	25.35%	27.01%	24.43%	22.50%	25.95%	24.46%	25.20%	28.45%	27.22%	21.41%	19.53%	21.25%	21.74%	16.21%	19.44%	20.57%	22.20%	34.30%	40.00%	20.61%					
21	Медведев Дмитрий Анатольевич	47745	776	812	941	999	1017	978	1039	912	1106	709	494	1054	1010	1052	1103	989	934	883	1031	878	1103	755	638	823	738	1061	1221	1185	755	972	813	1129	1016	967	950	1054	762	760	866	1111	892	696	814	1088	900	509	635	911	1077	1041	1296	292	96	21	81					
		62.56%	64.61%	64.44%	64.58%	61.36%	62.78%	60.41%	61.08%	63.78%	65.06%	65.11%	63.66%	65.83%	62.73%	64.74%	64.24%	62.01%	60.18%	61.96%	58.31%	60.34%	61.76%	69.01%	64.25%	70.04%	65.43%	64.66%	63.26%	64.90%	66.58%	66.85%	58.74%	63.00%	58.83%	59.22%	57.65%	59.65%	60.19%	63.81%	64.53%	59.19%	60.11%	61.32%	56.76%	59.58%	60.98%	66.71%	65.20%	62.48%	66.11%	65.27%	60.45%	66.82%	55.81%	52.50%	61.83%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
