		1.01%	1.42%	1.94%	1.55%	0.69%	0.80%	0.93%	2.13%	1.71%	1.82%	0.62%	2.11%	0.57%	1.32%	0.40%	0.24%	0.49%	0.26%	0.39%	0.93%	1.25%	0.40%	0.29%	0.52%	0.00%	1.03%	1.29%	0.56%	0.74%	0.48%	0.89%	1.44%	0.00%	0.78%	0.65%	1.01%	0.73%	1.12%	3.16%	1.44%	0.00%	0.94%	2.45%	0.65%	0.00%	0.88%	0.78%	1.22%	1.14%	0.62%	0.30%	0.00%	0.00%	0.00%	0.95%	4.17%					
19	Жириновский Владимир Вольфович	3789	74	92	119	110	88	59	146	134	111	56	23	63	41	84	55	68	64	55	106	26	64	88	24	30	21	72	19	113	21	128	128	7	13	163	112	46	64	11	133	9	146	49	101	34	33	75	72	116	68	201	4	19	10	10	11					
		13.97%	11.69%	14.89%	15.34%	15.28%	11.72%	18.27%	14.15%	14.32%	15.50%	17.23%	12.11%	11.93%	13.58%	11.29%	13.13%	16.75%	16.84%	21.40%	16.43%	16.25%	12.93%	12.59%	12.57%	20.69%	10.82%	13.26%	10.73%	13.97%	10.05%	11.39%	13.17%	7.00%	10.16%	15.19%	14.09%	16.79%	17.88%	11.58%	11.23%	11.11%	15.19%	7.99%	13.07%	18.58%	9.71%	19.48%	17.52%	14.70%	20.99%	14.86%	4.12%	21.59%	8.26%	9.52%	15.28%					
20	Зюганов Геннадий Андреевич	4572	171	126	134	111	171	63	106	216	134	42	34	93	38	104	62	67	76	43	83	14	60	86	19	12	36	76	12	167	35	192	150	6	10	198	192	43	52	13	155	12	163	127	195	31	79	72	65	119	29	198	1	21	15	28	15					
		16.86%	27.01%	20.39%	17.27%	15.42%	22.77%	19.50%	10.27%	23.08%	18.72%	12.92%	17.89%	17.61%	12.58%	13.98%	14.80%	16.50%	20.00%	16.73%	12.87%	8.75%	12.12%	12.30%	9.95%	8.28%	18.56%	13.99%	6.78%	20.64%	16.75%	17.08%	15.43%	6.00%	7.81%	18.45%	24.15%	15.69%	14.53%	13.68%	13.09%	14.81%	16.96%	20.72%	25.23%	16.94%	23.24%	18.70%	15.82%	15.08%	8.95%	14.63%	1.03%	23.86%	12.40%	26.67%	20.83%					
21	Медведев Дмитрий Анатольевич	18285	374	380	508	488	478	192	749	566	447	225	129	365	218	549	300	267	239	158	441	118	365	515	147	102	131	383	142	518	151	787	675	87	104	693	474	181	236	68	868	58	634	417	472	116	225	227	265	544	225	943	92	48	92	66	43					
		67.42%	59.08%	61.49%	65.46%	67.78%	63.65%	59.44%	72.58%	60.47%	62.43%	69.23%	67.89%	69.13%	72.19%	73.79%	71.60%	65.76%	62.89%	61.48%	68.37%	73.75%	73.74%	73.68%	76.96%	70.34%	67.53%	70.53%	80.23%	64.03%	72.25%	70.02%	69.44%	87.00%	81.25%	64.59%	59.62%	66.06%	65.92%	71.58%	73.31%	71.60%	65.97%	68.03%	61.06%	63.39%	66.18%	58.96%	64.48%	68.95%	69.44%	69.70%	94.85%	54.55%	76.03%	62.86%	59.72%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
