Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Кошкинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360					
		49.53%	47.50%	44.09%	40.32%	39.50%	43.58%	41.92%	60.19%	70.65%	38.70%	53.54%	57.43%	44.07%	46.33%	55.80%	53.78%	41.53%	56.65%	72.58%	68.13%	65.32%	44.35%	33.81%	52.59%	44.24%	51.59%	55.46%	56.60%	39.39%	54.05%	51.30%	55.12%	64.62%	42.42%	70.08%	55.91%	47.86%	65.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	4	2	1	2	2	0	0	0	3	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	2	0	0	2	1	0	0	0	0	0	2	0					
		0.27%	0.51%	0.40%	0.11%	0.46%	0.22%	0.00%	0.00%	0.00%	0.72%	0.44%	0.40%	0.00%	0.32%	0.00%	0.00%	0.00%	0.43%	0.40%	0.00%	0.58%	0.00%	0.48%	0.00%	0.31%	0.64%	0.55%	0.00%	0.00%	0.90%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
