Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Западнодвинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283					
		1.57%	1.97%	1.03%	1.46%	1.48%	2.05%	1.98%	2.11%	1.69%	1.01%	1.72%	3.03%	3.27%	1.70%	1.47%	2.77%	3.15%	1.6%	2.66%	0.30%	0.0%	0.68%	1.20%	1.57%	0.0%	0.91%	0.71%	5.68%	1.49%	2.56%	0.0%	0.0%	0.94%	2.26%					
22	"5. ""За Русь Святую"""	65	4	3	5	1	4	4	5	4	0	1	1	1	0	0	1	1	7	2	1	0	2	2	1	2	1	2	0	0	1	4	0	2	3					
		0.66%	1.12%	1.03%	0.91%	0.24%	0.54%	0.72%	0.88%	0.75%	0.0%	1.72%	0.50%	1.63%	0.0%	0.0%	0.55%	0.52%	2.8%	0.76%	0.30%	0.0%	0.34%	2.40%	0.52%	1.15%	0.91%	0.71%	0.0%	0.0%	0.51%	2.85%	0.0%	0.37%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	0	0	6	0	4	0	4	5	0	0	0	0	0	0	0	3	3	1	1	0	1	1	0	0	0	0	0	1	1	2	1	2	4					
		0.40%	0.0%	0.0%	1.09%	0.0%	0.54%	0.0%	0.70%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.57%	1.2%	0.38%	0.30%	0.0%	0.17%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.51%	1.42%	0.92%	0.37%	0.69%					
24	"7. ""Новый курс - Автомобильная Россия"""	62	3	1	4	4	2	6	0	3	9	0	0	0	0	3	1	3	1	2	1	0	3	0	0	2	0	1	0	0	0	2	3	4	4					
		0.63%	0.84%	0.34%	0.73%	0.99%	0.27%	1.08%	0.0%	0.56%	1.83%	0.0%	0.0%	0.0%	0.0%	1.10%	0.55%	1.57%	0.4%	0.76%	0.30%	0.0%	0.51%	0.0%	0.0%	1.15%	0.0%	0.35%	0.0%	0.0%	0.0%	1.42%	2.77%	0.75%	0.69%					
25	"8. ""Народно-республиканская партия России"""	33	3	1	1	0	3	0	1	1	2	0	2	1	1	0	1	1	1	0	1	0	0	0	2	4	1	0	0	0	1	1	0	0	4					
		0.33%	0.84%	0.34%	0.18%	0.0%	0.41%	0.0%	0.17%	0.18%	0.40%	0.0%	1.01%	1.63%	0.85%	0.0%	0.55%	0.52%	0.4%	0.0%	0.30%	0.0%	0.0%	0.0%	1.05%	2.31%	0.91%	0.0%	0.0%	0.0%	0.51%	0.71%	0.0%	0.0%	0.69%					
26	"9. ""Российская экологическая партия ""Зеленые"""	44	1	2	2	5	4	1	2	0	2	1	0	1	0	4	1	0	2	1	5	0	0	0	0	0	0	0	0	0	1	1	1	5	2					
		0.44%	0.28%	0.69%	0.36%	1.24%	0.54%	0.18%	0.35%	0.0%	0.40%	1.72%	0.0%	1.63%	0.0%	1.47%	0.55%	0.0%	0.8%	0.38%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.71%	0.92%	0.94%	0.34%					
27	"10. ""Аграрная партия России"""	734	29	8	18	22	45	18	37	23	23	2	19	2	3	20	11	14	29	19	67	19	69	14	11	9	17	59	3	16	25	18	15	28	22					
		7.47%	8.19%	2.76%	3.29%	5.45%	6.15%	3.24%	6.52%	4.32%	4.68%	3.44%	9.59%	3.27%	2.56%	7.38%	6.11%	7.36%	11.6%	7.22%	20.30%	7.78%	11.81%	16.86%	5.78%	5.20%	15.59%	20.99%	3.40%	11.94%	12.82%	12.85%	13.88%	5.27%	3.82%					
28	"11. ""Истинные патриоты России"""	9	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1					
		0.09%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.05%	0.0%	0.38%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.0%	0.0%	0.0%	0.0%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	101	4	7	2	4	5	7	1	4	8	1	2	0	1	1	4	7	2	6	5	0	4	1	0	0	0	2	5	2	1	1	2	7	5					
		1.02%	1.12%	2.42%	0.36%	0.99%	0.68%	1.26%	0.17%	0.75%	1.62%	1.72%	1.01%	0.0%	0.85%	0.36%	2.22%	3.68%	0.8%	2.28%	1.51%	0.0%	0.68%	1.20%	0.0%	0.0%	0.0%	0.71%	5.68%	1.49%	0.51%	0.71%	1.85%	1.31%	0.86%					
30	"13. ""Демократическая партия России"""	19	3	0	2	2	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	1	1	1	0	0	0	1	0	2	0	0	0	0					
		0.19%	0.84%	0.0%	0.36%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.73%	0.55%	0.0%	0.0%	0.38%	0.30%	0.0%	0.17%	1.20%	0.52%	0.0%	0.0%	0.0%	1.13%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	0	1	0	1	1	0	0	1	1	0	0	0	2	0	4	3	2	0	0	4	0	1	1	0	0	0	1	1	0	1	1	2					
		0.28%	0.0%	0.0%	0.18%	0.0%	0.13%	0.18%	0.0%	0.0%	0.20%	1.72%	0.0%	0.0%	0.0%	0.73%	0.0%	2.10%	1.2%	0.76%	0.0%	0.0%	0.68%	0.0%	0.52%	0.57%	0.0%	0.0%	0.0%	0.74%	0.51%	0.0%	0.92%	0.18%	0.34%					
32	"15. ""Партия СЛОН"""	18	1	1	0	0	1	0	1	0	2	0	0	2	1	1	1	0	0	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	1					
		0.18%	0.28%	0.34%	0.0%	0.0%	0.13%	0.0%	0.17%	0.0%	0.40%	0.0%	0.0%	3.27%	0.85%	0.36%	0.55%	0.0%	0.0%	0.38%	0.0%	0.0%	0.51%	0.0%	0.0%	0.57%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	731	33	34	65	33	75	63	64	46	29	3	7	4	10	9	11	11	6	15	15	22	48	2	12	4	4	10	2	5	4	6	2	33	44					
		7.44%	9.32%	11.76%	11.90%	8.18%	10.25%	11.35%	11.28%	8.64%	5.90%	5.17%	3.53%	6.55%	8.54%	3.32%	6.11%	5.78%	2.4%	5.70%	4.54%	9.01%	8.21%	2.40%	6.31%	2.31%	3.66%	3.55%	2.27%	3.73%	2.05%	4.28%	1.85%	6.21%	7.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	0	3	1	0	0	3	0	1	5	1	1	0	0	3	0	1	2	0	1	2	1	1	0	1	1	1	2	0	1	0	0	5	2					
		0.39%	0.0%	1.03%	0.18%	0.0%	0.0%	0.54%	0.0%	0.18%	1.01%	1.72%	0.50%	0.0%	0.0%	1.10%	0.0%	0.52%	0.8%	0.0%	0.30%	0.81%	0.17%	1.20%	0.0%	0.57%	0.91%	0.35%	2.27%	0.0%	0.51%	0.0%	0.0%	0.94%	0.34%					
35	"18. ""ЛДПР"""	1271	54	42	81	48	72	75	61	86	71	10	26	11	20	36	27	20	36	28	28	22	76	6	22	31	27	45	20	15	20	27	10	53	65					
		12.94%	15.25%	14.53%	14.83%	11.91%	9.84%	13.51%	10.75%	16.16%	14.46%	17.24%	13.13%	18.03%	17.09%	13.28%	15.0%	10.52%	14.4%	10.64%	8.48%	9.01%	13.01%	7.22%	11.57%	17.91%	24.77%	16.01%	22.72%	11.19%	10.25%	19.28%	9.25%	9.98%	11.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	232	8	10	13	7	27	24	12	16	19	0	8	0	2	3	5	5	5	5	6	3	12	0	5	3	4	6	0	2	2	2	5	7	6					
		2.36%	2.25%	3.46%	2.38%	1.73%	3.69%	4.32%	2.11%	3.00%	3.86%	0.0%	4.04%	0.0%	1.70%	1.10%	2.77%	2.63%	2.0%	1.90%	1.81%	1.22%	2.05%	0.0%	2.63%	1.73%	3.66%	2.13%	0.0%	1.49%	1.02%	1.42%	4.62%	1.31%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	3651	125	90	190	154	266	173	182	181	178	21	81	20	49	112	82	55	89	113	149	114	198	34	52	63	31	93	17	56	87	46	33	253	264					
		37.17%	35.31%	31.14%	34.79%	38.21%	36.38%	31.17%	32.09%	34.02%	36.25%	36.20%	40.90%	32.78%	41.88%	41.32%	45.55%	28.94%	35.6%	42.96%	45.15%	46.72%	33.90%	40.96%	27.36%	36.41%	28.44%	33.09%	19.31%	41.79%	44.61%	32.85%	30.55%	47.64%	45.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	0	0	2	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	2	3	0	0	1	2	1	1	0	0	0	0	2	1					
		0.23%	0.28%	0.0%	0.0%	0.49%	0.0%	0.18%	0.17%	0.18%	0.20%	0.0%	0.50%	0.0%	0.0%	0.36%	0.0%	0.52%	0.0%	0.0%	0.0%	0.81%	0.51%	0.0%	0.0%	0.57%	1.83%	0.35%	1.13%	0.0%	0.0%	0.0%	0.0%	0.37%	0.17%					
39	"22. ""Развитие предпринимательства"""	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0					
		0.08%	0.28%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.40%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1568	53	42	83	79	147	127	140	101	78	5	28	7	17	18	11	29	37	35	24	39	107	13	69	29	17	29	16	14	18	10	22	66	58					
		15.96%	14.97%	14.53%	15.20%	19.60%	20.10%	22.88%	24.69%	18.98%	15.88%	8.62%	14.14%	11.47%	14.52%	6.64%	6.11%	15.26%	14.8%	13.30%	7.27%	15.98%	18.32%	15.66%	36.31%	16.76%	15.59%	10.32%	18.18%	10.44%	9.23%	7.14%	20.37%	12.42%	10.08%					
																																								
41	Против всех	273	10	14	11	12	19	13	9	15	16	4	9	2	4	11	4	6	10	7	2	12	13	1	3	5	1	6	2	2	5	8	3	21	13					
		2.77%	2.82%	4.84%	2.01%	2.97%	2.59%	2.34%	1.58%	2.81%	3.25%	6.89%	4.54%	3.27%	3.41%	4.05%	2.22%	3.15%	4.0%	2.66%	0.60%	4.91%	2.22%	1.20%	1.57%	2.89%	0.91%	2.13%	2.27%	1.49%	2.56%	5.71%	2.77%	3.95%	2.26%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
