Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Прионежская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №3	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №414	УИК №415	УИК №416	УИК №417					
		0.80%	1.28%	0.21%	0.00%	0.18%	0.00%	1.15%	1.29%	1.63%	0.91%	0.40%	0.00%	1.37%	1.11%	0.18%	0.00%	1.94%	0.52%	0.00%	0.00%	0.29%					
20	3.Политическая партия «Демократическая партия России»	15	3	1	0	2	0	1	0	0	1	1	0	2	1	1	0	2	0	0	0	0					
		0.16%	0.29%	0.11%	0.00%	0.36%	0.00%	0.12%	0.00%	0.00%	0.13%	0.20%	0.00%	0.30%	0.22%	0.18%	0.00%	1.94%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	733	82	78	18	37	26	49	28	73	67	29	9	46	36	60	7	7	17	4	45	15					
		7.61%	8.06%	8.23%	17.65%	6.75%	8.47%	5.65%	7.24%	6.99%	8.74%	5.74%	7.89%	6.98%	7.96%	10.83%	9.21%	6.80%	4.44%	6.45%	11.17%	4.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	0	2	0	1	5	4	0	2	0	2	0	3	3	1	0	0	2	0	1	0					
		0.27%	0.00%	0.21%	0.00%	0.18%	1.63%	0.46%	0.00%	0.19%	0.00%	0.40%	0.00%	0.46%	0.66%	0.18%	0.00%	0.00%	0.52%	0.00%	0.25%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	2	4	0	1	1	2	0	1	1	1	0	0	5	2	1	0	6	0	0	1					
		0.29%	0.20%	0.42%	0.00%	0.18%	0.33%	0.23%	0.00%	0.10%	0.13%	0.20%	0.00%	0.00%	1.11%	0.36%	1.32%	0.00%	1.57%	0.00%	0.00%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	1006	130	93	5	58	18	94	38	148	68	57	8	58	51	41	12	7	36	6	38	40					
		10.44%	12.78%	9.81%	4.90%	10.58%	5.86%	10.83%	9.82%	14.19%	8.87%	11.29%	7.02%	8.80%	11.28%	7.40%	15.79%	6.80%	9.40%	9.68%	9.43%	11.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	981	126	75	9	38	20	99	21	141	83	47	6	88	40	66	6	13	22	5	38	38					
		10.18%	12.39%	7.91%	8.82%	6.93%	6.51%	11.41%	5.43%	13.52%	10.82%	9.31%	5.26%	13.35%	8.85%	11.91%	7.89%	12.62%	5.74%	8.06%	9.43%	11.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	4	2	2	2	3	13	3	10	6	9	0	7	7	13	1	2	1	1	2	2					
		0.93%	0.39%	0.21%	1.96%	0.36%	0.98%	1.50%	0.78%	0.96%	0.78%	1.78%	0.00%	1.06%	1.55%	2.35%	1.32%	1.94%	0.26%	1.61%	0.50%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6044	603	639	65	382	220	542	277	571	411	314	88	406	273	343	44	65	280	45	253	223					
		62.72%	59.29%	67.41%	63.73%	69.71%	71.66%	62.44%	71.58%	54.75%	53.59%	62.18%	77.19%	61.61%	60.40%	61.91%	57.89%	63.11%	73.11%	72.58%	62.78%	65.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	387	23	25	2	16	13	32	9	40	107	33	2	21	13	14	3	3	11	1	10	9					
		4.02%	2.26%	2.64%	1.96%	2.92%	4.23%	3.69%	2.33%	3.84%	13.95%	6.53%	1.75%	3.19%	2.88%	2.53%	3.95%	2.91%	2.87%	1.61%	2.48%	2.65%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
