Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Баксанская городская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №357	УИК №358					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	34	3	3	2	0	0	2	1	1	2	5	4	0	2	4	0	5					
		0.11%	0.12%	0.13%	0.09%	0.00%	0.00%	0.12%	0.07%	0.06%	0.09%	0.22%	0.20%	0.00%	0.12%	0.19%	0.00%	0.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	7	0	0	0	0	0	0	0	0	1	0	5	0	0	1	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.25%	0.00%	0.00%	0.05%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	20	0	0	0	0	2	0	0	1	0	0	5	2	1	0	4	5					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.06%	0.00%	0.00%	0.25%	0.11%	0.06%	0.00%	0.21%	0.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	10	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	2					
		0.03%	0.00%	0.00%	0.00%	0.15%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.12%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31925	2526	2328	2189	2730	1652	1737	1500	1792	2150	2306	1988	1757	1648	2057	1864	1701					
		99.76%	99.88%	99.87%	99.91%	99.85%	99.82%	99.88%	99.93%	99.89%	99.81%	99.78%	99.20%	99.89%	99.82%	99.52%	99.79%	99.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
