Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    район Бирюлево Восточное																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631					
		4.84%	6.86%	8.97%	11.48%	6.39%	1.86%	6.01%	7.15%	1.88%	6.35%	2.95%	5.14%	1.96%	2.65%	1.87%	6.45%	6.42%	5.27%	7.48%	6.99%	6.14%	6.92%	4.15%	1.95%	8.33%	0.19%	8.01%	5.75%	4.10%	1.25%	6.79%	4.47%	5.46%	5.04%	2.38%	0.81%	1.06%	6.64%	5.43%	8.20%	1.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30571	630	774	297	721	653	300	1048	1152	799	790	796	897	955	855	825	711	528	824	587	777	760	781	1019	455	863	368	752	1059	1185	660	551	575	674	1205	936	1198	788	765	696	362					
		54.76%	46.94%	48.19%	30.71%	51.80%	48.59%	31.65%	55.92%	77.52%	56.99%	52.98%	63.88%	58.74%	57.53%	59.09%	52.65%	53.06%	54.55%	57.10%	45.12%	54.87%	50.57%	54.05%	64.01%	38.27%	55.00%	30.39%	56.93%	61.14%	77.81%	54.68%	53.55%	57.04%	48.49%	57.30%	62.95%	63.52%	48.88%	58.53%	47.93%	73.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	384	17	12	19	7	6	17	10	5	11	17	5	15	11	11	4	13	4	10	8	8	7	13	9	12	2	9	14	9	7	6	1	4	13	21	7	8	11	8	9	4					
		0.69%	1.27%	0.75%	1.96%	0.50%	0.45%	1.79%	0.53%	0.34%	0.78%	1.14%	0.40%	0.98%	0.66%	0.76%	0.26%	0.97%	0.41%	0.69%	0.61%	0.56%	0.47%	0.90%	0.57%	1.01%	0.13%	0.74%	1.06%	0.52%	0.46%	0.50%	0.10%	0.40%	0.94%	0.99%	0.47%	0.42%	0.68%	0.61%	0.62%	0.82%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
