Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Торжокская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152					
		9.29%	7.09%	8.62%	10.44%	15.31%	0.83%	6.72%	13.12%	9.20%	10.97%	8.05%	10.00%	6.53%	18.62%	7.61%	4.89%	4.32%	7.55%	7.84%	14.00%	9.39%	9.97%	5.99%	10.40%	7.09%	10.04%	10.08%	10.31%	12.08%	8.67%	17.47%	16.22%	4.87%	12.90%	6.41%	12.66%	15.18%	13.23%	4.91%	11.11%	3.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	94	3	0	2	1	3	1	1	6	1	0	0	8	3	3	2	0	0	3	5	5	3	0	1	1	10	2	0	3	1	3	4	0	1	2	3	0	3	2	3	5					
		0.88%	2.13%	0.00%	0.80%	1.02%	0.83%	0.27%	0.35%	1.17%	0.42%	0.00%	0.00%	1.31%	1.60%	0.82%	0.61%	0.00%	0.00%	0.71%	1.67%	1.81%	0.96%	0.00%	0.22%	0.71%	1.12%	0.78%	0.00%	1.25%	0.67%	1.31%	1.54%	0.00%	1.08%	2.56%	0.95%	0.00%	1.17%	1.23%	1.19%	1.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1913	10	13	40	10	41	64	67	113	71	16	26	141	21	47	19	34	4	40	95	40	67	19	69	17	144	58	65	46	19	49	75	27	26	9	91	11	51	17	87	54					
		17.83%	7.09%	7.47%	16.06%	10.20%	11.29%	17.20%	23.76%	22.11%	29.96%	18.39%	26.00%	23.00%	11.17%	12.77%	5.81%	12.23%	3.77%	9.50%	31.67%	14.44%	21.54%	8.76%	15.27%	12.06%	16.07%	22.48%	22.34%	19.17%	12.67%	21.40%	28.96%	10.11%	27.96%	11.54%	28.80%	9.82%	19.84%	10.43%	34.52%	21.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	113	1	4	0	0	1	5	5	16	8	0	3	7	3	1	3	2	0	5	5	4	0	3	4	1	13	1	2	1	2	0	1	1	3	0	2	0	2	2	0	2					
		1.05%	0.71%	2.30%	0.00%	0.00%	0.28%	1.34%	1.77%	3.13%	3.38%	0.00%	3.00%	1.14%	1.60%	0.27%	0.92%	0.72%	0.00%	1.19%	1.67%	1.44%	0.00%	1.38%	0.88%	0.71%	1.45%	0.39%	0.69%	0.42%	1.33%	0.00%	0.39%	0.37%	3.23%	0.00%	0.63%	0.00%	0.78%	1.23%	0.00%	0.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6427	109	132	154	57	288	211	131	271	73	52	53	353	106	238	264	193	91	315	116	166	163	160	283	92	534	147	164	148	95	111	112	208	49	58	145	59	133	119	110	164					
		59.91%	77.30%	75.86%	61.85%	58.16%	79.34%	56.72%	46.45%	53.03%	30.80%	59.77%	53.00%	57.59%	56.38%	64.67%	80.73%	69.42%	85.85%	74.82%	38.67%	59.93%	52.41%	73.73%	62.61%	65.25%	59.60%	56.98%	56.36%	61.67%	63.33%	48.47%	43.24%	77.90%	52.69%	74.36%	45.89%	52.68%	51.75%	73.01%	43.65%	64.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	0	0	0	0	0	1	4	1	2	0	0	1	0	1	2	3	0	2	3	3	1	0	0	2	6	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1					
		0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	1.42%	0.20%	0.84%	0.00%	0.00%	0.16%	0.00%	0.27%	0.61%	1.08%	0.00%	0.48%	1.00%	1.08%	0.32%	0.00%	0.00%	1.42%	0.67%	0.00%	0.00%	0.00%	0.67%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.61%	0.40%	0.40%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
