Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Гунибская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	259	9	2	4	6	11	20	6	4	3	3	9	4	3	8	3	2	8	8	8	7	3	3	2	12	4	3	7	2	12	3	7	12	12	6	6	4	7	3	3	4	8	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	19	0	0	0	0	0	8	1	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	240	9	2	4	6	11	12	5	4	3	3	9	4	3	2	3	2	6	8	8	7	3	3	2	12	4	3	7	2	11	3	7	12	11	6	6	4	7	3	3	4	8	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	85	1	0	2	2	0	11	4	0	0	0	0	2	0	3	0	0	3	0	0	1	0	1	0	5	0	0	1	0	35	2	7	0	0	3	0	0	0	0	1	0	1	0	0					
		0.70%	0.26%	0.00%	1.01%	0.72%	0.00%	0.98%	1.57%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.67%	0.00%	0.00%	0.69%	0.00%	0.00%	0.30%	0.00%	0.84%	0.00%	0.81%	0.00%	0.00%	0.33%	0.00%	7.07%	3.85%	1.67%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	0.32%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1241	25	0	11	12	103	55	3	2	8	0	9	1	9	8	0	0	114	120	111	2	0	7	0	9	4	10	21	0	33	3	2	15	6	57	7	69	82	66	5	93	97	36	26					
		10.25%	6.53%	0.00%	5.53%	4.35%	16.69%	4.88%	1.18%	0.91%	7.92%	0.00%	2.31%	0.48%	15.00%	1.79%	0.00%	0.00%	26.15%	26.79%	29.76%	0.61%	0.00%	5.88%	0.00%	1.45%	2.82%	5.65%	6.95%	0.00%	6.67%	5.77%	0.48%	2.63%	0.98%	19.00%	1.93%	29.87%	21.58%	34.92%	5.81%	51.67%	31.09%	18.09%	34.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
		0.02%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	25	0	0	0	1	0	4	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	3	2	0	0	0	0	0	2	0	0					
		0.21%	0.00%	0.00%	0.00%	0.36%	0.00%	0.35%	0.39%	0.00%	0.00%	0.00%	0.26%	0.96%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.53%	0.33%	1.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	27	1	0	0	0	0	4	3	1	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	1	0	3	0	0	0	0	0	0	2	0	0					
		0.22%	0.26%	0.00%	0.00%	0.00%	0.00%	0.35%	1.18%	0.45%	0.00%	0.00%	0.77%	0.00%	0.00%	0.22%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.66%	0.00%	0.40%	0.00%	0.00%	0.18%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	10	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10660	355	28	186	261	511	1042	242	213	93	114	376	204	50	426	105	41	318	328	262	327	65	109	34	603	138	167	276	19	419	46	411	550	600	234	348	162	296	123	80	87	199	163	49					
		88.00%	92.69%	93.33%	93.47%	94.57%	82.82%	92.38%	95.28%	96.82%	92.08%	96.61%	96.41%	97.61%	83.33%	95.52%	95.45%	100.00%	72.94%	73.21%	70.24%	99.09%	100.00%	91.60%	100.00%	97.26%	97.18%	94.35%	91.39%	100.00%	84.65%	88.46%	97.86%	96.49%	97.72%	78.00%	95.87%	70.13%	77.89%	65.08%	93.02%	48.33%	63.78%	81.91%	65.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
