Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Гунибская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
14	Число погашенных неиспользованных открепительных удостоверений	85	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	1.30%	0.35%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	27	0	0	0	16	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
		0.29%	0.00%	0.00%	0.00%	7.69%	0.00%	0.00%	0.49%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.90%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	731	29	0	10	0	40	71	15	10	4	7	22	11	7	27	2	2	19	21	17	23	3	6	0	83	20	15	17	0	20	7	28	32	39	19	18	8	22	9	4	12	19	12	1					
		7.76%	7.88%	0.00%	7.52%	0.00%	8.93%	7.71%	7.28%	5.92%	5.26%	7.14%	8.56%	7.64%	6.86%	7.87%	2.90%	4.08%	7.92%	7.95%	8.02%	7.19%	7.89%	6.98%	0.00%	15.37%	7.04%	7.61%	7.11%	0.00%	6.99%	17.95%	7.61%	7.84%	7.93%	8.88%	7.73%	4.19%	7.86%	6.38%	8.00%	7.50%	6.69%	7.64%	1.64%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8565	339	18	123	192	408	825	190	156	70	87	215	133	93	316	64	46	221	243	195	292	35	80	14	444	262	181	220	8	263	32	340	371	453	195	211	180	258	132	44	148	265	143	60					
		90.97%	92.12%	100.00%	92.48%	92.31%	91.07%	89.58%	92.23%	92.31%	92.11%	88.78%	83.66%	92.36%	91.18%	92.13%	92.75%	93.88%	92.08%	92.05%	91.98%	91.25%	92.11%	93.02%	100.00%	82.22%	92.25%	91.88%	92.05%	100.00%	91.96%	82.05%	92.39%	90.93%	92.07%	91.12%	90.56%	94.24%	92.14%	93.62%	88.00%	92.50%	93.31%	91.08%	98.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	10	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	2.63%	0.00%	0.00%	0.00%	1.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.42%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
