Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Малгобекская городская																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
25	"8. ""Народно-республиканская партия России"""	52	1	2	1	6	3	0	1	4	2	19	2	0	2	3	6					
		0.76%	0.22%	0.49%	0.21%	1.00%	0.65%	0.0%	0.18%	0.63%	0.45%	4.07%	0.99%	0.0%	1.22%	0.70%	0.67%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	2	0	1	0	0	2	2	2	0	0	0	1	0	1					
		0.17%	0.22%	0.49%	0.0%	0.16%	0.0%	0.0%	0.37%	0.31%	0.45%	0.0%	0.0%	0.0%	0.61%	0.0%	0.11%					
27	"10. ""Аграрная партия России"""	61	2	5	3	3	2	1	5	5	4	0	1	5	4	1	20					
		0.90%	0.44%	1.23%	0.65%	0.50%	0.43%	0.25%	0.93%	0.79%	0.90%	0.0%	0.49%	2.01%	2.45%	0.23%	2.25%					
28	"11. ""Истинные патриоты России"""	55	3	1	3	8	1	8	6	3	11	4	2	1	1	0	3					
		0.81%	0.66%	0.24%	0.65%	1.34%	0.21%	2.03%	1.12%	0.47%	2.47%	0.85%	0.99%	0.40%	0.61%	0.0%	0.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	283	14	14	11	14	29	14	15	14	16	48	0	9	5	42	38					
		4.18%	3.08%	3.44%	2.40%	2.34%	6.30%	3.55%	2.80%	2.22%	3.60%	10.30%	0.0%	3.62%	3.06%	9.83%	4.29%					
30	"13. ""Демократическая партия России"""	29	1	0	3	4	3	0	0	4	5	1	1	1	1	0	5					
		0.42%	0.22%	0.0%	0.65%	0.67%	0.65%	0.0%	0.0%	0.63%	1.12%	0.21%	0.49%	0.40%	0.61%	0.0%	0.56%					
31	"14. ""Великая Россия - Евразийский Союз"""	3188	258	256	231	233	193	196	308	389	225	189	79	75	23	225	308					
		47.12%	56.82%	63.05%	50.43%	39.09%	41.95%	49.74%	57.67%	61.94%	50.67%	40.55%	39.10%	30.24%	14.11%	52.69%	34.80%					
32	"15. ""Партия СЛОН"""	14	2	0	1	1	0	0	2	0	0	1	2	1	0	0	4					
		0.20%	0.44%	0.0%	0.21%	0.16%	0.0%	0.0%	0.37%	0.0%	0.0%	0.21%	0.99%	0.40%	0.0%	0.0%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	81	5	2	2	6	6	8	5	5	6	4	0	8	5	2	17					
		1.19%	1.10%	0.49%	0.43%	1.00%	1.30%	2.03%	0.93%	0.79%	1.35%	0.85%	0.0%	3.22%	3.06%	0.46%	1.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	155	8	7	1	9	6	10	18	20	5	15	4	2	10	13	27					
		2.29%	1.76%	1.72%	0.21%	1.51%	1.30%	2.53%	3.37%	3.18%	1.12%	3.21%	1.98%	0.80%	6.13%	3.04%	3.05%					
35	"18. ""ЛДПР"""	133	10	6	13	7	10	6	16	3	12	4	5	9	6	3	23					
		1.96%	2.20%	1.47%	2.83%	1.17%	2.17%	1.52%	2.99%	0.47%	2.70%	0.85%	2.47%	3.62%	3.68%	0.70%	2.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	60	10	6	1	4	1	3	1	5	2	8	1	6	0	3	9					
		0.88%	2.20%	1.47%	0.21%	0.67%	0.21%	0.76%	0.18%	0.79%	0.45%	1.71%	0.49%	2.41%	0.0%	0.70%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	1083	56	36	86	174	102	56	64	61	46	95	44	78	32	35	118					
		16.00%	12.33%	8.86%	18.77%	29.19%	22.17%	14.21%	11.98%	9.71%	10.36%	20.38%	21.78%	31.45%	19.63%	8.19%	13.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	0	1	2	3	1	1	3	1	0	0	6	0	2	2					
		0.33%	0.22%	0.0%	0.21%	0.33%	0.65%	0.25%	0.18%	0.47%	0.22%	0.0%	0.0%	2.41%	0.0%	0.46%	0.22%					
39	"22. ""Развитие предпринимательства"""	7	0	0	1	0	0	1	0	2	0	0	0	1	2	0	0					
		0.10%	0.0%	0.0%	0.21%	0.0%	0.0%	0.25%	0.0%	0.31%	0.0%	0.0%	0.0%	0.40%	1.22%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	183	6	11	12	21	16	10	13	9	8	17	6	1	10	17	26					
		2.70%	1.32%	2.70%	2.62%	3.52%	3.47%	2.53%	2.43%	1.43%	1.80%	3.64%	2.97%	0.40%	6.13%	3.98%	2.93%					
																						
41	Против всех	241	12	17	18	18	19	14	23	23	23	15	4	10	9	11	25					
		3.56%	2.64%	4.18%	3.93%	3.02%	4.13%	3.55%	4.30%	3.66%	5.18%	3.21%	1.98%	4.03%	5.52%	2.57%	2.82%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
