Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Мантуровского района																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	0	2	0	6	1	2	1	2	0	2	3	13	2	0	3	0	4	0	1	5	0	11	3	0	3					
		0.66%	0.00%	0.76%	0.00%	1.96%	1.04%	3.17%	0.25%	0.33%	0.00%	1.38%	0.95%	0.76%	0.64%	0.00%	0.70%	0.00%	1.06%	0.00%	0.39%	1.54%	0.00%	0.76%	0.84%	0.00%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7272	228	199	267	246	77	49	300	486	134	97	224	1219	242	231	323	205	315	124	215	252	70	968	260	177	364					
		74.45%	85.07%	75.67%	77.17%	80.39%	80.21%	77.78%	76.34%	79.41%	67.34%	66.90%	71.11%	71.12%	77.56%	75.24%	75.29%	87.98%	83.11%	83.78%	83.33%	77.78%	56.00%	67.08%	72.83%	78.67%	71.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	1	0	0	1	0	0	0	6	0	0	0	5	2	1	2	1	0	0	2	1	2	7	1	2	1					
		0.36%	0.37%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.29%	0.64%	0.33%	0.47%	0.43%	0.00%	0.00%	0.78%	0.31%	1.60%	0.49%	0.28%	0.89%	0.20%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
