Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Нововаршавская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	274	34	31	7	7	2	7	11	8	19	13	6	0	3	12	0	3	2	5	13	0	3	21	18	15	0	1	2	15	8	3	3	2					
		2.20%	2.46%	2.30%	3.91%	1.75%	1.13%	7.29%	2.21%	2.80%	3.17%	1.44%	2.03%	0.0%	2.43%	1.97%	0.0%	3.79%	1.73%	2.20%	1.86%	0.0%	3.52%	2.84%	2.31%	2.24%	0.0%	0.49%	1.07%	4.98%	1.28%	4.76%	3.03%	1.35%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	128	22	21	2	3	0	1	4	2	14	7	3	1	0	7	1	0	0	0	3	0	0	12	10	6	2	2	1	2	1	0	0	1					
		1.03%	1.59%	1.56%	1.11%	0.75%	0.0%	1.04%	0.80%	0.70%	2.33%	0.77%	1.01%	0.75%	0.0%	1.15%	0.50%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	1.62%	1.28%	0.89%	1.24%	0.99%	0.53%	0.66%	0.16%	0.0%	0.0%	0.67%					
22	"5. ""За Русь Святую"""	32	1	7	0	0	0	0	2	1	1	3	3	1	0	2	0	0	0	0	2	0	0	4	1	1	0	0	0	1	2	0	0	0					
		0.25%	0.07%	0.52%	0.0%	0.0%	0.0%	0.0%	0.40%	0.35%	0.16%	0.33%	1.01%	0.75%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.54%	0.12%	0.14%	0.0%	0.0%	0.0%	0.33%	0.32%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	2	2	0	1	0	0	0	1	2	3	2	0	0	0	0	2	1	1	4	0	0	0	2	3	0	1	0	1	1	0	0	0					
		0.23%	0.14%	0.14%	0.0%	0.25%	0.0%	0.0%	0.0%	0.35%	0.33%	0.33%	0.67%	0.0%	0.0%	0.0%	0.0%	2.53%	0.86%	0.44%	0.57%	0.0%	0.0%	0.0%	0.25%	0.44%	0.0%	0.49%	0.0%	0.33%	0.16%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	8	5	1	0	0	2	2	1	0	2	0	0	0	0	0	0	0	0	3	0	0	5	4	3	0	1	0	2	1	1	0	0					
		0.32%	0.58%	0.37%	0.55%	0.0%	0.0%	2.08%	0.40%	0.35%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.67%	0.51%	0.44%	0.0%	0.49%	0.0%	0.66%	0.16%	1.58%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	2	2	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.49%	0.0%	0.66%	0.32%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	2	4	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1					
		0.12%	0.14%	0.29%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.16%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%					
27	"10. ""Аграрная партия России"""	883	48	54	6	37	10	5	54	20	95	80	15	2	6	68	20	8	11	13	64	3	18	20	28	57	13	10	23	21	55	1	11	7					
		7.10%	3.48%	4.02%	3.35%	9.29%	5.68%	5.20%	10.88%	7.01%	15.85%	8.89%	5.08%	1.50%	4.87%	11.18%	10.15%	10.12%	9.56%	5.72%	9.16%	6.0%	21.17%	2.71%	3.59%	8.52%	8.07%	4.95%	12.36%	6.97%	8.8%	1.58%	11.11%	4.72%					
28	"11. ""Истинные патриоты России"""	78	2	2	1	1	1	0	1	3	5	6	1	0	3	6	1	4	3	15	1	0	2	1	0	1	2	2	0	2	6	0	6	0					
		0.62%	0.14%	0.14%	0.55%	0.25%	0.56%	0.0%	0.20%	1.05%	0.83%	0.66%	0.33%	0.0%	2.43%	0.98%	0.50%	5.06%	2.60%	6.60%	0.14%	0.0%	2.35%	0.13%	0.0%	0.14%	1.24%	0.99%	0.0%	0.66%	0.96%	0.0%	6.06%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	116	17	9	1	4	3	2	7	3	11	8	1	0	0	8	0	0	1	3	6	0	1	6	2	5	2	2	2	4	7	0	0	1					
		0.93%	1.23%	0.67%	0.55%	1.00%	1.70%	2.08%	1.41%	1.05%	1.83%	0.88%	0.33%	0.0%	0.0%	1.31%	0.0%	0.0%	0.86%	1.32%	0.85%	0.0%	1.17%	0.81%	0.25%	0.74%	1.24%	0.99%	1.07%	1.32%	1.12%	0.0%	0.0%	0.67%					
30	"13. ""Демократическая партия России"""	47	6	9	0	0	3	0	3	2	1	2	1	0	1	0	0	1	0	0	3	0	0	2	4	2	0	1	0	1	4	0	0	1					
		0.37%	0.43%	0.67%	0.0%	0.0%	1.70%	0.0%	0.60%	0.70%	0.16%	0.22%	0.33%	0.0%	0.81%	0.0%	0.0%	1.26%	0.0%	0.0%	0.42%	0.0%	0.0%	0.27%	0.51%	0.29%	0.0%	0.49%	0.0%	0.33%	0.64%	0.0%	0.0%	0.67%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	2	2	0	0	0	2	2	1	7	6	0	0	0	0	0	1	0	3	0	1	0	1	1	4	0	1	0	1	7	0	4	0					
		0.37%	0.14%	0.14%	0.0%	0.0%	0.0%	2.08%	0.40%	0.35%	1.16%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	1.32%	0.0%	2.0%	0.0%	0.13%	0.12%	0.59%	0.0%	0.49%	0.0%	0.33%	1.12%	0.0%	4.04%	0.0%					
32	"15. ""Партия СЛОН"""	20	3	0	0	0	0	0	3	1	1	1	0	0	1	2	0	0	0	2	2	0	0	1	2	0	0	0	0	0	0	0	1	0					
		0.16%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.35%	0.16%	0.11%	0.0%	0.0%	0.81%	0.32%	0.0%	0.0%	0.0%	0.88%	0.28%	0.0%	0.0%	0.13%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	549	82	74	3	8	9	1	15	4	19	30	4	6	5	16	8	3	5	6	22	2	1	57	78	27	4	11	2	11	19	1	3	13					
		4.41%	5.95%	5.51%	1.67%	2.01%	5.11%	1.04%	3.02%	1.40%	3.17%	3.33%	1.35%	4.51%	4.06%	2.63%	4.06%	3.79%	4.34%	2.64%	3.15%	4.0%	1.17%	7.73%	10.01%	4.03%	2.48%	5.44%	1.07%	3.65%	3.04%	1.58%	3.03%	8.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	0	4	0	0	1	1	2	1	2	3	2	0	0	7	0	3	1	2	3	0	0	0	2	4	0	5	0	3	6	1	1	2					
		0.45%	0.0%	0.29%	0.0%	0.0%	0.56%	1.04%	0.40%	0.35%	0.33%	0.33%	0.67%	0.0%	0.0%	1.15%	0.0%	3.79%	0.86%	0.88%	0.42%	0.0%	0.0%	0.0%	0.25%	0.59%	0.0%	2.47%	0.0%	0.99%	0.96%	1.58%	1.01%	1.35%					
35	"18. ""ЛДПР"""	1654	210	224	34	40	14	15	54	54	45	102	45	14	29	42	26	0	8	1	86	2	8	152	160	91	8	8	13	49	90	11	2	17					
		13.30%	15.25%	16.69%	18.99%	10.05%	7.95%	15.62%	10.88%	18.94%	7.51%	11.34%	15.25%	10.52%	23.57%	6.90%	13.19%	0.0%	6.95%	0.44%	12.32%	4.0%	9.41%	20.62%	20.53%	13.60%	4.96%	3.96%	6.98%	16.27%	14.4%	17.46%	2.02%	11.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	249	30	23	8	3	7	5	14	23	16	14	5	10	1	9	0	0	4	4	15	0	0	15	14	8	0	3	3	6	6	2	0	1					
		2.00%	2.17%	1.71%	4.46%	0.75%	3.97%	5.20%	2.82%	8.07%	2.67%	1.55%	1.69%	7.51%	0.81%	1.48%	0.0%	0.0%	3.47%	1.76%	2.14%	0.0%	0.0%	2.03%	1.79%	1.19%	0.0%	1.48%	1.61%	1.99%	0.96%	3.17%	0.0%	0.67%					
37	"20. ""Политическая партия ""Единая Россия"""	5200	615	584	80	189	73	31	163	91	195	411	126	61	40	330	94	23	42	78	177	10	33	294	294	341	75	86	111	133	298	23	35	64					
		41.84%	44.66%	43.51%	44.69%	47.48%	41.47%	32.29%	32.86%	31.92%	32.55%	45.71%	42.71%	45.86%	32.52%	54.27%	47.71%	29.11%	36.52%	34.36%	25.35%	20.0%	38.82%	39.89%	37.74%	50.97%	46.58%	42.57%	59.67%	44.18%	47.68%	36.50%	35.35%	43.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	3	6	1	1	1	0	0	1	1	3	1	0	0	3	0	0	1	1	0	0	0	4	2	0	0	0	0	0	0	1	2	1					
		0.26%	0.21%	0.44%	0.55%	0.25%	0.56%	0.0%	0.0%	0.35%	0.16%	0.33%	0.33%	0.0%	0.0%	0.49%	0.0%	0.0%	0.86%	0.44%	0.0%	0.0%	0.0%	0.54%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	2.02%	0.67%					
39	"22. ""Развитие предпринимательства"""	23	2	8	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	2	0	1	0					
		0.18%	0.14%	0.59%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.16%	0.11%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	1.01%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1850	189	198	15	65	29	12	105	40	122	111	52	20	26	36	18	8	22	56	231	26	10	83	103	61	18	35	10	32	72	10	13	22					
		14.88%	13.72%	14.75%	8.37%	16.33%	16.47%	12.5%	21.16%	14.03%	20.36%	12.34%	17.62%	15.03%	21.13%	5.92%	9.13%	10.12%	19.13%	24.66%	33.09%	52.0%	11.76%	11.26%	13.22%	9.11%	11.18%	17.32%	5.37%	10.63%	11.52%	15.87%	13.13%	14.86%					
																																							
41	Против всех	345	35	25	4	11	7	4	16	11	12	28	7	4	2	18	5	4	4	11	17	2	1	25	26	19	6	14	3	4	12	2	5	1					
		2.77%	2.54%	1.86%	2.23%	2.76%	3.97%	4.16%	3.22%	3.85%	2.00%	3.11%	2.37%	3.00%	1.62%	2.96%	2.53%	5.06%	3.47%	4.84%	2.43%	4.0%	1.17%	3.39%	3.33%	2.84%	3.72%	6.93%	1.61%	1.32%	1.92%	3.17%	5.05%	0.67%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
