Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Чусовская городская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №4401	УИК №4402	УИК №4403	УИК №4404	УИК №4405	УИК №4406	УИК №4407	УИК №4408	УИК №4409	УИК №4410	УИК №4411	УИК №4412	УИК №4413	УИК №4414	УИК №4415	УИК №4416	УИК №4417	УИК №4418	УИК №4419	УИК №4420	УИК №4421	УИК №4422	УИК №4423	УИК №4424	УИК №4425	УИК №4426	УИК №4427	УИК №4428	УИК №4429	УИК №4430	УИК №4431	УИК №4432	УИК №4433	УИК №4434	УИК №4435	УИК №4436	УИК №4437	УИК №4438	УИК №4439	УИК №4440	УИК №4441	УИК №4442	УИК №4443	УИК №4444	УИК №4445	УИК №4446	УИК №4447	УИК №4448	УИК №4449	УИК №4450	УИК №4451					
		3.89%	1.27%	2.36%	3.62%	4.06%	2.57%	3.80%	2.49%	5.04%	4.37%	4.03%	2.80%	4.32%	3.65%	5.28%	4.23%	4.95%	5.41%	5.29%	5.13%	5.48%	6.62%	5.32%	5.65%	3.48%	0.64%	4.32%	3.87%	5.24%	3.06%	0.0%	1.58%	1.80%	2.30%	2.79%	2.91%	0.69%	0.76%	1.67%	3.55%	2.07%	1.73%	2.03%	1.01%	1.66%	0.54%	3.46%	1.72%	1.88%	1.91%	0.0%	2.50%					
22	"5. ""За Русь Святую"""	149	1	2	5	3	6	0	2	2	3	3	2	4	6	7	5	4	3	4	3	2	4	2	5	2	2	3	6	5	4	1	0	3	2	0	2	4	0	2	4	1	1	8	0	1	1	1	4	3	0	0	11					
		0.42%	0.18%	0.47%	0.67%	0.55%	0.67%	0.0%	0.16%	0.32%	0.36%	0.57%	0.56%	0.34%	0.53%	0.44%	0.29%	0.25%	0.17%	0.27%	0.26%	0.12%	0.28%	0.18%	0.37%	0.69%	0.64%	0.31%	0.64%	1.00%	0.61%	0.66%	0.0%	1.35%	0.65%	0.0%	0.58%	2.79%	0.0%	0.33%	1.42%	0.25%	0.43%	1.80%	0.0%	0.83%	0.54%	0.38%	0.40%	0.80%	0.0%	0.0%	1.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	147	0	3	3	1	2	1	2	6	4	1	1	6	6	6	4	11	6	5	2	0	1	3	5	0	0	4	5	1	5	0	0	2	3	6	3	1	8	3	0	0	1	5	2	2	1	0	6	4	0	1	5					
		0.41%	0.0%	0.71%	0.40%	0.18%	0.22%	0.38%	0.16%	0.97%	0.48%	0.19%	0.28%	0.51%	0.53%	0.37%	0.23%	0.70%	0.35%	0.33%	0.17%	0.0%	0.07%	0.28%	0.37%	0.0%	0.0%	0.42%	0.53%	0.20%	0.76%	0.0%	0.0%	0.90%	0.98%	1.39%	0.87%	0.69%	1.52%	0.50%	0.0%	0.0%	0.43%	1.12%	0.33%	1.66%	0.54%	0.0%	0.60%	1.07%	0.0%	1.28%	0.66%					
24	"7. ""Новый курс - Автомобильная Россия"""	373	2	5	8	7	11	2	11	10	14	11	6	24	4	20	17	19	18	13	13	13	19	11	15	5	5	9	8	4	7	0	0	1	0	2	6	1	3	5	0	5	2	4	5	1	1	2	9	2	1	1	11					
		1.05%	0.36%	1.18%	1.07%	1.29%	1.23%	0.76%	0.91%	1.62%	1.70%	2.11%	1.68%	2.07%	0.35%	1.25%	1.01%	1.22%	1.05%	0.88%	1.13%	0.78%	1.35%	1.02%	1.13%	1.74%	1.60%	0.94%	0.86%	0.80%	1.07%	0.0%	0.0%	0.45%	0.0%	0.46%	1.74%	0.69%	0.57%	0.83%	0.0%	1.29%	0.86%	0.90%	0.84%	0.83%	0.54%	0.76%	0.91%	0.53%	0.23%	1.28%	1.45%					
25	"8. ""Народно-республиканская партия России"""	63	0	0	0	0	1	5	4	0	0	0	1	0	1	4	6	1	1	0	5	5	1	2	0	0	0	2	1	2	0	0	1	0	0	0	0	0	1	2	1	1	3	2	0	0	0	1	3	0	1	0	5					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.11%	1.90%	0.33%	0.0%	0.0%	0.0%	0.28%	0.0%	0.08%	0.25%	0.35%	0.06%	0.05%	0.0%	0.43%	0.30%	0.07%	0.18%	0.0%	0.0%	0.0%	0.21%	0.10%	0.40%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.33%	0.35%	0.25%	1.30%	0.45%	0.0%	0.0%	0.0%	0.38%	0.30%	0.0%	0.23%	0.0%	0.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	127	0	2	2	5	2	1	5	1	4	2	0	3	3	4	6	16	11	5	4	6	6	6	4	0	3	1	1	1	2	0	0	1	0	0	1	0	0	1	0	1	0	0	4	0	0	0	5	2	0	0	6					
		0.35%	0.0%	0.47%	0.26%	0.92%	0.22%	0.38%	0.41%	0.16%	0.48%	0.38%	0.0%	0.25%	0.26%	0.25%	0.35%	1.03%	0.64%	0.33%	0.34%	0.36%	0.42%	0.56%	0.30%	0.0%	0.96%	0.10%	0.10%	0.20%	0.30%	0.0%	0.0%	0.45%	0.0%	0.0%	0.29%	0.0%	0.0%	0.16%	0.0%	0.25%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.50%	0.53%	0.0%	0.0%	0.79%					
27	"10. ""Аграрная партия России"""	1324	18	10	21	11	21	5	23	19	14	12	14	36	34	59	37	34	51	25	24	42	30	36	39	16	11	21	18	9	10	7	4	6	21	8	5	8	134	18	63	65	31	63	72	4	6	5	39	11	11	2	41					
		3.73%	3.28%	2.36%	2.81%	2.03%	2.34%	1.90%	1.91%	3.08%	1.70%	2.30%	3.92%	3.11%	3.02%	3.71%	2.20%	2.18%	3.00%	1.69%	2.08%	2.53%	2.13%	3.36%	2.94%	5.57%	3.53%	2.21%	1.93%	1.81%	1.53%	4.66%	2.11%	2.70%	6.90%	1.86%	1.45%	5.59%	25.57%	3.01%	22.41%	16.88%	13.47%	14.22%	12.22%	3.33%	3.27%	1.92%	3.95%	2.96%	2.63%	2.56%	5.41%					
28	"11. ""Истинные патриоты России"""	40	0	0	0	2	1	2	1	1	0	2	0	1	1	0	0	1	2	1	1	2	0	0	2	1	0	2	4	2	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	5	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.36%	0.11%	0.76%	0.08%	0.16%	0.0%	0.38%	0.0%	0.08%	0.08%	0.0%	0.0%	0.06%	0.11%	0.06%	0.08%	0.12%	0.0%	0.0%	0.15%	0.34%	0.0%	0.21%	0.43%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.35%	0.25%	0.43%	0.0%	0.0%	0.0%	0.0%	0.76%	0.50%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1007	0	12	18	17	30	0	24	16	23	25	4	31	39	59	49	46	63	53	31	41	57	48	58	8	5	23	28	13	18	0	8	6	6	2	7	1	2	7	3	4	9	9	13	1	3	1	50	9	10	0	17					
		2.84%	0.0%	2.84%	2.41%	3.14%	3.35%	0.0%	1.99%	2.60%	2.79%	4.79%	1.12%	2.68%	3.47%	3.71%	2.92%	2.96%	3.70%	3.59%	2.69%	2.47%	4.05%	4.48%	4.37%	2.78%	1.60%	2.42%	3.01%	2.62%	2.76%	0.0%	4.23%	2.70%	1.97%	0.46%	2.04%	0.69%	0.38%	1.17%	1.06%	1.03%	3.91%	2.03%	2.20%	0.83%	1.63%	0.38%	5.07%	2.42%	2.39%	0.0%	2.24%					
30	"13. ""Демократическая партия России"""	71	2	1	0	1	3	0	3	0	0	2	0	1	3	1	1	1	2	2	2	2	10	3	0	0	0	5	4	4	1	0	0	0	1	1	0	2	0	4	0	1	1	3	2	0	0	0	1	0	1	0	0					
		0.20%	0.36%	0.23%	0.0%	0.18%	0.33%	0.0%	0.24%	0.0%	0.0%	0.38%	0.0%	0.08%	0.26%	0.06%	0.05%	0.06%	0.11%	0.13%	0.17%	0.12%	0.71%	0.28%	0.0%	0.0%	0.0%	0.52%	0.43%	0.80%	0.15%	0.0%	0.0%	0.0%	0.32%	0.23%	0.0%	1.39%	0.0%	0.66%	0.0%	0.25%	0.43%	0.67%	0.33%	0.0%	0.0%	0.0%	0.10%	0.0%	0.23%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	1	1	3	0	4	1	4	2	3	0	0	3	3	2	3	3	3	3	3	4	1	0	0	1	0	1	4	1	1	0	0	2	1	0	0	1	2	1	1	0	0	3	1	0	1	1	3	2	0	1	1					
		0.21%	0.18%	0.23%	0.40%	0.0%	0.44%	0.38%	0.33%	0.32%	0.36%	0.0%	0.0%	0.25%	0.26%	0.12%	0.17%	0.19%	0.17%	0.20%	0.26%	0.24%	0.07%	0.0%	0.0%	0.34%	0.0%	0.10%	0.43%	0.20%	0.15%	0.0%	0.0%	0.90%	0.32%	0.0%	0.0%	0.69%	0.38%	0.16%	0.35%	0.0%	0.0%	0.67%	0.16%	0.0%	0.54%	0.38%	0.30%	0.53%	0.0%	1.28%	0.13%					
32	"15. ""Партия СЛОН"""	53	1	2	2	3	1	0	0	2	1	0	0	0	2	2	0	2	2	3	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	12	0	0	0	0	1	0	0	2	0	0	0	0					
		0.14%	0.18%	0.47%	0.26%	0.55%	0.11%	0.0%	0.0%	0.32%	0.12%	0.0%	0.0%	0.0%	0.17%	0.12%	0.0%	0.12%	0.11%	0.20%	0.0%	0.18%	0.14%	0.09%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	1.17%	4.27%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1880	17	5	33	20	35	11	55	32	44	26	24	95	57	91	85	80	120	67	52	106	103	64	83	20	8	51	62	25	24	5	6	24	12	13	20	4	15	29	2	10	9	13	20	5	4	9	78	20	24	5	58					
		5.30%	3.10%	1.18%	4.42%	3.69%	3.91%	4.18%	4.57%	5.20%	5.34%	4.99%	6.72%	8.21%	5.07%	5.73%	5.06%	5.15%	7.06%	4.54%	4.52%	6.38%	7.33%	5.97%	6.25%	6.96%	2.57%	5.37%	6.66%	5.04%	3.68%	3.33%	3.17%	10.81%	3.94%	3.02%	5.83%	2.79%	2.86%	4.84%	0.71%	2.59%	3.91%	2.93%	3.39%	4.16%	2.18%	3.46%	7.91%	5.39%	5.75%	6.41%	7.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	1	3	2	2	4	1	4	3	2	1	1	0	2	2	4	3	4	2	3	5	2	1	3	0	0	3	0	1	1	0	0	1	3	2	0	0	1	2	1	1	2	2	1	0	0	1	9	2	2	0	1					
		0.25%	0.18%	0.71%	0.26%	0.36%	0.44%	0.38%	0.33%	0.48%	0.24%	0.19%	0.28%	0.0%	0.17%	0.12%	0.23%	0.19%	0.23%	0.13%	0.26%	0.30%	0.14%	0.09%	0.22%	0.0%	0.0%	0.31%	0.0%	0.20%	0.15%	0.0%	0.0%	0.45%	0.98%	0.46%	0.0%	0.0%	0.19%	0.33%	0.35%	0.25%	0.86%	0.45%	0.16%	0.0%	0.0%	0.38%	0.91%	0.53%	0.47%	0.0%	0.13%					
35	"18. ""ЛДПР"""	7332	232	110	200	125	169	79	293	106	191	118	81	244	200	270	310	295	340	326	276	379	295	210	266	64	55	186	204	108	120	59	58	35	51	48	38	17	118	95	27	93	46	98	121	10	29	33	203	65	93	12	131					
		20.69%	42.33%	26.06%	26.84%	23.10%	18.90%	30.03%	24.39%	17.23%	23.20%	22.64%	22.68%	21.10%	17.80%	17.00%	18.47%	18.99%	20.01%	22.13%	24.0%	22.84%	21.01%	19.60%	20.06%	22.29%	17.68%	19.62%	21.93%	21.77%	18.40%	39.33%	30.68%	15.76%	16.77%	11.16%	11.07%	11.88%	22.51%	15.88%	9.60%	24.15%	19.99%	22.12%	20.54%	8.33%	15.84%	12.69%	20.60%	17.52%	22.30%	15.38%	17.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	686	7	0	11	13	14	5	16	10	23	7	8	16	27	29	37	27	29	21	24	23	20	24	26	8	7	26	23	11	11	1	2	5	8	12	10	2	9	26	2	4	2	14	8	2	2	2	34	6	10	2	20					
		1.93%	1.27%	0.0%	1.47%	2.40%	1.56%	1.90%	1.33%	1.62%	2.79%	1.34%	2.24%	1.38%	2.40%	1.82%	2.20%	1.73%	1.70%	1.42%	2.08%	1.38%	1.42%	2.24%	1.96%	2.78%	2.25%	2.74%	2.47%	2.21%	1.68%	0.66%	1.05%	2.25%	2.63%	2.79%	2.91%	1.39%	1.71%	4.34%	0.71%	1.03%	0.86%	3.16%	1.35%	1.66%	1.09%	0.76%	3.45%	1.61%	2.39%	2.56%	2.64%					
37	"20. ""Политическая партия ""Единая Россия"""	13125	166	176	278	197	343	92	480	225	294	216	138	403	448	608	611	551	597	538	408	583	444	357	454	100	160	369	353	219	290	62	84	87	124	228	156	68	151	248	110	111	69	125	220	64	100	159	278	135	175	45	228					
		37.03%	30.29%	41.70%	37.31%	36.41%	38.36%	34.98%	39.96%	36.58%	35.72%	41.45%	38.65%	34.86%	39.89%	38.28%	36.41%	35.47%	35.13%	36.52%	35.47%	35.14%	31.62%	33.33%	34.23%	34.84%	51.44%	38.92%	37.95%	44.15%	44.47%	41.33%	44.44%	39.18%	40.78%	53.02%	45.48%	47.55%	28.81%	41.47%	39.14%	28.83%	29.99%	28.21%	37.35%	53.33%	54.64%	61.15%	28.22%	36.38%	41.96%	57.69%	30.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	0	10	2	0	4	2	2	1	0	1	0	1	3	1	3	1	2	1	3	1	0	2	2	0	0	3	1	0	3	0	0	1	0	0	1	2	0	0	1	0	2	2	2	0	0	0	3	0	0	0	4					
		0.18%	0.0%	2.36%	0.26%	0.0%	0.44%	0.76%	0.16%	0.16%	0.0%	0.19%	0.0%	0.08%	0.26%	0.06%	0.17%	0.06%	0.11%	0.06%	0.26%	0.06%	0.0%	0.18%	0.15%	0.0%	0.0%	0.31%	0.10%	0.0%	0.46%	0.0%	0.0%	0.45%	0.0%	0.0%	0.29%	1.39%	0.0%	0.0%	0.35%	0.0%	0.86%	0.45%	0.33%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.52%					
39	"22. ""Развитие предпринимательства"""	91	0	0	0	0	7	1	3	1	1	0	0	24	4	3	0	4	4	4	0	1	5	4	2	0	0	1	1	1	2	0	0	0	0	5	1	1	2	2	0	0	1	0	2	0	0	1	3	0	0	0	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.78%	0.38%	0.24%	0.16%	0.12%	0.0%	0.0%	2.07%	0.35%	0.18%	0.0%	0.25%	0.23%	0.27%	0.0%	0.06%	0.35%	0.37%	0.15%	0.0%	0.0%	0.10%	0.10%	0.20%	0.30%	0.0%	0.0%	0.0%	0.0%	1.16%	0.29%	0.69%	0.38%	0.33%	0.0%	0.0%	0.43%	0.0%	0.33%	0.0%	0.0%	0.38%	0.30%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2085	30	18	38	24	61	8	70	49	50	10	26	66	77	106	148	116	93	79	54	83	69	65	80	18	12	59	38	13	21	5	10	20	28	16	23	10	14	55	18	25	22	26	31	16	3	13	65	28	26	0	50					
		5.88%	5.47%	4.26%	5.10%	4.43%	6.82%	3.04%	5.82%	7.96%	6.07%	1.91%	7.28%	5.70%	6.85%	6.67%	8.82%	7.46%	5.47%	5.36%	4.69%	5.00%	4.91%	6.06%	6.03%	6.27%	3.85%	6.22%	4.08%	2.62%	3.22%	3.33%	5.29%	9.00%	9.21%	3.72%	6.70%	6.99%	2.67%	9.19%	6.40%	6.49%	9.56%	5.86%	5.26%	13.33%	1.63%	5.0%	6.59%	7.54%	6.23%	0.0%	6.60%					
																																																										
41	Против всех	1589	18	13	33	19	43	14	52	29	32	17	12	37	44	71	81	76	77	69	50	80	91	48	65	14	15	44	41	13	24	8	10	7	5	29	10	11	22	19	12	24	15	25	25	5	13	8	42	21	22	6	28					
		4.48%	3.28%	3.08%	4.42%	3.51%	4.80%	5.32%	4.32%	4.71%	3.88%	3.26%	3.36%	3.20%	3.91%	4.47%	4.82%	4.89%	4.53%	4.68%	4.34%	4.82%	6.48%	4.48%	4.90%	4.87%	4.82%	4.64%	4.40%	2.62%	3.68%	5.33%	5.29%	3.15%	1.64%	6.74%	2.91%	7.69%	4.19%	3.17%	4.27%	6.23%	6.52%	5.64%	4.24%	4.16%	7.10%	3.07%	4.26%	5.66%	5.27%	7.69%	3.69%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
