Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Подольская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	420	10	10	20	10	20	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	0	10	0	10	10	10	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	257	10	10	9	10	14	2	10	7	1	6	8	2	8	11	4	8	8	10	5	1	11	14	12	13	5	1	13	15	0	0	10	0	10	7	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	335	7	7	12	2	19	7	5	3	14	3	2	6	4	2	3	5	19	23	25	7	20	12	15	11	7	2	0	4	7	4	64	3	7	1	3	0					
14	Число погашенных открепительных удостоверений	163	0	0	11	0	6	8	0	3	9	4	2	8	2	9	6	2	2	0	5	9	9	6	8	7	5	9	7	5	10	0	0	0	0	3	8	0					
15	Число открепительных удостоверений выданных ТИК	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	318	14	13	7	10	15	6	7	3	3	6	4	5	9	16	8	9	10	12	13	21	7	9	13	13	5	7	7	18	4	10	5	8	4	8	5	4					
		0.93%	1.09%	1.02%	0.58%	0.69%	1.30%	1.63%	0.55%	0.31%	1.11%	1.19%	0.53%	1.34%	1.16%	1.30%	1.93%	0.91%	0.98%	0.86%	1.08%	1.43%	0.63%	0.85%	1.06%	1.29%	0.36%	2.89%	0.58%	1.36%	0.65%	1.11%	0.37%	0.86%	0.38%	1.01%	1.61%	1.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	992	43	33	41	48	44	10	32	35	5	16	19	20	26	37	13	18	21	25	28	17	26	38	15	28	52	4	54	35	21	28	44	32	42	33	3	6					
		2.92%	3.35%	2.59%	3.43%	3.31%	3.81%	2.72%	2.52%	3.69%	1.85%	3.18%	2.53%	5.36%	3.35%	3.01%	3.14%	1.82%	2.07%	1.80%	2.32%	1.16%	2.37%	3.60%	1.23%	2.79%	3.82%	1.65%	4.54%	2.65%	3.45%	3.12%	3.34%	3.45%	4.07%	4.20%	0.97%	1.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	743	25	27	28	44	28	3	23	39	6	17	13	6	12	25	14	27	12	22	23	28	27	19	16	27	22	5	26	33	11	19	27	29	31	13	10	6					
		2.18%	1.94%	2.11%	2.34%	3.04%	2.42%	0.81%	1.81%	4.12%	2.23%	3.37%	1.73%	1.60%	1.55%	2.03%	3.38%	2.73%	1.18%	1.58%	1.91%	1.91%	2.46%	1.80%	1.31%	2.69%	1.61%	2.06%	2.18%	2.50%	1.80%	2.11%	2.05%	3.12%	3.00%	1.65%	3.23%	1.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1387	80	61	63	78	97	12	53	55	11	16	38	13	9	39	9	23	37	62	25	26	41	33	15	42	74	5	55	38	26	45	52	43	56	40	12	3					
		4.08%	6.23%	4.78%	5.27%	5.39%	8.41%	3.26%	4.18%	5.81%	4.08%	3.18%	5.07%	3.48%	1.16%	3.17%	2.17%	2.32%	3.65%	4.47%	2.07%	1.77%	3.74%	3.13%	1.23%	4.19%	5.44%	2.06%	4.62%	2.88%	4.27%	5.01%	3.95%	4.63%	5.43%	5.09%	3.88%	0.94%					
22	"5. ""За Русь Святую"""	183	7	2	2	13	6	1	14	5	2	5	5	4	2	7	3	5	7	2	4	9	9	9	10	3	3	0	6	7	5	2	7	6	7	2	0	2					
		0.53%	0.54%	0.15%	0.16%	0.89%	0.52%	0.27%	1.10%	0.52%	0.74%	0.99%	0.66%	1.07%	0.25%	0.57%	0.72%	0.50%	0.69%	0.14%	0.33%	0.61%	0.82%	0.85%	0.82%	0.29%	0.22%	0.0%	0.50%	0.53%	0.82%	0.22%	0.53%	0.64%	0.67%	0.25%	0.0%	0.63%					
23	"6. ""Объединенная Российская партия ""Русь"""	90	2	1	0	3	6	2	3	2	0	2	5	1	1	4	1	4	1	1	4	2	1	3	4	4	5	2	7	5	2	2	6	0	1	2	1	0					
		0.26%	0.15%	0.07%	0.0%	0.20%	0.52%	0.54%	0.23%	0.21%	0.0%	0.39%	0.66%	0.26%	0.12%	0.32%	0.24%	0.40%	0.09%	0.07%	0.33%	0.13%	0.09%	0.28%	0.32%	0.39%	0.36%	0.82%	0.58%	0.37%	0.32%	0.22%	0.45%	0.0%	0.09%	0.25%	0.32%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	448	13	13	19	20	18	0	32	13	4	6	11	3	10	13	6	14	8	16	12	2	20	11	2	14	19	5	27	11	11	28	17	16	15	8	7	4					
		1.31%	1.01%	1.02%	1.59%	1.38%	1.56%	0.0%	2.52%	1.37%	1.48%	1.19%	1.46%	0.80%	1.29%	1.05%	1.45%	1.41%	0.79%	1.15%	0.99%	0.13%	1.82%	1.04%	0.16%	1.39%	1.39%	2.06%	2.27%	0.83%	1.80%	3.12%	1.29%	1.72%	1.45%	1.01%	2.26%	1.26%					
25	"8. ""Народно-республиканская партия России"""	38	0	0	2	2	1	0	0	2	0	0	2	0	3	1	1	2	2	2	0	4	4	0	1	0	3	0	1	1	1	0	2	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.16%	0.13%	0.08%	0.0%	0.0%	0.21%	0.0%	0.0%	0.26%	0.0%	0.38%	0.08%	0.24%	0.20%	0.19%	0.14%	0.0%	0.27%	0.36%	0.0%	0.08%	0.0%	0.22%	0.0%	0.08%	0.07%	0.16%	0.0%	0.15%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	126	8	5	5	11	2	1	13	3	1	2	2	2	0	1	1	2	3	4	0	0	2	4	5	6	5	0	6	2	3	1	7	4	6	7	2	0					
		0.37%	0.62%	0.39%	0.41%	0.76%	0.17%	0.27%	1.02%	0.31%	0.37%	0.39%	0.26%	0.53%	0.0%	0.08%	0.24%	0.20%	0.29%	0.28%	0.0%	0.0%	0.18%	0.37%	0.41%	0.59%	0.36%	0.0%	0.50%	0.15%	0.49%	0.11%	0.53%	0.43%	0.58%	0.89%	0.64%	0.0%					
27	"10. ""Аграрная партия России"""	856	26	27	19	27	5	13	29	23	6	12	24	6	30	47	10	26	12	35	30	64	37	40	34	29	49	10	12	23	30	19	17	19	31	20	4	11					
		2.52%	2.02%	2.11%	1.59%	1.86%	0.43%	3.54%	2.29%	2.43%	2.23%	2.38%	3.20%	1.60%	3.87%	3.82%	2.42%	2.63%	1.18%	2.52%	2.49%	4.37%	3.37%	3.79%	2.79%	2.89%	3.60%	4.13%	1.00%	1.74%	4.93%	2.11%	1.29%	2.04%	3.00%	2.54%	1.29%	3.48%					
28	"11. ""Истинные патриоты России"""	21	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1	2	0	2	0	3	3	0	1	0	1	0	0	1	1	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.08%	0.24%	0.0%	0.0%	0.14%	0.08%	0.13%	0.0%	0.18%	0.0%	0.29%	0.22%	0.0%	0.08%	0.0%	0.16%	0.0%	0.0%	0.10%	0.09%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	384	17	21	16	13	10	2	13	11	2	5	10	6	3	13	8	13	14	12	10	11	18	16	22	16	17	2	10	21	5	5	18	6	11	0	3	4					
		1.13%	1.32%	1.64%	1.34%	0.89%	0.86%	0.54%	1.02%	1.16%	0.74%	0.99%	1.33%	1.60%	0.38%	1.05%	1.93%	1.31%	1.38%	0.86%	0.83%	0.75%	1.64%	1.51%	1.81%	1.59%	1.25%	0.82%	0.84%	1.59%	0.82%	0.55%	1.36%	0.64%	1.06%	0.0%	0.97%	1.26%					
30	"13. ""Демократическая партия России"""	73	1	1	0	1	2	3	3	3	1	6	4	1	2	3	0	2	2	2	2	7	1	0	8	2	4	0	1	0	2	1	3	1	1	0	2	1					
		0.21%	0.07%	0.07%	0.0%	0.06%	0.17%	0.81%	0.23%	0.31%	0.37%	1.19%	0.53%	0.26%	0.25%	0.24%	0.0%	0.20%	0.19%	0.14%	0.16%	0.47%	0.09%	0.0%	0.65%	0.19%	0.29%	0.0%	0.08%	0.0%	0.32%	0.11%	0.22%	0.10%	0.09%	0.0%	0.64%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	3	1	3	1	1	0	3	5	0	0	1	0	1	3	0	2	0	2	2	1	1	2	1	1	1	1	1	4	2	1	1	1	2	0	2	1					
		0.15%	0.23%	0.07%	0.25%	0.06%	0.08%	0.0%	0.23%	0.52%	0.0%	0.0%	0.13%	0.0%	0.12%	0.24%	0.0%	0.20%	0.0%	0.14%	0.16%	0.06%	0.09%	0.18%	0.08%	0.09%	0.07%	0.41%	0.08%	0.30%	0.32%	0.11%	0.07%	0.10%	0.19%	0.0%	0.64%	0.31%					
32	"15. ""Партия СЛОН"""	43	0	2	3	0	0	0	1	2	1	0	0	0	2	2	1	1	0	3	5	3	2	2	2	1	1	0	2	3	0	0	0	1	0	3	0	0					
		0.12%	0.0%	0.15%	0.25%	0.0%	0.0%	0.0%	0.07%	0.21%	0.37%	0.0%	0.0%	0.0%	0.25%	0.16%	0.24%	0.10%	0.0%	0.21%	0.41%	0.20%	0.18%	0.18%	0.16%	0.09%	0.07%	0.0%	0.16%	0.22%	0.0%	0.0%	0.0%	0.10%	0.0%	0.38%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7072	237	266	218	313	185	48	255	160	77	82	160	58	168	240	82	232	190	337	276	256	198	241	284	203	358	53	236	291	106	210	320	239	253	115	65	60					
		20.83%	18.47%	20.87%	18.25%	21.64%	16.04%	13.07%	20.14%	16.91%	28.62%	16.30%	21.36%	15.54%	21.70%	19.54%	19.85%	23.48%	18.77%	24.33%	22.94%	17.49%	18.06%	22.88%	23.37%	20.25%	26.34%	21.90%	19.84%	22.07%	17.43%	23.41%	24.31%	25.78%	24.56%	14.64%	21.03%	18.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	89	1	1	0	3	1	1	4	1	0	3	3	2	3	2	1	4	1	0	0	16	0	19	3	0	2	0	3	3	2	2	2	0	3	3	0	0					
		0.26%	0.07%	0.07%	0.0%	0.20%	0.08%	0.27%	0.31%	0.10%	0.0%	0.59%	0.40%	0.53%	0.38%	0.16%	0.24%	0.40%	0.09%	0.0%	0.0%	1.09%	0.0%	1.80%	0.24%	0.0%	0.14%	0.0%	0.25%	0.22%	0.32%	0.22%	0.15%	0.0%	0.29%	0.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3156	96	102	89	108	112	40	154	80	37	53	58	32	85	127	33	81	94	112	137	195	113	107	99	85	80	15	142	125	85	99	125	73	64	82	21	16					
		9.29%	7.48%	8.00%	7.45%	7.46%	9.71%	10.89%	12.16%	8.45%	13.75%	10.53%	7.74%	8.57%	10.98%	10.34%	7.99%	8.19%	9.28%	8.08%	11.38%	13.32%	10.31%	10.16%	8.14%	8.48%	5.88%	6.19%	11.94%	9.48%	13.98%	11.03%	9.49%	7.87%	6.21%	10.44%	6.79%	5.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	604	18	22	9	17	15	6	16	14	5	3	8	10	10	20	12	26	21	30	48	25	36	16	56	10	15	7	30	22	6	7	7	13	11	6	1	26					
		1.77%	1.40%	1.72%	0.75%	1.17%	1.30%	1.63%	1.26%	1.47%	1.85%	0.59%	1.06%	2.68%	1.29%	1.62%	2.90%	2.63%	2.07%	2.16%	3.99%	1.70%	3.28%	1.51%	4.60%	0.99%	1.10%	2.89%	2.52%	1.66%	0.98%	0.78%	0.53%	1.40%	1.06%	0.76%	0.32%	8.22%					
37	"20. ""Политическая партия ""Единая Россия"""	10651	390	372	399	430	355	132	366	330	74	169	244	124	266	366	126	299	393	514	380	579	351	270	347	308	386	65	334	430	173	269	420	248	284	286	95	77					
		31.37%	30.39%	29.19%	33.41%	29.73%	30.78%	35.96%	28.90%	34.88%	27.50%	33.59%	32.57%	33.24%	34.36%	29.80%	30.50%	30.26%	38.83%	37.11%	31.58%	39.57%	32.02%	25.64%	28.55%	30.73%	28.40%	26.85%	28.09%	32.62%	28.45%	29.98%	31.91%	26.75%	27.57%	36.43%	30.74%	24.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	0	1	0	1	0	3	2	0	1	0	3	0	0	2	2	1	3	2	2	1	1	2	4	1	3	1	3	0	1	1	1	1	1	0	2					
		0.13%	0.0%	0.0%	0.08%	0.0%	0.08%	0.0%	0.23%	0.21%	0.0%	0.19%	0.0%	0.80%	0.0%	0.0%	0.48%	0.20%	0.09%	0.21%	0.16%	0.13%	0.09%	0.09%	0.16%	0.39%	0.07%	1.23%	0.08%	0.22%	0.0%	0.11%	0.07%	0.10%	0.09%	0.12%	0.0%	0.63%					
39	"22. ""Развитие предпринимательства"""	79	2	2	1	4	2	0	1	5	2	0	2	0	2	3	3	1	6	1	0	4	4	0	0	3	1	0	8	5	1	4	3	1	3	4	1	0					
		0.23%	0.15%	0.15%	0.08%	0.27%	0.17%	0.0%	0.07%	0.52%	0.74%	0.0%	0.26%	0.0%	0.25%	0.24%	0.72%	0.10%	0.59%	0.07%	0.0%	0.27%	0.36%	0.0%	0.0%	0.29%	0.07%	0.0%	0.67%	0.37%	0.16%	0.44%	0.22%	0.10%	0.29%	0.50%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3222	107	159	127	166	115	46	134	86	21	53	65	36	59	114	32	98	77	90	116	85	108	111	159	81	136	27	112	99	35	77	90	80	117	83	44	77					
		9.49%	8.33%	12.48%	10.63%	11.47%	9.97%	12.53%	10.58%	9.09%	7.80%	10.53%	8.67%	9.65%	7.62%	9.28%	7.74%	9.91%	7.60%	6.49%	9.64%	5.80%	9.85%	10.54%	13.08%	8.08%	10.00%	11.15%	9.41%	7.51%	5.75%	8.58%	6.83%	8.62%	11.35%	10.57%	14.23%	24.36%					
																																											
41	Против всех	2245	193	79	61	108	94	24	96	43	8	31	50	27	49	89	23	81	57	78	56	90	66	63	74	70	69	18	91	77	45	46	106	60	53	38	16	16					
		6.61%	15.04%	6.20%	5.10%	7.46%	8.15%	6.53%	7.58%	4.54%	2.97%	6.16%	6.67%	7.23%	6.33%	7.24%	5.56%	8.19%	5.63%	5.63%	4.65%	6.15%	6.02%	5.98%	6.09%	6.98%	5.07%	7.43%	7.65%	5.84%	7.40%	5.12%	8.05%	6.47%	5.14%	4.84%	5.17%	5.06%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
