Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Рыбинская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854					
		0.16%	0.0%	0.29%	0.0%	0.0%	0.46%	0.0%	0.61%	0.0%	0.88%	0.99%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	2.22%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2					
		0.12%	0.28%	0.29%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.13%					
27	"10. ""Аграрная партия России"""	400	21	14	0	1	9	9	20	6	5	1	5	56	8	11	2	0	8	16	11	1	5	4	3	5	36	3	3	4	2	34	1	1	13	20	33	7	22					
		5.07%	5.93%	4.09%	0.0%	0.90%	4.18%	9.47%	6.15%	3.01%	4.42%	0.99%	6.66%	7.96%	3.21%	13.92%	3.44%	0.0%	17.77%	6.01%	3.90%	1.44%	6.32%	4.76%	6.52%	8.47%	6.54%	3.06%	3.06%	2.94%	1.98%	9.94%	1.81%	1.56%	11.30%	4.66%	15.42%	4.29%	1.49%					
28	"11. ""Истинные патриоты России"""	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	1	1	0	1					
		0.17%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.50%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.36%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.46%	0.0%	0.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	0	3	0	0	4	4	2	3	0	0	0	3	4	0	0	0	0	2	0	0	0	1	0	0	2	0	0	1	2	3	0	1	2	6	1	4	14					
		0.78%	0.0%	0.87%	0.0%	0.0%	1.86%	4.21%	0.61%	1.50%	0.0%	0.0%	0.0%	0.42%	1.60%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.36%	0.0%	0.0%	0.73%	1.98%	0.87%	0.0%	1.56%	1.73%	1.39%	0.46%	2.45%	0.95%					
30	"13. ""Демократическая партия России"""	26	2	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0	0	1	4	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	3	4					
		0.33%	0.56%	0.0%	0.0%	1.81%	0.46%	0.0%	0.0%	0.50%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.37%	1.41%	1.44%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.73%	0.0%	0.29%	0.0%	0.0%	0.86%	0.23%	0.0%	1.84%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	4	0	1	0	4	0	0	1					
		0.21%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.14%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	1.16%	0.0%	1.56%	0.0%	0.93%	0.0%	0.0%	0.06%					
32	"15. ""Партия СЛОН"""	13	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	2					
		0.16%	0.0%	0.0%	0.0%	0.90%	0.46%	0.0%	0.0%	0.50%	0.0%	0.0%	1.33%	0.0%	0.40%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.02%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	994	70	27	1	6	19	9	40	32	10	10	20	104	26	0	8	0	0	37	34	5	5	6	0	5	74	6	9	12	10	34	6	0	7	49	31	9	273					
		12.62%	19.77%	7.89%	2.38%	5.45%	8.83%	9.47%	12.30%	16.08%	8.84%	9.90%	26.66%	14.79%	10.44%	0.0%	13.79%	0.0%	0.0%	13.90%	12.05%	7.24%	6.32%	7.14%	0.0%	8.47%	13.45%	6.12%	9.18%	8.82%	9.90%	9.94%	10.90%	0.0%	6.08%	11.42%	14.48%	5.52%	18.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	1	2	0	0	0	0	2	0	2	5	0	0	0	0	0	4	0	2	4					
		0.38%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%	0.0%	0.0%	2.04%	2.22%	0.37%	0.35%	2.89%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	2.04%	3.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	1.22%	0.27%					
35	"18. ""ЛДПР"""	1384	40	65	13	24	30	16	72	12	24	20	19	80	39	19	8	3	4	24	45	18	4	10	6	5	90	17	23	27	28	74	9	10	32	95	39	27	313					
		17.57%	11.29%	19.00%	30.95%	21.81%	13.95%	16.84%	22.15%	6.03%	21.23%	19.80%	25.33%	11.37%	15.66%	24.05%	13.79%	6.12%	8.88%	9.02%	15.95%	26.08%	5.06%	11.90%	13.04%	8.47%	16.36%	17.34%	23.46%	19.85%	27.72%	21.63%	16.36%	15.62%	27.82%	22.14%	18.22%	16.56%	21.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	143	5	4	2	1	3	3	7	4	4	2	0	6	8	4	0	1	2	4	8	1	0	2	2	1	14	2	1	2	2	11	1	0	1	9	5	0	21					
		1.81%	1.41%	1.16%	4.76%	0.90%	1.39%	3.15%	2.15%	2.01%	3.53%	1.98%	0.0%	0.85%	3.21%	5.06%	0.0%	2.04%	4.44%	1.50%	2.83%	1.44%	0.0%	2.38%	4.34%	1.69%	2.54%	2.04%	1.02%	1.47%	1.98%	3.21%	1.81%	0.0%	0.86%	2.09%	2.33%	0.0%	1.42%					
37	"20. ""Политическая партия ""Единая Россия"""	2359	110	130	13	18	58	30	86	62	24	41	10	261	107	24	25	29	22	75	59	13	30	35	11	17	180	33	17	56	35	61	17	7	15	104	47	48	449					
		29.95%	31.07%	38.01%	30.95%	16.36%	26.97%	31.57%	26.46%	31.15%	21.23%	40.59%	13.33%	37.12%	42.97%	30.37%	43.10%	59.18%	48.88%	28.19%	20.92%	18.84%	37.97%	41.66%	23.91%	28.81%	32.72%	33.67%	17.34%	41.17%	34.65%	17.83%	30.90%	10.93%	13.04%	24.24%	21.96%	29.44%	30.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	2	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	7					
		0.26%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.88%	0.0%	0.0%	0.28%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	2.17%	0.0%	0.18%	0.0%	0.0%	0.0%	0.99%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	1	0	3					
		0.20%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	4.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.73%	0.46%	0.46%	0.0%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1527	76	67	11	41	63	15	68	54	23	11	14	108	31	6	8	9	2	57	82	16	30	10	12	19	87	31	17	20	8	70	11	40	27	65	26	50	242					
		19.38%	21.46%	19.59%	26.19%	37.27%	29.30%	15.78%	20.92%	27.13%	20.35%	10.89%	18.66%	15.36%	12.44%	7.59%	13.79%	18.36%	4.44%	21.42%	29.07%	23.18%	37.97%	11.90%	26.08%	32.20%	15.81%	31.63%	17.34%	14.70%	7.92%	20.46%	20.0%	62.5%	23.47%	15.15%	12.14%	30.67%	16.44%					
																																												
41	Против всех	259	8	13	0	4	6	4	11	2	8	2	3	29	7	8	1	3	1	17	11	2	1	3	1	0	19	0	5	4	5	11	3	2	4	19	7	8	27					
		3.28%	2.25%	3.80%	0.0%	3.63%	2.79%	4.21%	3.38%	1.00%	7.07%	1.98%	4.0%	4.12%	2.81%	10.12%	1.72%	6.12%	2.22%	6.39%	3.90%	2.89%	1.26%	3.57%	2.17%	0.0%	3.45%	0.0%	5.10%	2.94%	4.95%	3.21%	5.45%	3.12%	3.47%	4.42%	3.27%	4.90%	1.83%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
