Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
"Наименование Избирательной комиссии:    Пермь, Орджоникидзевская"																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1810	6	18	44	11	0	23	52	40	33	54	34	45	57	36	49	22	36	3	17	30	57	47	58	52	35	73	0	53	81	26	49	56	41	27	63	42	44	52	51	8	33	23	48	42	22	44	35	0	0	38					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1359	12	8	20	8	5	11	16	10	20	4	18	16	19	9	35	8	14	4	133	17	42	7	18	13	4	35	191	17	17	10	31	15	37	21	26	27	13	7	17	4	33	6	17	12	17	9	7	172	141	6					
14	Число погашенных открепительных удостоверений	414	9	2	1	24	5	2	18	5	7	11	6	5	3	4	1	9	14	2	3	10	3	8	7	5	5	17	0	19	19	5	1	5	17	19	0	0	8	8	18	8	11	8	24	15	10	16	15	0	0	2					
15	Число открепительных удостоверений выданных ТИК	399	3	2	1	0	0	0	1	0	1	1	5	279	27	3	3	1	0	0	2	2	3	0	2	3	3	1	0	5	3	3	5	2	2	2	1	3	2	7	1	1	0	3	4	3	1	4	1	0	0	3					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	687	10	12	27	6	1	15	22	21	26	18	13	20	8	6	16	12	21	6	10	8	13	18	16	15	9	11	54	15	15	15	18	12	11	9	14	21	11	17	7	4	17	11	7	18	9	18	13	4	4	3					
		1.41%	1.57%	1.54%	1.64%	1.00%	0.97%	1.20%	1.55%	2.40%	2.31%	1.47%	1.18%	1.44%	0.67%	0.60%	1.10%	1.69%	1.96%	2.36%	1.81%	0.94%	0.83%	1.31%	1.40%	1.19%	0.91%	1.97%	6.57%	1.18%	1.13%	1.88%	1.52%	1.08%	1.39%	1.10%	1.22%	1.28%	0.84%	1.25%	0.66%	1.42%	2.08%	1.49%	0.70%	1.62%	1.56%	1.5%	1.59%	1.58%	1.68%	0.34%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4773	22	48	176	56	1	156	134	114	159	128	109	106	113	159	172	101	163	3	41	85	177	148	106	162	103	67	69	103	106	65	103	74	71	60	119	171	132	129	91	22	67	67	84	93	37	119	60	29	7	86					
		9.84%	3.47%	6.16%	10.73%	9.34%	0.97%	12.58%	9.46%	13.07%	14.15%	10.47%	9.92%	7.64%	9.51%	16.01%	11.84%	14.30%	15.21%	1.18%	7.44%	10.02%	11.41%	10.77%	9.29%	12.89%	10.52%	12.05%	8.40%	8.16%	8.04%	8.16%	8.74%	6.67%	9.01%	7.35%	10.39%	10.45%	10.14%	9.50%	8.63%	7.82%	8.22%	9.09%	8.49%	8.40%	6.43%	9.91%	7.34%	11.46%	2.94%	9.88%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	3488	50	52	92	40	37	80	110	61	82	126	87	49	51	58	70	62	67	125	37	43	105	87	97	94	82	52	77	81	113	71	66	61	57	57	30	100	95	125	74	13	62	65	79	69	54	75	57	18	30	63					
		7.19%	7.88%	6.68%	5.61%	6.67%	35.92%	6.45%	7.76%	6.99%	7.30%	10.31%	7.92%	3.53%	4.29%	5.84%	4.82%	8.78%	6.25%	49.21%	6.71%	5.07%	6.77%	6.33%	8.50%	7.48%	8.37%	9.35%	9.37%	6.41%	8.58%	8.91%	5.60%	5.50%	7.23%	6.98%	2.62%	6.11%	7.30%	9.21%	7.02%	4.62%	7.60%	8.81%	7.98%	6.23%	9.39%	6.25%	6.97%	7.11%	12.60%	7.24%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2786	26	30	55	14	0	69	88	51	58	72	83	58	46	54	66	22	66	2	29	54	114	81	50	64	45	14	53	70	83	44	57	59	34	42	91	139	109	95	72	14	61	51	84	78	30	84	39	11	16	59					
		5.74%	4.10%	3.85%	3.35%	2.33%	0.0%	5.56%	6.21%	5.84%	5.16%	5.89%	7.55%	4.18%	3.87%	5.43%	4.54%	3.11%	6.16%	0.78%	5.26%	6.36%	7.35%	5.89%	4.38%	5.09%	4.59%	2.51%	6.45%	5.54%	6.30%	5.52%	4.83%	5.32%	4.31%	5.14%	7.94%	8.49%	8.37%	7.00%	6.83%	4.98%	7.48%	6.91%	8.49%	7.04%	5.21%	7.0%	4.77%	4.34%	6.72%	6.78%					
22	"5. ""За Русь Святую"""	254	7	2	4	5	2	7	8	5	2	7	10	6	9	1	4	0	7	0	0	8	6	4	5	10	8	0	14	3	12	14	6	4	2	4	7	5	4	4	5	4	2	4	5	7	3	7	6	0	0	5					
		0.52%	1.10%	0.25%	0.24%	0.83%	1.94%	0.56%	0.56%	0.57%	0.17%	0.57%	0.91%	0.43%	0.75%	0.10%	0.27%	0.0%	0.65%	0.0%	0.0%	0.94%	0.38%	0.29%	0.43%	0.79%	0.81%	0.0%	1.70%	0.23%	0.91%	1.75%	0.50%	0.36%	0.25%	0.49%	0.61%	0.30%	0.30%	0.29%	0.47%	1.42%	0.24%	0.54%	0.50%	0.63%	0.52%	0.58%	0.73%	0.0%	0.0%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	135	2	0	4	2	5	6	0	1	0	4	1	4	5	1	3	0	3	3	2	0	6	4	4	5	0	4	6	2	3	5	0	2	0	6	5	0	5	2	4	2	2	3	6	4	1	3	2	0	1	2					
		0.27%	0.31%	0.0%	0.24%	0.33%	4.85%	0.48%	0.0%	0.11%	0.0%	0.32%	0.09%	0.28%	0.42%	0.10%	0.20%	0.0%	0.28%	1.18%	0.36%	0.0%	0.38%	0.29%	0.35%	0.39%	0.0%	0.71%	0.73%	0.15%	0.22%	0.62%	0.0%	0.18%	0.0%	0.73%	0.43%	0.0%	0.38%	0.14%	0.37%	0.71%	0.24%	0.40%	0.60%	0.36%	0.17%	0.25%	0.24%	0.0%	0.42%	0.22%					
24	"7. ""Новый курс - Автомобильная Россия"""	1966	21	37	72	16	20	39	56	37	46	32	47	38	53	42	56	23	32	4	17	33	80	47	34	65	43	39	21	44	57	34	42	42	46	45	48	75	58	59	39	16	36	22	43	31	33	47	46	14	4	35					
		4.05%	3.31%	4.75%	4.39%	2.67%	19.41%	3.14%	3.95%	4.24%	4.09%	2.61%	4.28%	2.74%	4.46%	4.22%	3.85%	3.25%	2.98%	1.57%	3.08%	3.89%	5.16%	3.42%	2.98%	5.17%	4.39%	7.01%	2.55%	3.48%	4.32%	4.27%	3.56%	3.79%	5.83%	5.51%	4.19%	4.58%	4.45%	4.34%	3.70%	5.69%	4.41%	2.98%	4.34%	2.80%	5.73%	3.91%	5.63%	5.53%	1.68%	4.02%					
25	"8. ""Народно-республиканская партия России"""	68	2	1	2	0	1	1	1	4	0	0	1	0	0	0	3	4	0	3	1	1	3	3	0	1	1	0	4	4	1	1	2	2	0	3	0	0	2	2	0	0	1	0	0	6	1	2	1	0	2	1					
		0.14%	0.31%	0.12%	0.12%	0.0%	0.97%	0.08%	0.07%	0.45%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.20%	0.56%	0.0%	1.18%	0.18%	0.11%	0.19%	0.21%	0.0%	0.07%	0.10%	0.0%	0.48%	0.31%	0.07%	0.12%	0.16%	0.18%	0.0%	0.36%	0.0%	0.0%	0.15%	0.14%	0.0%	0.0%	0.12%	0.0%	0.0%	0.54%	0.17%	0.16%	0.12%	0.0%	0.84%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	263	3	2	2	2	0	6	9	4	3	5	4	25	10	9	8	1	0	1	2	8	8	10	4	11	2	0	5	4	8	1	7	6	8	2	10	8	16	4	6	4	2	4	5	4	4	8	7	1	0	0					
		0.54%	0.47%	0.25%	0.12%	0.33%	0.0%	0.48%	0.63%	0.45%	0.26%	0.40%	0.36%	1.80%	0.84%	0.90%	0.55%	0.14%	0.0%	0.39%	0.36%	0.94%	0.51%	0.72%	0.35%	0.87%	0.20%	0.0%	0.60%	0.31%	0.60%	0.12%	0.59%	0.54%	1.01%	0.24%	0.87%	0.48%	1.22%	0.29%	0.56%	1.42%	0.24%	0.54%	0.50%	0.36%	0.69%	0.66%	0.85%	0.39%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1071	25	9	30	14	5	17	22	24	19	33	28	12	29	22	22	23	26	9	19	14	35	28	31	25	39	9	8	43	36	31	20	31	13	10	21	22	22	30	30	11	13	14	19	34	22	29	21	4	5	13					
		2.20%	3.94%	1.15%	1.83%	2.33%	4.85%	1.37%	1.55%	2.75%	1.69%	2.70%	2.55%	0.86%	2.44%	2.21%	1.51%	3.25%	2.42%	3.54%	3.44%	1.65%	2.25%	2.03%	2.71%	1.99%	3.98%	1.61%	0.97%	3.40%	2.73%	3.89%	1.69%	2.79%	1.64%	1.22%	1.83%	1.34%	1.69%	2.21%	2.84%	3.91%	1.59%	1.89%	1.92%	3.07%	3.82%	2.41%	2.57%	1.58%	2.10%	1.49%					
28	"11. ""Истинные патриоты России"""	54	0	1	0	0	1	1	0	2	1	3	0	3	2	6	2	2	0	1	2	3	0	1	2	0	1	0	1	0	2	2	2	2	1	1	0	0	0	0	0	1	1	0	2	3	0	1	1	0	0	0					
		0.11%	0.0%	0.12%	0.0%	0.0%	0.97%	0.08%	0.0%	0.22%	0.08%	0.24%	0.0%	0.21%	0.16%	0.60%	0.13%	0.28%	0.0%	0.39%	0.36%	0.35%	0.0%	0.07%	0.17%	0.0%	0.10%	0.0%	0.12%	0.0%	0.15%	0.25%	0.16%	0.18%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.12%	0.0%	0.20%	0.27%	0.0%	0.08%	0.12%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	2168	22	26	108	41	2	67	63	28	52	55	47	53	64	46	88	44	49	10	41	41	102	141	35	39	30	16	39	38	59	25	115	109	23	24	23	41	41	47	37	16	22	24	23	27	17	28	31	11	11	27					
		4.47%	3.47%	3.34%	6.58%	6.84%	1.94%	5.40%	4.44%	3.21%	4.63%	4.50%	4.28%	3.82%	5.38%	4.63%	6.06%	6.23%	4.57%	3.93%	7.44%	4.83%	6.58%	10.26%	3.07%	3.10%	3.06%	2.87%	4.75%	3.01%	4.47%	3.14%	9.76%	9.83%	2.91%	2.94%	2.00%	2.50%	3.15%	3.46%	3.51%	5.69%	2.69%	3.25%	2.32%	2.43%	2.95%	2.33%	3.79%	4.34%	4.62%	3.10%					
30	"13. ""Демократическая партия России"""	126	4	1	2	3	1	3	4	4	5	1	4	1	2	1	2	0	2	0	3	1	2	1	2	1	2	2	5	6	8	3	5	4	2	1	3	4	1	5	2	2	2	0	5	0	1	5	4	0	0	4					
		0.25%	0.63%	0.12%	0.12%	0.50%	0.97%	0.24%	0.28%	0.45%	0.44%	0.08%	0.36%	0.07%	0.16%	0.10%	0.13%	0.0%	0.18%	0.0%	0.54%	0.11%	0.12%	0.07%	0.17%	0.07%	0.20%	0.35%	0.60%	0.47%	0.60%	0.37%	0.42%	0.36%	0.25%	0.12%	0.26%	0.24%	0.07%	0.36%	0.18%	0.71%	0.24%	0.0%	0.50%	0.0%	0.17%	0.41%	0.48%	0.0%	0.0%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	150	3	3	3	2	1	3	2	1	1	2	6	4	1	4	4	1	2	0	1	1	3	7	7	0	1	3	7	10	10	1	4	3	0	3	0	2	7	4	1	1	3	1	4	6	2	7	6	0	0	2					
		0.30%	0.47%	0.38%	0.18%	0.33%	0.97%	0.24%	0.14%	0.11%	0.08%	0.16%	0.54%	0.28%	0.08%	0.40%	0.27%	0.14%	0.18%	0.0%	0.18%	0.11%	0.19%	0.50%	0.61%	0.0%	0.10%	0.53%	0.85%	0.79%	0.75%	0.12%	0.33%	0.27%	0.0%	0.36%	0.0%	0.12%	0.53%	0.29%	0.09%	0.35%	0.36%	0.13%	0.40%	0.54%	0.34%	0.58%	0.73%	0.0%	0.0%	0.22%					
32	"15. ""Партия СЛОН"""	148	5	4	6	1	0	3	6	2	3	3	2	6	10	4	3	2	5	1	0	2	3	6	3	4	1	0	3	1	4	1	1	2	2	2	6	7	8	6	2	1	1	1	3	5	1	1	1	2	0	2					
		0.30%	0.78%	0.51%	0.36%	0.16%	0.0%	0.24%	0.42%	0.22%	0.26%	0.24%	0.18%	0.43%	0.84%	0.40%	0.20%	0.28%	0.46%	0.39%	0.0%	0.23%	0.19%	0.43%	0.26%	0.31%	0.10%	0.0%	0.36%	0.07%	0.30%	0.12%	0.08%	0.18%	0.25%	0.24%	0.52%	0.42%	0.61%	0.44%	0.18%	0.35%	0.12%	0.13%	0.30%	0.45%	0.17%	0.08%	0.12%	0.79%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2803	42	67	94	31	0	91	83	45	68	52	64	53	51	62	82	37	53	2	39	44	85	67	90	52	60	7	19	77	63	39	66	75	39	65	85	119	118	101	71	15	45	51	59	69	26	77	37	8	11	47					
		5.78%	6.62%	8.61%	5.73%	5.17%	0.0%	7.33%	5.86%	5.16%	6.05%	4.25%	5.82%	3.82%	4.29%	6.24%	5.64%	5.24%	4.94%	0.78%	7.07%	5.18%	5.48%	4.87%	7.89%	4.14%	6.12%	1.25%	2.31%	6.10%	4.78%	4.89%	5.60%	6.76%	4.94%	7.96%	7.42%	7.27%	9.06%	7.44%	6.73%	5.33%	5.52%	6.91%	5.96%	6.23%	4.52%	6.41%	4.52%	3.16%	4.62%	5.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	92	3	1	5	1	1	3	2	0	2	0	1	2	2	1	1	1	0	0	0	2	5	5	0	2	2	4	3	4	2	6	4	2	0	4	1	2	1	3	2	0	1	2	1	1	1	3	0	0	2	1					
		0.18%	0.47%	0.12%	0.30%	0.16%	0.97%	0.24%	0.14%	0.0%	0.17%	0.0%	0.09%	0.14%	0.16%	0.10%	0.06%	0.14%	0.0%	0.0%	0.0%	0.23%	0.32%	0.36%	0.0%	0.15%	0.20%	0.71%	0.36%	0.31%	0.15%	0.75%	0.33%	0.18%	0.0%	0.49%	0.08%	0.12%	0.07%	0.22%	0.18%	0.0%	0.12%	0.27%	0.10%	0.09%	0.17%	0.25%	0.0%	0.0%	0.84%	0.11%					
35	"18. ""ЛДПР"""	5756	52	88	232	64	3	146	210	105	130	142	108	216	186	98	186	84	118	5	60	111	159	153	145	142	129	83	70	156	154	90	135	139	124	120	115	175	125	142	101	31	96	100	107	136	73	140	113	29	25	105					
		11.87%	8.20%	11.31%	14.15%	10.68%	2.91%	11.77%	14.83%	12.04%	11.57%	11.62%	9.83%	15.58%	15.65%	9.86%	12.80%	11.89%	11.01%	1.96%	10.88%	13.08%	10.25%	11.13%	12.71%	11.30%	13.17%	14.92%	8.52%	12.36%	11.69%	11.30%	11.46%	12.54%	15.73%	14.70%	10.04%	10.69%	9.60%	10.46%	9.58%	11.03%	11.77%	13.56%	10.81%	12.28%	12.69%	11.66%	13.83%	11.46%	10.50%	12.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	830	37	16	26	15	1	11	23	17	14	27	18	12	14	15	22	8	19	1	9	21	26	21	30	21	14	7	12	17	29	12	14	13	15	16	17	30	20	23	14	6	17	21	13	32	10	19	9	6	3	17					
		1.71%	5.83%	2.05%	1.58%	2.50%	0.97%	0.88%	1.62%	1.94%	1.24%	2.20%	1.63%	0.86%	1.17%	1.51%	1.51%	1.13%	1.77%	0.39%	1.63%	2.47%	1.67%	1.52%	2.63%	1.67%	1.43%	1.25%	1.46%	1.34%	2.20%	1.50%	1.18%	1.17%	1.90%	1.96%	1.48%	1.83%	1.53%	1.69%	1.32%	2.13%	2.08%	2.84%	1.31%	2.89%	1.73%	1.58%	1.10%	2.37%	1.26%	1.95%					
37	"20. ""Политическая партия ""Единая Россия"""	11547	143	198	360	169	1	257	313	180	252	306	259	476	310	237	390	165	258	21	130	208	342	303	248	283	206	134	200	313	293	202	263	253	179	207	318	419	296	309	284	67	211	163	252	227	123	293	200	52	52	222					
		23.81%	22.55%	25.44%	21.96%	28.21%	0.97%	20.72%	22.10%	20.64%	22.43%	25.04%	23.58%	34.34%	26.09%	23.86%	26.85%	23.37%	24.08%	8.26%	23.59%	24.52%	22.06%	22.05%	21.75%	22.53%	21.04%	24.10%	24.36%	24.80%	22.24%	25.37%	22.32%	22.83%	22.71%	25.36%	27.77%	25.61%	22.75%	22.77%	26.94%	23.84%	25.88%	22.11%	25.48%	20.50%	21.39%	24.41%	24.47%	20.55%	21.84%	25.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	78	3	1	3	2	0	1	1	2	2	5	0	4	1	1	2	1	2	2	2	1	0	1	2	4	1	0	6	0	0	0	1	6	0	1	1	2	3	0	1	0	1	3	1	1	2	0	4	0	1	0					
		0.16%	0.47%	0.12%	0.18%	0.33%	0.0%	0.08%	0.07%	0.22%	0.17%	0.40%	0.0%	0.28%	0.08%	0.10%	0.13%	0.14%	0.18%	0.78%	0.36%	0.11%	0.0%	0.07%	0.17%	0.31%	0.10%	0.0%	0.73%	0.0%	0.0%	0.0%	0.08%	0.54%	0.0%	0.12%	0.08%	0.12%	0.23%	0.0%	0.09%	0.0%	0.12%	0.40%	0.10%	0.09%	0.34%	0.0%	0.48%	0.0%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	170	4	4	2	1	0	5	7	4	2	5	8	6	1	0	5	4	4	0	0	1	7	6	6	8	1	3	3	3	5	0	5	4	2	2	6	6	3	6	1	3	2	2	5	6	4	3	3	0	0	2					
		0.35%	0.63%	0.51%	0.12%	0.16%	0.0%	0.40%	0.49%	0.45%	0.17%	0.40%	0.72%	0.43%	0.08%	0.0%	0.34%	0.56%	0.37%	0.0%	0.0%	0.11%	0.45%	0.43%	0.52%	0.63%	0.10%	0.53%	0.36%	0.23%	0.37%	0.0%	0.42%	0.36%	0.25%	0.24%	0.52%	0.36%	0.23%	0.44%	0.09%	1.06%	0.24%	0.27%	0.50%	0.54%	0.69%	0.25%	0.36%	0.0%	0.0%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3753	77	79	116	44	7	100	112	67	79	94	104	99	68	59	110	61	54	22	63	62	122	97	79	110	77	15	52	114	100	50	95	100	66	56	77	115	100	104	102	26	62	63	71	120	56	80	48	7	23	89					
		7.73%	12.14%	10.15%	7.07%	7.34%	6.79%	8.06%	7.90%	7.68%	7.03%	7.69%	9.47%	7.14%	5.72%	5.94%	7.57%	8.64%	5.04%	8.66%	11.43%	7.31%	7.87%	7.05%	6.92%	8.75%	7.86%	2.69%	6.33%	9.03%	7.59%	6.28%	8.06%	9.02%	8.37%	6.86%	6.72%	7.02%	7.68%	7.66%	9.67%	9.25%	7.60%	8.54%	7.17%	10.84%	9.73%	6.66%	5.87%	2.76%	9.66%	10.22%					
																																																									
41	Против всех	4230	57	78	164	52	10	115	122	85	105	70	75	114	135	78	113	39	103	6	32	75	130	116	111	126	82	71	73	109	125	64	100	93	75	59	139	141	108	104	89	16	56	46	94	106	34	119	71	48	31	66					
		8.72%	8.99%	10.02%	10.00%	8.68%	9.70%	9.27%	8.61%	9.74%	9.34%	5.72%	6.83%	8.22%	11.36%	7.85%	7.78%	5.52%	9.61%	2.36%	5.80%	8.84%	8.38%	8.44%	9.73%	10.03%	8.37%	12.76%	8.89%	8.63%	9.49%	8.04%	8.48%	8.39%	9.51%	7.23%	12.13%	8.61%	8.30%	7.66%	8.44%	5.69%	6.87%	6.24%	9.50%	9.57%	5.91%	9.91%	8.69%	18.97%	13.02%	7.58%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
