Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Пристенская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898					
		0.45%	0.33%	1.40%	0.63%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.63%	0.31%	0.0%	0.32%	0.32%	0.0%	0.0%	0.85%	0.0%	0.24%	0.75%	0.0%	0.0%	0.60%	0.73%	0.38%	1.23%	0.75%	0.31%					
25	"8. ""Народно-республиканская партия России"""	23	1	1	0	0	0	2	0	0	0	0	3	3	1	1	1	0	1	2	0	2	1	2	0	0	0	0	2	0					
		0.22%	0.16%	0.70%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.94%	1.93%	0.32%	0.32%	0.57%	0.0%	0.28%	1.13%	0.0%	0.50%	0.42%	0.54%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	1	1	1	0	0	1	0	1	1	1	3	0	1	0	1	1	0	1	2	0	0	2	1	1	0	4	1	2					
		0.26%	0.16%	0.70%	0.31%	0.0%	0.0%	0.45%	0.0%	0.28%	0.34%	0.31%	0.94%	0.0%	0.32%	0.0%	0.57%	0.38%	0.0%	0.56%	0.49%	0.0%	0.0%	0.54%	0.60%	0.12%	0.0%	0.70%	0.09%	0.31%					
27	"10. ""Аграрная партия России"""	841	64	11	16	55	20	19	18	30	7	21	44	35	19	41	26	13	43	16	42	60	17	25	11	44	48	28	47	21					
		8.38%	10.66%	7.74%	5.07%	19.92%	10.81%	8.67%	14.75%	8.54%	2.42%	6.66%	13.92%	22.58%	6.14%	13.31%	14.85%	5.05%	12.21%	9.09%	10.37%	15.15%	7.17%	6.75%	6.70%	5.40%	9.19%	4.93%	4.43%	3.31%					
28	"11. ""Истинные патриоты России"""	17	0	0	0	0	0	0	0	3	0	3	0	0	1	1	1	0	1	1	0	1	0	0	0	0	3	0	1	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.95%	0.0%	0.0%	0.32%	0.32%	0.57%	0.0%	0.28%	0.56%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.09%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	16	0	8	2	3	3	2	9	7	2	6	0	4	3	0	2	4	2	3	3	6	2	1	9	4	7	4	5					
		1.16%	2.66%	0.0%	2.53%	0.72%	1.62%	1.36%	1.63%	2.56%	2.42%	0.63%	1.89%	0.0%	1.29%	0.97%	0.0%	0.77%	1.13%	1.13%	0.74%	0.75%	2.53%	0.54%	0.60%	1.10%	0.76%	1.23%	0.37%	0.78%					
30	"13. ""Демократическая партия России"""	42	10	1	0	0	2	1	1	0	1	0	3	0	4	0	1	3	0	2	0	0	0	0	1	1	2	4	2	3					
		0.41%	1.66%	0.70%	0.0%	0.0%	1.08%	0.45%	0.81%	0.0%	0.34%	0.0%	0.94%	0.0%	1.29%	0.0%	0.57%	1.16%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.60%	0.12%	0.38%	0.70%	0.18%	0.47%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	3	0	4	0	0	1	0	2	0	2	1	0	2	1	1	1	3	1	2	0	1	2	1	1	2	3	6	4					
		0.43%	0.5%	0.0%	1.26%	0.0%	0.0%	0.45%	0.0%	0.56%	0.0%	0.63%	0.31%	0.0%	0.64%	0.32%	0.57%	0.38%	0.85%	0.56%	0.49%	0.0%	0.42%	0.54%	0.60%	0.12%	0.38%	0.52%	0.56%	0.63%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	1	1					
		0.10%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.24%	0.0%	0.17%	0.09%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	478	27	6	7	11	1	9	9	19	20	9	19	4	13	14	7	4	4	13	6	20	8	11	8	50	22	22	95	40					
		4.76%	4.5%	4.22%	2.22%	3.98%	0.54%	4.10%	7.37%	5.41%	6.92%	2.85%	6.01%	2.58%	4.20%	4.54%	4.0%	1.55%	1.13%	7.38%	1.48%	5.05%	3.37%	2.97%	4.87%	6.14%	4.21%	3.88%	8.97%	6.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	0	0	1	1	0	1	0	4	3	6	2	1	1	2	4	3	6	2	1	2	4	3	2	1	1	2	7	0					
		0.59%	0.0%	0.0%	0.31%	0.36%	0.0%	0.45%	0.0%	1.13%	1.03%	1.90%	0.63%	0.64%	0.32%	0.64%	2.28%	1.16%	1.70%	1.13%	0.24%	0.50%	1.68%	0.81%	1.21%	0.12%	0.19%	0.35%	0.66%	0.0%					
35	"18. ""ЛДПР"""	1528	61	25	63	25	28	29	14	47	32	44	43	12	59	54	14	57	37	6	54	29	50	89	44	142	77	118	150	125					
		15.23%	10.16%	17.60%	20.0%	9.05%	15.13%	13.24%	11.47%	13.39%	11.07%	13.96%	13.60%	7.74%	19.09%	17.53%	8.0%	22.17%	10.51%	3.40%	13.33%	7.32%	21.09%	24.05%	26.82%	17.44%	14.75%	20.81%	14.16%	19.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	208	12	4	8	6	1	8	2	10	2	10	13	1	7	6	5	11	9	3	6	7	4	7	3	18	16	10	8	11					
		2.07%	2.0%	2.81%	2.53%	2.17%	0.54%	3.65%	1.63%	2.84%	0.69%	3.17%	4.11%	0.64%	2.26%	1.94%	2.85%	4.28%	2.55%	1.70%	1.48%	1.76%	1.68%	1.89%	1.82%	2.21%	3.06%	1.76%	0.75%	1.73%					
37	"20. ""Политическая партия ""Единая Россия"""	3667	174	53	114	127	78	72	37	110	89	127	73	55	127	130	75	90	153	79	130	152	90	153	51	294	187	208	378	261					
		36.56%	29.0%	37.32%	36.19%	46.01%	42.16%	32.87%	30.32%	31.33%	30.79%	40.31%	23.10%	35.48%	41.10%	42.20%	42.85%	35.01%	43.46%	44.88%	32.09%	38.38%	37.97%	41.35%	31.09%	36.11%	35.82%	36.68%	35.69%	41.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	88	8	0	7	1	0	3	0	2	3	0	3	3	3	1	3	3	8	7	3	8	1	3	0	8	2	2	2	4					
		0.87%	1.33%	0.0%	2.22%	0.36%	0.0%	1.36%	0.0%	0.56%	1.03%	0.0%	0.94%	1.93%	0.97%	0.32%	1.71%	1.16%	2.27%	3.97%	0.74%	2.02%	0.42%	0.81%	0.0%	0.98%	0.38%	0.35%	0.18%	0.63%					
39	"22. ""Развитие предпринимательства"""	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	5	2					
		0.14%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.25%	0.0%	0.0%	0.0%	0.12%	0.19%	0.17%	0.47%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1343	133	14	45	28	43	25	20	43	87	41	32	22	33	15	12	21	29	10	69	50	24	21	14	129	68	70	167	78					
		13.38%	22.16%	9.85%	14.28%	10.14%	23.24%	11.41%	16.39%	12.25%	30.10%	13.01%	10.12%	14.19%	10.67%	4.87%	6.85%	8.17%	8.23%	5.68%	17.03%	12.62%	10.12%	5.67%	8.53%	15.84%	13.02%	12.34%	15.76%	12.30%					
																																			
41	Против всех	282	20	4	5	2	5	2	4	6	6	7	11	0	7	7	4	3	11	1	11	8	4	13	3	27	13	22	58	18					
		2.81%	3.33%	2.81%	1.58%	0.72%	2.70%	0.91%	3.27%	1.70%	2.07%	2.22%	3.48%	0.0%	2.26%	2.27%	2.28%	1.16%	3.12%	0.56%	2.71%	2.02%	1.68%	3.51%	1.82%	3.31%	2.49%	3.88%	5.47%	2.83%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
